"","alpha_1","beta_w1_1","beta_w2_1","beta_ta1_1","beta_ta2_1","beta_Ec1_1","beta_Ec2_1","beta_wta_1","beta_wEc_1","beta_taEc_1","alpha_2","beta_w1_2","beta_w2_2","beta_ta1_2","beta_ta2_2","beta_Ec1_2","beta_Ec2_2","beta_wta_2","beta_wEc_2","beta_taEc_2","alpha_3","beta_w1_3","beta_w2_3","beta_ta1_3","beta_ta2_3","beta_Ec1_3","beta_Ec2_3","beta_wta_3","beta_wEc_3","beta_taEc_3","alpha_4","beta_w1_4","beta_w2_4","beta_ta1_4","beta_ta2_4","beta_Ec1_4","beta_Ec2_4","beta_wta_4","beta_wEc_4","beta_taEc_4","alpha_5","beta_w1_5","beta_w2_5","beta_ta1_5","beta_ta2_5","beta_Ec1_5","beta_Ec2_5","beta_wta_5","beta_wEc_5","beta_taEc_5","sigma_1","sigma_2","sigma_3","sigma_4","sigma_5","asc_2","x_female_2","x_mayor45_2","x_underage_in_household_2","x_only_worker_2","x_university_2","x_metropolitana_2","asc_3","x_female_3","x_mayor45_3","x_underage_in_household_3","x_only_worker_3","x_university_3","x_metropolitana_3","asc_4","x_female_4","x_mayor45_4","x_underage_in_household_4","x_only_worker_4","x_university_4","x_metropolitana_4","asc_5","x_female_5","x_mayor45_5","x_underage_in_household_5","x_only_worker_5","x_university_5","x_metropolitana_5"
"x_mayor45_4",1.81898940354586,-1.81898940354586,-9.09494701772928,-7.27595761418343,305.590219795704,14.5519152283669,6053.59673500061,21.8278728425503,5.45696821063757,371.073838323355,3.63797880709171,-1.81898940354586,-12.732925824821,10.9139364212751,543.877831660211,61.8456397205591,15459.5909407362,45.4747350886464,312.866177409887,1460.64849104732,1.81898940354586,0,-105.50138540566,-9.09494701772928,349.245965480804,70.9405867382884,8109.05476100743,-10.9139364212751,-67.3026079311967,-90.9494701772928,7.27595761418343,-9.09494701772928,-16.3709046319127,-20.0088834390044,1480.65737448633,-125.510268844664,13171.3022710755,21.8278728425503,107.320374809206,1529.77008838207,7.27595761418343,-10.9139364212751,21.8278728425503,-43.6557456851006,2140.95052797347,-256.477505899966,17944.3304659799,81.8545231595635,547.515810467303,3281.45688399673,0,-1.81898940354586,-9.09494701772928,1.81898940354586,-7.27595761418343,3.63797880709171,1.81898940354586,1.81898940354586,0,1.81898940354586,3.63797880709171,0,34.5607986673713,21.8278728425503,36.3797880709171,7.27595761418343,20.0088834390044,3.63797880709171,9.09494701772928,-65.4836185276508,-41.8367562815547,-67.3026079311967,-10.9139364212751,-41.8367562815547,-7.27595761418343,-12.732925824821,12.732925824821,9.09494701772928,12.732925824821,-1.81898940354586,12.732925824821,-1.81898940354586,1.81898940354586
"x_underage_in_household_4",3.63797880709171,0,-9.09494701772928,-12.732925824821,805.812305770814,32.7418092638254,12179.9530461431,45.4747350886464,45.4747350886464,1613.44360094517,1.81898940354586,0,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,1.81898940354586,0,3.63797880709171,1.81898940354586,-14.5519152283669,-27.2848410531878,796.717358753085,83.6735125631094,612.999428994954,-87.3114913702011,-920.408638194203,-125.510268844664,10.9139364212751,-7.27595761418343,-12.732925824821,-38.198777474463,3201.42135024071,-50.931703299284,25824.1925621405,54.5696821063757,149.15713109076,3534.2964110896,12.732925824821,-14.5519152283669,40.0177668780088,-70.9405867382884,4260.0731831044,-405.634636990726,27213.9004664496,87.3114913702011,867.657945491374,4829.41686641425,0,0,-10.9139364212751,1.81898940354586,-10.9139364212751,1.81898940354586,1.81898940354586,0,0,0,1.81898940354586,0,45.4747350886464,30.9228198602796,9.09494701772928,47.2937244921923,21.8278728425503,18.1898940354586,12.732925824821,-81.8545231595635,-58.2076609134674,-10.9139364212751,-81.8545231595635,-45.4747350886464,-16.3709046319127,-16.3709046319127,16.3709046319127,16.3709046319127,0,16.3709046319127,14.5519152283669,0,1.81898940354586
"x_only_worker_4",3.63797880709171,0,-3.63797880709171,-14.5519152283669,642.103259451687,54.5696821063757,11534.2118078843,43.6557456851006,120.053300634027,838.55411503464,3.63797880709171,1.81898940354586,3.63797880709171,20.0088834390044,682.121026329696,156.433088704944,26349.8804997653,69.1215973347425,633.008312433958,2219.16707232594,5.45696821063757,3.63797880709171,-70.9405867382884,-12.732925824821,100.044417195022,287.400325760245,32605.3850585595,89.130480773747,54.5696821063757,2482.92053584009,9.09494701772928,-10.9139364212751,5.45696821063757,-14.5519152283669,1691.66014529765,-60.0266503170133,36960.0456906483,52.7506927028298,667.569111101329,1919.03382074088,9.09494701772928,-5.45696821063757,21.8278728425503,-34.5607986673713,3235.98214890808,-92.7684595808387,19623.2576854527,60.0266503170133,401.996658183634,3743.48019249737,0,-1.81898940354586,-9.09494701772928,5.45696821063757,-5.45696821063757,5.45696821063757,3.63797880709171,1.81898940354586,0,3.63797880709171,5.45696821063757,1.81898940354586,43.6557456851006,21.8278728425503,21.8278728425503,21.8278728425503,43.6557456851006,7.27595761418343,10.9139364212751,-107.320374809206,-60.0266503170133,-41.8367562815547,-45.4747350886464,-107.320374809206,-14.5519152283669,-20.0088834390044,38.198777474463,25.465851649642,12.732925824821,12.732925824821,38.198777474463,0,5.45696821063757
"x_university_4",1.81898940354586,0,-3.63797880709171,3.63797880709171,107.320374809206,69.1215973347425,12425.5166156217,32.7418092638254,189.174897968769,742.147676646709,1.81898940354586,3.63797880709171,20.0088834390044,14.5519152283669,394.720700569451,140.062184073031,23635.9483096749,45.4747350886464,578.438630327582,2048.18206839263,3.63797880709171,1.81898940354586,-30.9228198602796,1.81898940354586,867.657945491374,212.821760214865,19517.756300047,9.09494701772928,-742.147676646709,2630.25867752731,5.45696821063757,3.63797880709171,1.81898940354586,-1.81898940354586,552.97277867794,247.382558882236,40812.6652473584,121.872290037572,725.776772014797,2124.57962334156,1.81898940354586,0,7.27595761418343,-3.63797880709171,440.195435658097,34.5607986673713,2646.62958215922,-16.3709046319127,109.139364212751,-65.4836185276508,0,0,-10.9139364212751,0,0,5.45696821063757,1.81898940354586,1.81898940354586,0,3.63797880709171,5.45696821063757,3.63797880709171,21.8278728425503,12.732925824821,3.63797880709171,16.3709046319127,5.45696821063757,23.6468622460961,7.27595761418343,-32.7418092638254,-20.0088834390044,-7.27595761418343,-16.3709046319127,-14.5519152283669,-34.5607986673713,-10.9139364212751,0,1.81898940354586,0,0,0,0,0
"x_metropolitana_4",1.81898940354586,1.81898940354586,9.09494701772928,-7.27595761418343,447.471393272281,3.63797880709171,3961.75892092288,-18.1898940354586,-7.27595761418343,796.717358753085,3.63797880709171,1.81898940354586,-10.9139364212751,10.9139364212751,292.857293970883,67.3026079311967,12325.4721984267,45.4747350886464,221.916707232594,1216.90391097218,3.63797880709171,-1.81898940354586,-40.0177668780088,12.732925824821,34.5607986673713,130.967237055302,17440.4704011977,69.1215973347425,-378.349795937538,2462.91165240109,7.27595761418343,-1.81898940354586,0,-7.27595761418343,980.435288511217,-61.8456397205591,9884.38841886818,38.198777474463,154.614099301398,687.577994540334,7.27595761418343,-5.45696821063757,16.3709046319127,-25.465851649642,1717.12599694729,-178.260961547494,14882.9712998122,49.1127138957381,452.928361482918,2122.76063393801,1.81898940354586,0,-3.63797880709171,0,-3.63797880709171,3.63797880709171,1.81898940354586,1.81898940354586,0,1.81898940354586,5.45696821063757,3.63797880709171,27.2848410531878,16.3709046319127,9.09494701772928,14.5519152283669,10.9139364212751,9.09494701772928,29.1038304567337,-43.6557456851006,-23.6468622460961,-12.732925824821,-16.3709046319127,-20.0088834390044,-10.9139364212751,-43.6557456851006,5.45696821063757,5.45696821063757,3.63797880709171,1.81898940354586,7.27595761418343,0,5.45696821063757
"asc_5",10.9139364212751,-12.732925824821,18.1898940354586,70.9405867382884,3305.10374624282,-318.323145620525,25778.7178270519,-3.63797880709171,538.420863449574,3177.77448799461,0,3.63797880709171,-3.63797880709171,-9.09494701772928,-527.506927028298,-21.8278728425503,-1202.35199574381,29.1038304567337,-56.3886715099216,271.029421128333,7.27595761418343,-3.63797880709171,27.2848410531878,-78.2165443524718,1087.75566332042,-332.875060848892,37862.264434807,61.8456397205591,934.96055342257,427.462509833276,-10.9139364212751,14.5519152283669,-40.0177668780088,38.198777474463,-4945.83218824118,232.83064365387,-27064.7433353588,90.9494701772928,-563.886715099216,-3214.15427606553,3.63797880709171,-3.63797880709171,-5.45696821063757,-12.732925824821,-993.168214336038,-276.48638933897,1517.03716255724,183.717929758132,267.391442321241,2639.35362454504,3.63797880709171,1.81898940354586,-32.7418092638254,0,30.9228198602796,0,0,0,0,1.81898940354586,1.81898940354586,0,165.528035722673,67.3026079311967,63.664629124105,101.863406598568,41.8367562815547,14.5519152283669,54.5696821063757,52.7506927028298,41.8367562815547,12.732925824821,16.3709046319127,38.198777474463,0,5.45696821063757,-260.115484707057,-125.510268844664,-96.4064383879304,-161.890056915581,-78.2165443524718,-10.9139364212751,-72.7595761418343
"x_female_5",5.45696821063757,-7.27595761418343,5.45696821063757,-12.732925824821,1107.76454675943,-201.90782379359,10171.7887446284,61.8456397205591,236.468622460961,2393.79005506635,0,1.81898940354586,0,0,-174.622982740402,-5.45696821063757,-545.696821063757,9.09494701772928,-9.09494701772928,101.863406598568,7.27595761418343,-5.45696821063757,16.3709046319127,-65.4836185276508,1904.48190551251,-238.287611864507,15412.297216244,49.1127138957381,389.263732358813,905.856722965837,-7.27595761418343,7.27595761418343,-30.9228198602796,67.3026079311967,-3441.52795150876,189.174897968769,-22384.4836000353,5.45696821063757,-491.127138957381,-3297.82778862864,0,0,-5.45696821063757,-9.09494701772928,-1269.65460367501,-94.5874489843845,-4469.25696451217,81.8545231595635,-34.5607986673713,211.002770811319,3.63797880709171,0,-10.9139364212751,0,16.3709046319127,0,0,0,0,-1.81898940354586,0,0,65.4836185276508,65.4836185276508,29.1038304567337,49.1127138957381,10.9139364212751,5.45696821063757,23.6468622460961,40.0177668780088,40.0177668780088,9.09494701772928,16.3709046319127,25.465851649642,1.81898940354586,5.45696821063757,-125.510268844664,-125.510268844664,-47.2937244921923,-83.6735125631094,-34.5607986673713,-7.27595761418343,-34.5607986673713
"x_mayor45_5",7.27595761418343,-5.45696821063757,7.27595761418343,30.9228198602796,1431.54466059059,-174.622982740402,11526.9358502701,14.5519152283669,283.762346953154,1136.86837721616,1.81898940354586,3.63797880709171,-5.45696821063757,-5.45696821063757,-434.73846744746,-21.8278728425503,-1737.13488038629,20.0088834390044,-87.3114913702011,185.536919161677,3.63797880709171,3.63797880709171,27.2848410531878,-29.1038304567337,969.521352089942,-83.6735125631094,19423.1688510627,20.0088834390044,667.569111101329,369.254848919809,-1.81898940354586,5.45696821063757,-10.9139364212751,18.1898940354586,-1164.15321826935,74.5785655453801,-8092.68385637552,10.9139364212751,-223.73569663614,-964.064383879304,5.45696821063757,-1.81898940354586,20.0088834390044,9.09494701772928,794.898369349539,-136.424205265939,17000.2749655396,34.5607986673713,618.456397205591,1324.22428578138,1.81898940354586,1.81898940354586,-10.9139364212751,1.81898940354586,12.732925824821,0,1.81898940354586,0,0,1.81898940354586,1.81898940354586,0,63.664629124105,29.1038304567337,65.4836185276508,29.1038304567337,20.0088834390044,5.45696821063757,21.8278728425503,14.5519152283669,12.732925824821,12.732925824821,0,12.732925824821,0,3.63797880709171,-96.4064383879304,-47.2937244921923,-94.5874489843845,-50.931703299284,-29.1038304567337,-1.81898940354586,-23.6468622460961
"x_underage_in_household_5",9.09494701772928,-10.9139364212751,10.9139364212751,45.4747350886464,2530.21426033229,-274.667399935424,19292.2016140074,25.465851649642,420.186552219093,2757.58793577552,1.81898940354586,0,1.81898940354586,0,1.81898940354586,0,1.81898940354586,1.81898940354586,1.81898940354586,0,3.63797880709171,-1.81898940354586,7.27595761418343,-96.4064383879304,640.284270048141,-181.898940354586,19281.2876775861,70.9405867382884,400.177668780088,1024.09103419632,-5.45696821063757,5.45696821063757,-18.1898940354586,40.0177668780088,-2521.11931331456,80.0355337560177,-15332.261682488,21.8278728425503,-314.685166813433,-2184.60627365857,9.09494701772928,-12.732925824821,3.63797880709171,-20.0088834390044,1233.27481560409,-334.694050252438,16578.2694239169,163.709046319127,491.127138957381,3732.5662560761,1.81898940354586,0,-20.0088834390044,1.81898940354586,20.0088834390044,0,0,0,0,0,0,0,100.044417195022,47.2937244921923,27.2848410531878,100.044417195022,23.6468622460961,10.9139364212751,30.9228198602796,16.3709046319127,18.1898940354586,-1.81898940354586,16.3709046319127,12.732925824821,0,1.81898940354586,-161.890056915581,-83.6735125631094,-50.931703299284,-161.890056915581,-38.198777474463,-9.09494701772928,-47.2937244921923
"x_only_worker_5",3.63797880709171,-1.81898940354586,7.27595761418343,30.9228198602796,1189.61906991899,-38.198777474463,10853.9097709581,-20.0088834390044,181.898940354586,1256.92167785019,1.81898940354586,3.63797880709171,0,-3.63797880709171,-360.15990190208,3.63797880709171,-1087.75566332042,20.0088834390044,16.3709046319127,18.1898940354586,1.81898940354586,3.63797880709171,5.45696821063757,-58.2076609134674,272.848410531878,18.1898940354586,8662.02753968537,100.044417195022,189.174897968769,1406.07880894095,-3.63797880709171,7.27595761418343,-10.9139364212751,16.3709046319127,-1849.91222340614,63.664629124105,-13558.7470140308,25.465851649642,-192.812876775861,-1582.5207810849,-3.63797880709171,3.63797880709171,0,40.0177668780088,-1838.99828698486,-40.0177668780088,-1133.23039840907,-38.198777474463,121.872290037572,-1178.70513349771,1.81898940354586,1.81898940354586,-9.09494701772928,-1.81898940354586,7.27595761418343,1.81898940354586,0,1.81898940354586,0,1.81898940354586,1.81898940354586,1.81898940354586,41.8367562815547,12.732925824821,20.0088834390044,25.465851649642,41.8367562815547,5.45696821063757,12.732925824821,38.198777474463,27.2848410531878,12.732925824821,14.5519152283669,38.198777474463,0,7.27595761418343,-78.2165443524718,-34.5607986673713,-29.1038304567337,-38.198777474463,-78.2165443524718,-3.63797880709171,-14.5519152283669
"x_university_5",0,0,-1.81898940354586,12.732925824821,36.3797880709171,9.09494701772928,4860.33968627453,12.732925824821,25.465851649642,758.518581278622,0,0,1.81898940354586,0,-23.6468622460961,-3.63797880709171,1095.03162093461,7.27595761418343,65.4836185276508,74.5785655453801,0,0,-10.9139364212751,-10.9139364212751,503.860064782202,25.465851649642,10877.5566332042,-23.6468622460961,-10.9139364212751,360.15990190208,-1.81898940354586,-1.81898940354586,-7.27595761418343,7.27595761418343,-414.729584008455,-58.2076609134674,-7654.30741012096,10.9139364212751,-136.424205265939,-194.631866179407,-1.81898940354586,-1.81898940354586,-5.45696821063757,9.09494701772928,-472.937244921923,-21.8278728425503,2615.70676229894,50.931703299284,-18.1898940354586,1002.26316135377,0,0,-7.27595761418343,0,-1.81898940354586,0,0,0,0,0,0,0,10.9139364212751,5.45696821063757,3.63797880709171,10.9139364212751,1.81898940354586,12.732925824821,3.63797880709171,0,3.63797880709171,-1.81898940354586,0,0,0,0,-10.9139364212751,-7.27595761418343,-1.81898940354586,-9.09494701772928,-3.63797880709171,-12.732925824821,-5.45696821063757
"x_metropolitana_5",3.63797880709171,-1.81898940354586,3.63797880709171,20.0088834390044,871.295924298465,-110.958353616297,6510.16307529062,-10.9139364212751,100.044417195022,824.002199806273,1.81898940354586,1.81898940354586,0,0,-118.234311230481,-1.81898940354586,934.96055342257,14.5519152283669,5.45696821063757,256.477505899966,3.63797880709171,-5.45696821063757,18.1898940354586,23.6468622460961,543.877831660211,-192.812876775861,24716.4280153811,41.8367562815547,580.257619731128,874.933903105557,-1.81898940354586,3.63797880709171,-10.9139364212751,10.9139364212751,-920.408638194203,56.3886715099216,-4689.35468234122,34.5607986673713,-85.4925019666553,-389.263732358813,3.63797880709171,-1.81898940354586,1.81898940354586,-3.63797880709171,63.664629124105,-127.32925824821,1429.72567118704,12.732925824821,54.5696821063757,-81.8545231595635,1.81898940354586,0,-12.732925824821,1.81898940354586,9.09494701772928,0,1.81898940354586,0,0,0,1.81898940354586,0,52.7506927028298,23.6468622460961,20.0088834390044,32.7418092638254,10.9139364212751,5.45696821063757,54.5696821063757,5.45696821063757,7.27595761418343,1.81898940354586,1.81898940354586,5.45696821063757,0,5.45696821063757,-72.7595761418343,-34.5607986673713,-23.6468622460961,-47.2937244921923,-14.5519152283669,-5.45696821063757,-72.7595761418343
