id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores_0_4,n_menores_5_14,n_nna,n_menores_18,n_personas_15_65,n_mayores,n_tiempo,n_trabajadores,n_profesionales,n_tercera_edad,hay_tercera_edad,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_anios,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo_contratadas,horas_trabajo_habituales,dias_trabajo_semana,quintil,macrozona,region,prop_ing_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,w,savings,total_expenses,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec_cuentas,Ec_hogar,Ec_salud,Ec_transporte,Ec_educacion
9905,32057,0,0,5,6,2,0,0,0,0,0,2,2,1,0,2,0,2,70,1,1,1,0,0,0,1,67,66+,ninguna,0,0,0,0,0,2,norte,5,0.24092409240924093,Inactiva(o),0,7,2,3,3,85,85,2,4,4,2,85,4,2,85,2,2,2,5,0,0,18.25,0,0,0,1.2046204620462047,19.45,80.75,38.477310231023104,0,0,32.73,0,19,0,44.15,4.12,8.17,59.83,0,0,9.44,0,0.18,11.39,23.15,0,8.17,59.83,55.85,168,NA,-0.18151264628224775,19.631512646282246,6.08,0.78,0.63,1.47,0.53,4.48,1.2,2.39,1.98,0.1
9907,32062,0,0,1,6,1,0,0,0,0,0,1,1,0,0,1,0,1,77,1,0,0,0,0,0,1,77,66+,primaria,0,0,0,0,0,2,norte,2,1,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,35,0,35,35,0,35,35,35,0,0,45.7,0,0,0,54.53,3.86,12.37,51.54,0,0,6.5,1.67,1.56,7.73,30.39,6.69,12.37,51.54,49.56,168.00000000000003,NA,-22.885665775978225,57.885665775978225,15.91,2.35,1.7,4.17,1.42,15.01,4.28,7.81,5.05,0.18
9909,32065,1,0,1,6,1,0,1,1,1,1,1,1,1,0,0,0,2,29.5,1,0,0,0,0,0,1,48,45-65,ninguna,0,1,105,15,7,1,centro,8,1,Ocupada(o),1,3,3,85,1,1,4,2,2,2,4,4,4,4,4,85,85,1,9,45,45,0,0,45,22.5,0,45,45,22.5,105,0,2.5,1.47,0,0,10.08,1.98,5.27,41.48999999999999,0.21,105,0.14,0,0.07,1.44,8.43,0,5.27,41.48999999999999,6.17,168,0.42857142857142855,-33.36078432586424,78.36078432586424,19.53,3.6,3.56,5.62,4.81,22.3,3.03,4.71,8.61,2.58
9910,32068,0,0,4,6,3,0,1,1,1,4,4,4,2,1,0,0,5,24.6,0,0,0,0,0,0,0,26,25-44,técnica,0,0,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,1,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,141,28.2,0,8.45,19.89,26.18,0,1.66,39.98,2.98,12.97,55.89000000000001,0,0,8.08,0.28,0.27,7.51,14.78,9.06,12.97,55.89000000000001,59.15,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9910,32069,1,0,4,6,3,0,1,1,1,4,4,4,2,1,0,0,5,24.6,1,0,0,0,0,0,1,22,12-24,secundaria,0,1,60,10,6,2,metropolitana,13,0.5319148936170213,Ocupada(o),2,3,2,2,2,2,4,2,2,2,1,3,2,2,2,85,85,2,1,75,75,0,0,0,0,0,75,141,28.2,60,0,4.32,19.64,0,0,34.7,1.5,6.12,33.47,8.25,60,7.74,2.34,0,19.86,4.76,0,6.12,33.47,33.71,168,1.25,-42.22847122487893,117.22847122487893,37.79,5.21,6.33,8.12,4.99,18.46,3.51,7.48,15.2,10.14
9910,32070,0,0,4,6,3,0,1,1,1,4,4,4,2,1,0,0,5,24.6,0,0,0,0,0,0,1,19,12-24,secundaria,1,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,4,85,85,4,85,3,3,3,1,85,3,3,85,85,85,3,0,0,0,0,0,0,0,0,0,141,28.2,0,0,10.11,43.31,0,16.54,22.88,2.21,22.28,50.67,0,0,9.03,0.08,0.05,3.07,8.45,2.19,22.28,50.67,72.17,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9911,32074,0,0,5,6,3,0,1,1,1,3,3,3,2,2,0,0,4,26,0,0,0,1,0,1,1,19,12-24,secundaria,1,0,0,0,0,5,sur,10,0,Inactiva(o),0,7,2,85,85,2,85,4,2,1,2,85,2,2,85,85,85,2,6,0,0,0,0,0,0,0,0,700,168.75,0,0,34.68,7.35,0,29.93,31.19,9.18,12.08,35.87000000000001,7.72,0,16.46,5.8,5.8,3.14,0,0,12.08,35.87000000000001,88.85,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9914,32083,0,0,4,7,3,0,0,0,1,2,1,2,0,0,0,0,2,28.5,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,0,0,1,norte,15,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,49.72475,11.125,0,0,6.35,2.67,2,25.37,66.43,6.34,8.8,48.5,1.54,0,8.57,5.75,0,10.22,22.45,19.45,8.8,48.5,44.27,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9915,32085,0,0,4,6,2,0,0,0,0,1,2,2,1,1,2,0,2,63.5,1,1,1,0,0,0,1,67,66+,primaria,0,0,0,0,0,3,centro,8,0,Inactiva(o),0,7,3,4,2,85,85,3,4,5,4,85,3,3,85,3,3,3,0,0,0,0,0,0,0,0,0,125,62.5,0,0,16.62,0.32,0,0,63.13,4.37,14.72,68.84,0,0,48.35,0.23,1.45,2.3,10.3,0.51,14.72,68.84,21.31,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9917,32089,1,1,5,7,1,1,0,1,1,2,2,2,2,1,0,0,3,32.666666666666664,1,1,1,0,0,0,1,45,45-65,universitaria,0,1,42,7,6,2,metropolitana,13,0.14942528735632185,Ocupada(o),1,3,4,4,4,4,3,3,3,2,3,3,3,3,3,4,4,2,5,16.25,16.25,0,0,108.75,36.25,0,16.25,108.75,36.25,42,0,19.31,11.42,0.01,0,40.27,1.99,5.24,43.80000000000001,3.96,42,15.02,0.68,0.25,6.92,16.46,0.94,5.24,43.80000000000001,36.68,168.00000000000003,0.3869047619047619,-7.053244868591377,23.303244868591378,6.36,1.04,1.24,1.61,0.94,5.6,1.16,2.02,2.92,0.42
9917,32090,1,1,5,7,2,1,0,1,1,2,2,2,2,1,0,0,3,32.666666666666664,1,1,1,0,0,0,0,51,45-65,secundaria,0,1,45,9,5,2,metropolitana,13,0.8505747126436781,Ocupada(o),2,6,2,2,2,3,3,3,3,2,2,2,3,3,2,4,4,2,1,92.5,92.5,0,0,0,0,0,92.5,108.75,36.25,45,0,3.53,12.31,0,0,43.4,1.92,5.89,39.56,16.39,45,8.69,0,0,25.68,9.03,0,5.89,39.56,34.16,168,2.0555555555555554,-40.14924002121245,132.64924002121245,36.21,5.9,7.04,9.19,5.36,31.85,6.58,11.51,16.62,2.38
9918,32092,0,0,5,6,1,0,0,0,0,1,3,2,0,0,2,0,3,61,1,1,1,0,0,0,0,75,66+,ninguna,0,0,0,0,0,1,norte,4,0.6086956521739131,Inactiva(o),0,7,4,5,5,85,85,4,4,5,3,85,4,4,85,4,5,1,4,0,0,35,0,57.5,19.166666666666668,0,35,57.5,19.166666666666668,0,0,15.31,3.39,0.04,0.04,74.04,1.68,6.52,66.97999999999999,0,0,15.43,1.22,4.63,9.52,43.17,0.06,6.52,66.97999999999999,20.47,168,NA,-14.100041551505564,49.10004155150556,19.13,1.72,1.4,3.36,1.36,10.54,2.09,4.73,4.19,0.58
9918,32093,0,0,5,6,3,0,0,0,0,1,3,2,0,0,2,1,3,61,0,0,0,0,0,0,0,34,25-44,ninguna,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,5,85,85,5,85,5,5,5,3,85,5,5,85,85,85,2,4,0,0,0,0,0,0,0,0,57.5,19.166666666666668,0,0,3.83,3.58,0.05,0.28,78.77,1.54,5.63,74.32000000000001,0,0,22.95,1.03,0,38.18,15.19,1.42,5.63,74.32000000000001,9.27,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9919,32095,1,1,5,6,1,0,1,1,2,3,2,3,3,0,0,0,4,24.25,1,1,1,0,0,0,0,39,25-44,secundaria,0,1,78,13,6,2,centro,6,0.5223880597014925,Ocupada(o),1,4,3,4,2,2,1,2,2,2,4,4,2,2,4,2,4,3,0,87.5,87.5,0,0,167.5,41.875,0,87.5,167.5,41.875,78,0,10.78,12.88,0,0,19.67,1.81,8.32,35.579999999999984,0.96,78,7.4,2.79,1.2,0.41,4.67,3.2,8.32,35.579999999999984,26.43,168,1.1217948717948718,5.833653522177597,81.6663464778224,22.15,3.69,4.31,6.38,4.91,15.45,2.67,4.99,12.58,4.54
9920,32099,0,0,5,7,1,0,0,0,0,1,1,1,0,0,0,0,1,47,0,0,0,0,1,1,0,47,45-65,secundaria,0,0,0,0,0,1,sur,9,1,Inactiva(o),0,7,4,85,85,3,85,3,4,4,3,85,4,2,85,85,85,2,9,0,0,22.441,0,22.441,22.441,0,22.44,22.441,22.441,0,0,25.16,0,4.97,0,50.91,12.7,10.03,62.08,2.15,0,5.1,0.38,0.74,22.93,20.28,1.47,10.03,62.08,44.99,168,NA,-31.62407228303558,54.064072283035586,13.8,2.35,2.2,3.93,2.29,16.65,2.5,4.29,5.14,0.92
9921,32100,1,1,1,6,1,0,0,0,0,0,2,2,2,0,2,0,2,84,1,1,1,0,0,0,0,90,66+,primaria,0,1,36,6,6,5,norte,5,0.4618937644341801,Ocupada(o),1,1,5,5,4,85,5,4,5,4,4,4,4,4,4,4,4,3,0,200,200,0,0,433,216.5,0,200,433,216.5,36,0,6.55,0.31,0,0,68.04,2.59,13.16,40.79,0.56,36,22.85,5.61,11.71,8.42,19.45,0,13.16,40.79,10.01,168,5.555555555555555,41.59881915482615,158.40118084517385,33.71,7.41,6.55,10.77,3.51,32.57,17.79,25.34,20.32,0.43
9921,32101,1,1,1,6,2,0,0,0,0,0,2,2,2,0,2,0,2,84,1,1,1,0,0,0,1,78,66+,primaria,0,1,36,6,6,5,norte,5,0.5381062355658198,Ocupada(o),1,1,4,4,4,85,4,4,3,4,4,4,4,4,4,4,4,2,8,200,200,33,0,0,0,0,233,433,216.5,36,0,31.91,0.11,0,0,41.3,3.49,14.58,38.790000000000006,1.82,36,20.58,0,5.81,2.04,12.87,0,14.58,38.790000000000006,37.33,168,5.555555555555555,48.462624315372466,184.53737568462753,39.27,8.63,7.63,12.55,4.09,37.95,20.73,29.52,23.67,0.5
9922,32102,0,0,4,6,1,0,0,0,0,2,2,2,0,0,0,0,2,21.5,0,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,4,85,5,5,2,3,85,2,4,85,85,85,2,6,0,0,0,62.5,62.5,31.25,0,0,62.5,0,0,0,6.02,1.09,4.59,42.58,54.11,3.11,8.59,45.99,1.92,0,17.13,5.68,0.93,12.3,1.4,16.66,8.59,45.99,59.31,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9922,32103,0,0,4,6,13,0,0,0,0,2,2,2,0,0,0,0,2,21.5,0,0,0,0,0,0,0,22,12-24,secundaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,2,85,2,4,85,85,85,3,0,0,0,0,0,0,0,0,0,62.5,0,0,0,7.47,0.05,0,40.08,60.13,1.75,6.77,50.16000000000001,1.59,0,19.78,8.21,1.23,18.48,0.61,11.81,6.77,50.16000000000001,50.94,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9924,32108,1,1,2,7,1,0,0,0,1,5,4,5,3,0,0,0,5,35,1,1,1,0,0,0,0,48,45-65,ninguna,0,1,84,12,7,3,centro,7,0.29069767441860467,Ocupada(o),2,6,3,3,3,85,1,1,2,3,3,4,1,4,1,4,4,1,1,62.5,62.5,0,5,220,44,1.4534883720930234,63.95,220,43.29069767441861,84,0,2.8,0,0,0,24.73,0.88,7.93,40.1,7.56,84,8.25,1.16,0,7.88,7.44,0,7.93,40.1,11.24,168,0.7440476190476191,3.1148378682425095,60.83516213175749,18.55,2.32,3.23,4.98,2.42,9.02,1.87,4.67,9.73,4.06
9924,32109,0,0,2,7,2,0,0,0,1,5,4,5,3,0,0,0,5,35,1,1,1,0,0,0,1,52,45-65,ninguna,0,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,4,4,4,85,85,2,2,4,4,85,4,4,85,2,4,3,0,0,0,0,0,0,0,0,0,220,43,0,0,24.77,3.62,0,0,45.55,6.95,26.78,60.33000000000001,0,0,14.26,0,5.45,18.49,7.34,0,26.78,60.33000000000001,35.34,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9924,32111,0,0,2,7,8,0,0,0,1,5,4,5,3,0,0,0,5,35,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,3,85,85,4,85,4,3,2,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,220,43,0,0,0,0,0,42.54,65.45,3.71,8.22,46.31,1.77,0,20.64,0,0,1.94,21.92,20.95,8.22,46.31,48.02,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9925,32114,0,0,5,7,2,0,0,0,1,3,2,3,1,0,0,0,3,40.333333333333336,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,0,0,2,centro,6,0,Inactiva(o),0,7,3,5,5,2,85,3,2,3,3,85,2,2,85,3,1,2,9,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,30.33,2.66,0.39,0,50.53,2.72,6.66,74.71,0,0,7.96,0.2,0.13,16.67,24.41,1.17,6.66,74.71,36.1,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9925,32115,0,0,5,7,3,0,0,0,1,3,2,3,1,0,0,0,3,40.333333333333336,0,0,0,0,0,0,1,17,12-24,secundaria,0,0,0,0,0,2,centro,6,0,Inactiva(o),0,7,4,85,85,4,85,5,4,5,3,85,2,4,85,85,85,3,0,0,0,0,0,0,0,0,0,125,41.666666666666664,0,0,9.63,0,0,0,87.67,3.28,3.16,64.26,0,0,22.95,3.41,0,18.33,17.48,25.49,3.16,64.26,12.91,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9926,32118,1,0,1,6,3,0,0,0,0,4,4,3,2,1,1,0,4,41.5,0,0,0,0,0,0,0,27,25-44,secundaria,0,1,45,8,5,5,centro,7,0.24167561761546724,Ocupada(o),2,2,4,85,85,4,4,4,4,4,4,4,4,4,4,85,85,3,0,112.5,112.5,0,0,0,0,0,112.5,465.5,116.375,45,0,3.01,0.94,0.01,0,62.43,1.12,9.42,44.25000000000001,1.82,45,30.37,1.78,0.33,22.51,6.21,1.23,9.42,44.25000000000001,6.9,168,2.5,-1.1469032791970786,113.64690327919708,19.84,6.71,8.27,8.17,4.4,18.76,7.08,11.28,20.97,8.14
9926,32119,1,0,1,6,3,0,0,0,0,4,4,3,2,1,1,0,4,41.5,0,0,0,0,0,0,1,22,12-24,universitaria,0,1,20,4,5,5,centro,7,0.1611170784103115,Ocupada(o),2,1,4,85,85,4,4,4,4,4,4,4,4,4,4,85,85,3,0,75,75,0,0,0,0,0,75,465.5,116.375,20,0,2.37,0.74,0.82,0,75.44,2.67,11.61,49.69,4.66,20,37.53,2.54,0.53,26.95,7.62,0.28,11.61,49.69,11.27,168,3.75,-0.7646021861313858,75.76460218613138,13.23,4.47,5.51,5.45,2.94,12.51,4.72,7.52,13.98,5.43
9927,32121,1,0,3,7,3,0,0,0,0,1,2,2,1,0,1,0,2,52.5,0,0,0,0,0,0,1,32,25-44,secundaria,0,1,72,12,6,3,metropolitana,13,0.8247422680412371,Ocupada(o),2,2,2,85,85,1,3,2,3,3,3,3,2,4,2,85,85,3,0,100,100,0,0,0,0,0,100,121.25,60.625,72,0,2.75,1.1,0,0,35.04,5.28,6.01,37.51,8.31,72,9.15,2.27,2.35,15.92,0.64,4.71,6.01,37.51,17.44,168.00000000000003,1.3888888888888888,-16.86273521053145,116.86273521053145,31.78,4.98,6.22,9.09,3.56,28.22,6.17,11.78,13.17,1.9
9931,32127,0,0,3,7,8,0,0,0,1,2,2,2,0,0,1,0,3,40.5,0,0,0,0,0,0,0,18,12-24,primaria,1,0,0,0,0,1,centro,6,0,Inactiva(o),0,7,4,85,85,4,85,2,4,4,2,85,2,2,85,85,85,3,0,0,0,0,0,0,0,0,0,22.5,5,0,0,9.81,3.3,4.28,0,76.32,3.05,11.96,59.28000000000001,0,0,29.61,8.65,4.94,10.32,14.81,8,11.96,59.28000000000001,20.43,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9935,32138,1,1,2,6,1,0,0,0,0,3,3,3,3,1,0,0,3,42.666666666666664,1,1,1,0,0,0,0,53,45-65,ninguna,0,1,40,8,5,4,sur,10,0.3575418994413408,Ocupada(o),2,4,3,4,2,2,2,2,2,2,3,3,2,2,2,4,4,2,1,80,80,0,0,223.75,74.58333333333333,0,80,223.75,74.58333333333333,40,0,6.76,0.01,0,0,50.17,2.3,7.28,54.38999999999999,7.09,40,36.17,0.27,0,5.37,7.12,1.24,7.28,54.38999999999999,16.17,168,2,-12.36853390215403,92.36853390215403,18.11,4.94,6.53,7.74,3.99,18.38,4.94,9.19,15.79,2.75
9935,32139,1,1,2,6,2,0,0,0,0,3,3,3,3,1,0,0,3,42.666666666666664,1,1,1,0,0,0,1,49,45-65,secundaria,0,1,45,9,5,4,sur,10,0.25139664804469275,Ocupada(o),2,3,3,3,3,4,2,2,2,2,2,2,2,2,2,4,4,1,1,56.25,56.25,0,0,0,0,0,56.25,223.75,74.58333333333333,45,0,22.34,2.41,0,0,44.67,7.43,5.62,37.77,2.76,45,23.57,0.3,0,1.79,18.76,0.25,5.62,37.77,34.94,168,1.25,-8.696625399952053,64.94662539995205,12.73,3.47,4.59,5.44,2.81,12.93,3.47,6.46,11.1,1.93
9935,32140,1,0,2,6,3,0,0,0,0,3,3,3,3,1,0,0,3,42.666666666666664,0,0,0,0,0,0,1,26,25-44,universitaria,0,1,40,8,5,4,sur,10,0.39106145251396646,Ocupada(o),3,1,4,85,85,4,4,4,4,4,4,4,4,4,4,85,85,2,1,87.5,87.5,0,0,0,0,0,87.5,223.75,74.58333333333333,40,0,2.42,0,0,0,58.92,4.96,7.94,47.45000000000001,6.31,40,30.74,0,0,5.01,4.79,18.38,7.94,47.45000000000001,13.69,168,2.1875,-13.52808395548097,101.02808395548097,19.81,5.4,7.14,8.47,4.37,20.11,5.4,10.05,17.27,3.01
9940,32151,0,0,1,7,2,1,1,2,2,2,2,3,1,1,0,0,4,28.5,1,1,1,0,0,0,1,39,25-44,secundaria,0,0,0,0,0,3,norte,2,0,Inactiva(o),0,7,4,5,5,5,85,3,4,5,5,85,4,4,85,4,5,2,2,0,0,0,0,0,0,0,0,185,43.75,0,0,29.37,33.03,0,0,52.85,3.94,6.75,41.849999999999994,0.21,0,8.15,0.85,0.1,26.07,14.69,2.99,6.75,41.849999999999994,66.55,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9940,32152,0,0,1,7,4,1,1,2,2,2,2,3,1,1,0,0,4,28.5,0,0,0,0,0,0,1,14,12-24,ninguna,1,0,0,0,0,3,norte,2,0,Menor de 15 años,0,7,4,85,85,5,85,4,5,2,5,85,3,2,85,85,85,2,6,0,0,0,0,0,0,0,0,185,43.75,0,0,4.09,3.36,0,33.83,60.78,6.24,8.54,48.66,2.5,0,22.41,14.8,0.01,0.77,15.19,7.6,8.54,48.66,50.02,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9941,32154,1,1,1,6,1,0,1,1,1,2,2,2,2,2,0,0,3,22.666666666666668,1,1,1,1,0,1,0,32,25-44,universitaria,0,1,40,8,5,5,sur,11,0.55,Ocupada(o),2,1,1,3,2,1,5,3,1,3,4,4,1,3,1,5,5,2,1,275,275,0,0,500,166.66666666666666,0,275,500,166.66666666666666,40,0,9.89,13.52,0,0,38.94,2.32,8.3,51.02,4.01,40,19,1.04,0.26,4.58,11.47,2.59,8.3,51.02,29.74,168.00000000000003,6.875,-39.59769015186616,314.5976901518662,27.32,24.68,29.12,19.03,17.93,57.55,21.54,23.52,57.31,36.6
9941,32155,1,1,1,6,2,0,1,1,1,2,2,2,2,2,0,0,3,22.666666666666668,1,1,1,1,0,1,1,31,25-44,universitaria,0,1,25,5,5,5,sur,11,0.45,Ocupada(o),3,1,2,3,5,5,4,3,2,3,4,3,2,3,3,2,4,1,1,225,225,0,0,0,0,0,225,500,166.66666666666666,25,0,20.14,19.12,0.94,0.38,39.26,3.99,6.23,52.2,0.74,25,16.47,1.75,0.94,2.41,4.77,12.92,6.23,52.2,45.31,167.99999999999997,9,-32.39811012425413,257.3981101242541,22.35,20.19,23.83,15.57,14.67,47.08,17.63,19.24,46.89,29.95
9943,32162,1,0,3,7,3,0,0,0,1,4,3,2,1,0,0,0,4,32,0,0,0,0,0,0,0,22,12-24,secundaria,1,1,13,13,1,3,metropolitana,13,0.1694915254237288,Ocupada(o),2,3,5,85,85,3,1,4,5,5,1,3,3,3,1,85,85,3,0,37.5,37.5,0,0,0,0,0,37.5,221.25,55.3125,13,0,6.72,0.63,12.18,20.4,65.11,3.34,4.71,33.53,8.38,13,23.15,14.43,0,11.02,11.57,4.93,4.71,33.53,51.65,168,2.8846153846153846,-0.25187620154840606,37.751876201548406,10.86,1.52,2.24,2.85,1.3,6.6,1.21,2.8,4.78,3.59
9944,32165,1,0,4,7,1,1,1,2,2,2,2,2,1,0,0,0,4,15.25,1,0,0,0,0,0,1,27,25-44,secundaria,0,1,18,3,6,2,norte,15,1,Ocupada(o),1,3,4,85,4,4,4,4,4,4,3,2,4,4,4,85,85,2,9,100,100,0,10,110,27.5,10,110,110,27.5,18,0,14.38,12.44,0,12.47,59.49,2.83,8.1,39.68,0.61,18,16.52,0.49,1.51,18.78,9.56,12.63,8.1,39.68,42.73,168,5.555555555555555,-43.04806764242997,153.04806764242997,36.94,6.99,6.94,10.71,9.74,34.05,6.45,10.59,20.93,9.7
9944,32166,0,0,4,7,9,1,1,2,2,2,2,2,1,0,0,0,4,15.25,1,0,0,0,0,0,1,23,12-24,secundaria,0,0,0,0,0,2,norte,15,0,Inactiva(o),0,7,4,85,4,4,85,4,4,4,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,110,25,0,0,5.94,14.89,0,25.91,52.3,3.45,9.6,55.91000000000001,0,0,17.51,0,0,14.18,8.31,12.3,9.6,55.91000000000001,50.18,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9946,32173,0,0,2,6,1,0,0,0,0,0,2,1,0,0,2,0,2,72,1,1,1,0,0,0,0,74,66+,primaria,0,0,0,0,0,1,sur,10,1,Inactiva(o),0,7,3,4,4,85,85,4,3,4,2,85,2,2,85,3,4,2,4,0,0,43,0,43,21.5,0,43,43,21.5,0,0,42.13,12.63,0,0,36.24,4.01,15.1,57.89,0,0,3.53,0,4.99,11.18,16.54,0,15.1,57.89,58.77,168.00000000000003,NA,-7.289136369597514,50.289136369597514,18.37,1.73,1.28,3.34,1.24,12.13,2.65,5.46,3.86,0.22
9947,32176,1,1,2,7,2,0,2,2,2,2,2,2,1,0,0,0,4,19.25,1,1,1,1,0,1,0,31,25-44,secundaria,0,1,45,9,5,2,sur,9,0.9523809523809524,Ocupada(o),2,6,4,4,4,2,4,4,4,5,4,4,4,4,4,4,4,3,0,100,100,0,0,0,0,4.523809523809524,104.52,109.75,27.380952380952383,45,0,7.8,17.69,0,0,41.53,2.63,9.12,41.13999999999999,3.09,45,16.36,6.77,0.97,6.92,9.96,0.54,9.12,41.13999999999999,31.21,168,2.2222222222222223,-50.60858470070598,155.12858470070597,38.13,8.26,6.53,10.91,12.03,33.78,6.93,9.54,19.89,9.14
9947,32177,0,0,2,7,3,0,2,2,2,2,2,2,1,0,0,0,4,19.25,0,0,0,1,0,1,1,12,12-24,ninguna,1,0,0,0,0,2,sur,9,0,Menor de 15 años,0,7,5,85,85,5,85,5,5,5,5,85,5,5,85,85,85,2,6,0,0,0,0,0,0,0,0,109.75,26.25,0,0,1.71,26.97,0,31.72,35.06,4.99,8.76,58.22,0.57,0,15.16,1.75,0.36,4.67,10.43,2.69,8.76,58.22,65.97,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
9950,32184,0,0,3,6,4,0,0,0,1,3,2,3,1,2,0,0,3,32,0,0,0,1,0,1,0,17,12-24,primaria,1,0,0,0,0,5,sur,10,0,Inactiva(o),0,7,3,5,85,2,85,3,2,2,5,2,4,3,4,85,85,2,6,0,0,0,0,0,0,0,0,1215,400,0,0,2.61,0.52,0.09,61.41,40.96,4.85,10.38,43.18,4,0,29.81,2.7,0,0.52,3.83,4.1,10.38,43.18,73.48,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
9951,32188,1,0,4,7,3,0,0,0,0,4,4,1,3,1,0,0,4,33.75,0,0,0,0,0,0,0,26,25-44,secundaria,0,1,10,5,2,3,metropolitana,13,0.19966722129783693,Ocupada(o),1,3,4,85,85,4,4,4,4,4,4,4,5,5,4,85,85,3,0,45,45,0,0,0,0,0,45,225.375,56.34375,10,0,5.69,0.82,0.85,0,79.36,4.57,7.94,56.76999999999999,2,10,5.56,1.96,0,44.24,11.86,15.73,7.94,56.76999999999999,13.94,168,4.5,-3.4260871342718766,48.426087134271874,13.51,2.12,3.38,3.81,1.81,8.54,1.7,3.74,7.25,2.58
9952,32189,0,0,1,7,1,0,0,0,0,0,1,1,0,0,1,0,1,86,0,0,0,0,0,0,1,86,66+,primaria,0,0,0,0,0,3,norte,5,1,Inactiva(o),0,7,5,85,85,85,85,5,5,5,4,85,5,5,85,85,85,3,0,0,0,56.25,0,56.25,56.25,0,56.25,56.25,56.25,0,0,20.24,0,0,0,55.34,7.2,15.34,69.88,0,0,8.27,0.85,2.8,0,43.42,0,15.34,69.88,27.44,168,NA,-29.118081510860947,85.36808151086095,21.7,3.25,2.46,6.16,1.74,21.3,7.52,13.74,7.32,0.18
9953,32190,0,0,5,7,1,1,1,2,2,2,2,2,1,1,0,0,4,21.5,1,1,1,0,1,1,1,35,25-44,secundaria,0,0,0,0,0,4,centro,8,0,Inactiva(o),0,7,3,5,5,5,85,2,2,3,4,85,3,3,85,5,5,2,2,0,0,0,0.5,375.5,93.875,0,0,375.5,93.75,0,0,33.2,29.64,0,0,39.19,2.79,9.8,53.38,0,0,10.08,0.09,0.44,22.4,5.45,0.73,9.8,53.38,65.63,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
