id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,Tw,Tf_social,Tf_hobbies,Tf_read,Tf_listen,Tf_watch,Tf_computer,Tc_meals,Tc_sleep,Tc_other,t_total,wage,Ef_food,Ef_recreation,Ef_restaurants,Ef_communications,Ef_clothing,Ec
60,203,0,0,2,6,3,0,0,0,0,0,2,2,1,0,1,0,2,42.5,0,0,0,0,0,0,1,20,12-24,secundaria,0,0,0,0,0,3,metropolitana,13,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,0,0,0,0,0,0,87.5,43.75,0,1.04,22.25,0.4,0,0,64.28,3.42,12.92,63.69,0,0,10.17,2.54,0.35,30.79,18.14,2.3,12.92,63.69,27.12,168.00000000000003,NA,0,0,0,0,0,0
62,207,1,1,5,6,2,0,0,0,0,0,3,3,3,1,0,0,3,41.666666666666664,1,1,1,0,0,0,1,49,45-65,primaria,0,1,45,8,5,5,metropolitana,13,0.25806451612903225,Ocupada(o),2,2,4,4,4,4,4,4,4,4,2,4,4,4,4,4,4,3,0,100,100,0,0,0,0,0,100,387.5,129.16666666666669,45,0,7.73,13.34,0,0,31.45,5.3,8.78,53.79,2.61,45,17,0,1.61,0,11.96,0.88,8.78,53.79,28.98,168,2.2222222222222223,19.52,6.36,9.67,7.61,4.02,52.83363133871621
62,208,1,0,5,6,3,0,0,0,0,0,3,3,3,1,0,0,3,41.666666666666664,0,0,0,0,0,0,0,26,25-44,universitaria,0,1,45,9,5,5,metropolitana,13,0.22580645161290322,Ocupada(o),2,3,5,1,85,4,5,5,5,3,4,3,3,3,2,85,85,2,1,87.5,87.5,0,0,0,0,0,87.5,387.5,129.16666666666669,45,0,0.94,4.62,6,0,47.21,3.82,12.27,44.66999999999999,3.47,45,21.16,5.96,3.38,5.69,4.27,6.76,12.27,44.66999999999999,18.86,168,1.9444444444444444,17.08,5.56,8.46,6.66,3.51,46.220677421376685
63,209,1,0,5,6,1,0,0,0,1,1,3,2,3,1,1,0,4,45,1,0,0,0,0,0,1,47,45-65,primaria,0,1,10,5,2,2,centro,8,0.029126213592233007,Ocupada(o),1,3,3,85,4,5,4,4,2,2,4,4,3,3,4,85,85,2,2,3,3,0,6.75,109.75,27.4375,0.1966019417475728,3.2,109.75,25.799150485436893,10,0,11.59,0.65,0,0,75.79,0.76,7.33,61.57,0.31,10,34.47,0,0,4.12,17.75,19.44,7.33,61.57,13.31,168,0.3,1.53,0.22,0.23,0.39,0.2,0.6242954212527851
63,211,1,0,5,6,3,0,0,0,1,1,3,2,3,1,1,0,4,45,0,0,0,0,0,0,1,25,25-44,universitaria,0,1,40,8,5,2,centro,8,0.7281553398058253,Ocupada(o),3,3,1,2,85,2,4,2,2,1,4,4,2,2,2,85,85,2,1,75,75,0,0,0,0,4.915048543689321,79.92,109.75,26.97876213592233,40,0,6.5,4.19,0,0,49.62,5.07,4.16,56.38999999999999,2.07,40,22.72,0.83,2.23,8.07,8.94,6.83,4.16,56.38999999999999,17.83,168,1.875,38.23,5.45,5.82,9.8,4.88,15.727385531319634
64,214,0,0,1,7,2,2,0,2,1,3,3,1,0,0,0,0,6,21.666666666666668,1,1,1,0,0,0,1,40,25-44,secundaria,0,0,0,0,0,3,norte,2,0,Inactiva(o),0,7,4,4,4,2,85,4,2,2,4,85,2,2,85,2,2,2,3,0,0,0,0,0,0,0,0,375,62.5,0,0,21.11,55.76,0,0,35.1,4.47,6.01,45.55,0,0,20.2,0.14,0,0.71,14.05,0,6.01,45.55,81.34,167.99999999999997,NA,0,0,0,0,0,0
66,222,1,0,5,6,1,0,0,0,0,0,3,1,2,1,0,0,3,25.666666666666668,0,0,0,0,0,0,0,27,25-44,secundaria,1,1,45,9,5,5,norte,5,0.44,Ocupada(o),2,1,5,5,85,4,5,5,5,5,4,5,5,5,5,85,85,3,0,237.5,275,0,0,625,208.33333333333334,0,275,625,208.33333333333334,45,0,3.61,0.14,3.01,9.19,82.13,1.83,9.97,10.170000000000009,2.95,45,25.23,5.09,0.01,32.11,5.19,14.5,9.97,10.170000000000009,20.73,168,6.111111111111111,26.41,14.24,19.66,15.37,11.92,187.38042278258072
68,230,0,0,1,7,2,0,1,1,0,1,3,2,1,0,0,0,4,30,1,1,1,0,0,0,1,43,25-44,primaria,0,0,0,0,0,3,centro,7,0,Inactiva(o),0,7,3,4,5,4,85,2,2,2,4,85,2,4,85,2,3,1,2,0,0,0,0,0,0,0,0,250,50,0,0,51.06,17.76,0,0,30.86,3.42,8.24,56.66,0,0,4.06,0,1.06,11.81,7.85,6.08,8.24,56.66,72.24,168,NA,0,0,0,0,0,0
70,235,1,1,3,6,2,1,0,1,0,1,2,2,2,0,0,0,3,12.333333333333334,1,1,1,0,0,0,1,18,12-24,primaria,0,1,45,9,5,2,metropolitana,13,0.4166666666666667,Ocupada(o),2,3,1,2,2,1,2,1,1,1,1,1,1,2,1,1,2,1,1,50,50,0,0,0,0,0,50,120,40,45,0,15.08,21.16,0,0,32.07,3.25,9.95,37.72,3.77,45,7.27,0,0,7.27,7.4,10.13,9.95,37.72,43.26,168,1.1111111111111112,13.26,2.46,3.54,3.91,3.19,23.64436608377973
72,241,0,0,4,7,2,0,0,0,0,0,3,3,2,0,2,0,3,53.666666666666664,1,1,1,0,0,0,1,65,45-65,primaria,0,0,0,0,0,3,norte,5,0.11080711354309165,Inactiva(o),0,7,5,3,5,85,85,2,2,3,2,85,2,3,85,4,4,2,5,0,0,20.25,0,0,0,0,20.25,182.75,60.916666666666664,0,0,57.17,4.07,0,0,36.55,2.36,16.58,51.27,0,0,17.71,0,0.51,14.31,4.01,0,16.58,51.27,63.6,168,NA,4.96,0.74,0.83,1.48,0.62,11.607486022014392
73,245,0,0,3,7,3,1,0,1,1,2,2,3,2,0,0,0,4,17.75,0,0,0,0,0,0,0,15,12-24,primaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,4,2,2,4,85,4,4,85,85,85,2,2,0,0,0,0,0,0,0,0,122.75,26.9375,0,0,4.33,0.75,0,42.23,52.09,5.64,8.55,53.02000000000001,1.39,0,9.61,20.92,0.08,15.14,5.22,1.11,8.55,53.02000000000001,54.33,168.00000000000003,NA,0,0,0,0,0,0
76,249,0,0,2,6,1,0,0,0,0,0,4,4,2,2,2,0,4,60.75,1,1,1,0,0,0,0,71,66+,secundaria,0,0,0,0,0,3,norte,5,0.21739130434782608,Inactiva(o),0,7,4,4,3,85,85,4,4,4,1,85,4,2,85,4,4,3,0,0,0,37.5,0,172.5,43.125,0,37.5,172.5,43.125,0,0,14.59,1.11,0,0,73.05,2.57,17.78,58.89999999999999,0,0,10.66,0,13.3,32.91,9.59,6.58,17.78,58.89999999999999,18.28,168,NA,16.6,3.4,3.18,5.09,1.87,7.3655481736165775
76,250,0,0,2,6,2,0,0,0,0,0,4,4,2,2,2,0,4,60.75,1,1,1,0,0,0,1,76,66+,primaria,0,0,0,0,0,3,norte,5,0.11594202898550725,Inactiva(o),0,7,4,4,4,85,85,4,2,4,2,85,4,1,85,3,4,3,0,0,0,20,0,0,0,0,20,172.5,43.125,0,0,32.25,0,0,0,53.13,6.68,19.89,56.05,0,0,2.13,0,6.3,37.31,7.39,0,19.89,56.05,38.92,167.99999999999997,NA,8.85,1.81,1.7,2.71,1,3.934292359262175
78,254,0,0,3,7,1,0,1,1,0,1,3,1,0,0,2,0,4,42,1,1,1,0,0,0,1,63,45-65,ninguna,0,0,0,0,0,3,centro,6,0,Inactiva(o),0,7,2,4,2,85,85,2,2,1,2,85,2,2,85,4,4,2,9,0,0,0,20,208.375,52.09375,0,0,208.375,47.09375,0,0,39.06,9.23,0.51,0,63.29,3.7,9.38,42.78,0.05,0,10.92,0,0.09,39.3,12.98,0,9.38,42.78,52.55,168.00000000000003,NA,0,0,0,0,0,0
79,258,0,0,4,7,1,0,0,0,0,0,2,2,1,1,1,0,2,45.5,1,0,0,0,0,0,1,64,45-65,universitaria,0,0,0,0,0,3,sur,12,0.6666666666666666,Inactiva(o),0,7,5,85,5,85,85,5,5,5,1,85,4,4,85,85,85,3,0,0,0,75,0,112.5,56.25,0,75,112.5,56.25,0,0,31.97,3.11,0,0,73.07,2.01,11.16,46.68000000000001,0,0,18.56,4.67,0.46,23.33,26.06,0,11.16,46.68000000000001,37.09,168.00000000000003,NA,24.71,6.62,7.31,10.39,5.25,20.71653134599601
80,260,1,0,2,7,1,0,1,1,0,1,1,1,1,0,0,0,2,23,1,0,0,0,1,1,1,35,25-44,secundaria,0,1,40,8,5,2,norte,5,1,Ocupada(o),2,4,4,85,3,2,2,3,4,4,2,4,4,4,5,85,85,3,0,58,58,0,1.625,59.625,29.8125,1.625,59.62,59.625,29.8125,40,0,8.78,3.32,0.26,0,69,3.35,4.9,36.53999999999999,1.85,40,29.31,5.56,0.23,26.37,3.2,4.33,4.9,36.53999999999999,17.57,167.99999999999997,1.45,22.74,6.43,6.62,8.99,8.03,6.832242637891831
81,264,1,0,2,7,3,0,0,0,0,0,3,3,2,0,1,0,3,48,1,0,0,0,0,0,0,27,25-44,secundaria,0,1,72,12,6,4,norte,5,0.3939393939393939,Ocupada(o),3,5,2,3,1,2,3,1,2,3,2,5,2,1,2,85,85,1,8,52.5,97.5,0,0,0,0,0,97.5,247.5,82.5,72,0,3.15,0.66,0,0,29.8,5.85,7.49,45.46,3.59,72,21.72,2.21,0.56,4.1,0.78,0.44,7.49,45.46,13.25,168,1.3541666666666667,20.41,4.33,5.21,7.49,3.49,56.556979714326005
82,265,0,0,4,7,1,1,1,2,0,2,4,4,3,1,1,0,6,35.333333333333336,1,0,0,0,0,0,1,82,66+,primaria,0,0,0,0,0,3,metropolitana,13,0.08571428571428572,Inactiva(o),0,7,4,85,5,85,85,4,4,4,4,85,4,4,4,85,85,2,8,0,0,30,0,350,58.333333333333336,0,30,350,58.333333333333336,0,0,23.84,13.89,17.69,0,50.13,3,18.63,40.82,0,0,20.77,7.29,3.59,5.78,12.7,0,18.63,40.82,58.43,168,NA,9.2,0.94,1.05,1.6,0.87,16.329378754239556
85,276,1,0,1,7,3,0,0,0,0,0,2,1,1,0,0,0,2,45,0,0,0,0,0,0,0,31,25-44,primaria,0,1,54,9,6,4,metropolitana,13,0.6666666666666666,Ocupada(o),2,3,4,85,85,4,3,4,3,3,2,2,4,4,4,85,85,3,0,100,100,0,0,0,0,0,100,150,75,54,0,8.71,2.38,0.52,2.27,55.14,1.65,4.36,38.3,0.67,54,12.85,0.17,0,2.64,26.9,12.58,4.36,38.3,16.2,168,1.8518518518518519,28.95,6.62,9.05,10.4,4.63,40.35483142507801
86,277,0,0,4,6,1,0,0,0,0,0,4,4,3,0,1,0,4,45,1,0,0,0,0,0,1,74,66+,secundaria,0,0,0,0,0,5,sur,11,0.07122507122507123,Inactiva(o),0,7,4,85,4,85,85,4,4,4,2,85,4,4,85,85,85,2,4,0,0,31.25,0,438.75,109.6875,0,31.25,438.75,109.6875,0,0,23.2,0.31,0,0,79.08,1.97,6.54,55.31000000000002,1.59,0,11.13,8.64,0.75,20.3,20.97,17.28,6.54,55.31000000000002,27.06,168.00000000000003,NA,5.9,1.49,1.91,2.14,1.15,18.65312418062772
86,278,1,0,4,6,3,0,0,0,0,0,4,4,3,0,1,0,4,45,1,0,0,0,0,0,1,51,45-65,secundaria,0,1,45,9,5,5,sur,11,0.2564102564102564,Ocupada(o),3,3,3,85,4,4,4,3,5,2,4,4,5,5,3,85,85,1,1,112.5,112.5,0,0,0,0,0,112.5,438.75,109.6875,45,0,14.46,1.13,16.92,0,40.23,3.61,6.2,39.18999999999999,1.26,45,10.22,2.04,2.35,16.92,4.24,4.47,6.2,39.18999999999999,37.36,168,2.5,21.24,5.38,6.87,7.71,4.13,67.14924705025979
86,280,1,0,4,6,8,0,0,0,0,0,4,4,3,0,1,0,4,45,1,0,0,0,0,0,0,24,12-24,secundaria,0,1,48,8,6,5,sur,11,0.15954415954415954,Ocupada(o),2,3,4,85,2,2,4,4,4,4,4,4,4,4,4,85,85,2,9,70,70,0,0,0,0,0,70,438.75,109.6875,48,0,4.99,0.99,0,2.9,60.27,2.34,5.98,39.89,2.64,48,20.32,4.93,2.01,0.06,15.98,16.97,5.98,39.89,13.86,168,1.4583333333333333,13.22,3.35,4.28,4.79,2.57,41.79619816460609
87,281,0,0,1,6,1,0,0,0,0,0,2,2,0,0,2,0,2,80,1,1,1,0,0,0,0,80,66+,primaria,0,0,0,0,0,1,metropolitana,13,1,Inactiva(o),0,7,5,5,5,85,85,4,4,4,5,85,5,5,85,4,85,3,0,0,0,37.25,0,37.25,18.625,0,37.25,37.25,18.625,0,0,1.82,17.69,0,0,58.82,15.86,10.41,61.78,1.62,0,11.12,0,0.52,32.24,14.93,0,10.41,61.78,36.99,168,NA,17.79,1.19,0.96,2.37,0.67,14.262463416744609
87,282,0,0,1,6,2,0,0,0,0,0,2,2,0,0,2,0,2,80,1,1,1,0,0,0,1,80,66+,primaria,0,0,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,85,3,0,0,0,0,0,0,0,0,0,37.25,18.625,0,0,32.38,14.68,0,0,32.78,7.16,11.5,69.49999999999999,0,0,17.97,0,0.64,5.71,8.47,0,11.5,69.49999999999999,54.21,168,NA,0,0,0,0,0,0
89,290,1,0,2,7,8,0,1,1,0,1,3,2,2,2,2,1,4,44.75,1,0,0,0,0,0,1,23,12-24,universitaria,0,1,40,8,5,2,norte,4,0.29411764705882354,Ocupada(o),2,6,4,85,5,4,4,4,4,4,3,4,3,4,4,85,85,2,1,50,50,0,0,0,0,0,50,170,42.5,40,0,13.19,4.4,0,0,35.13,2.4,6.88,37.13999999999999,28.86,40,13.4,0.96,0.64,1.91,12.47,5.75,6.88,37.13999999999999,48.85,168,1.25,20.98,5.05,4.06,6.13,3.63,10.149785024908248
90,292,1,1,2,7,1,0,1,1,0,1,2,1,2,1,0,0,3,24,1,1,1,0,0,0,0,33,25-44,secundaria,0,1,40,8,5,4,sur,10,0.9166666666666666,Ocupada(o),2,2,3,3,3,4,4,4,3,3,4,4,4,3,3,3,3,2,1,275,275,0,0,300,100,0,275,300,100,40,0,1.92,7.05,0.04,0,42.48,5.99,10.84,53.45000000000001,6.23,40,15.62,0.75,0.01,0.34,25.76,0,10.84,53.45000000000001,21.22,168,6.875,42.95,17.35,21.08,21.65,17.7,154.2742469331593
93,303,1,0,2,7,3,0,0,0,0,0,2,2,2,0,1,0,2,50.5,0,0,0,0,0,0,0,36,25-44,secundaria,1,1,54,9,6,3,sur,9,0.4076086956521739,Ocupada(o),2,3,2,2,85,2,4,2,2,2,2,2,2,2,2,85,85,2,6,37.5,37.5,0,0,0,0,0,37.5,92,46,54,0,2.08,0.08,0,32.33,33.04,2.51,4.18,35.65999999999999,4.12,54,2.48,0.26,0.02,3.49,11.59,15.21,4.18,35.65999999999999,41.12,168.00000000000003,0.6944444444444444,11.55,2.24,2.63,4.19,1.95,14.945381256509837
94,304,1,1,4,7,1,0,0,0,0,0,2,2,1,0,1,0,2,65.5,1,1,1,0,0,0,0,76,66+,primaria,0,1,45,8,6,3,norte,3,1,Ocupada(o),2,4,5,4,4,85,4,2,5,4,3,4,5,4,3,3,85,2,9,51.5,51.5,50,0,101.5,50.75,0,101.5,101.5,50.75,45,0,3.56,0,0,0,46,5.44,12.46,48.82,6.72,45,10.11,0,0.3,7.12,28.47,0,12.46,48.82,15.72,168,1.1444444444444444,32.2,5.13,4.98,9.81,3.53,45.85417085414843
94,305,0,0,4,7,2,0,0,0,0,0,2,2,1,0,1,0,2,65.5,1,1,1,0,0,0,1,55,45-65,secundaria,0,0,0,0,0,3,norte,3,0,Inactiva(o),0,7,3,2,5,85,2,2,2,3,2,2,3,3,3,2,85,1,2,0,0,0,0,0,0,0,0,101.5,50.75,0,0,68.87,0.7,4.54,0,26.45,7.4,9.96,50.08,0,0,7.13,0,0.81,2.59,15.28,0.65,9.96,50.08,81.51,168,NA,0,0,0,0,0,0
95,307,0,0,2,6,2,3,1,4,0,4,2,1,1,1,0,0,6,13.166666666666666,1,1,1,0,0,0,1,31,25-44,primaria,0,0,4,2,2,1,metropolitana,13,0.11392405063291139,Ocupada(o),1,3,3,2,5,4,85,4,4,4,3,85,1,1,3,4,5,1,3,8.75,11.25,0,0,0,0,0.555379746835443,11.81,103.625,16.550896624472575,4,0,16.74,38.03,0,0,48.74,4.32,14.18,41.98999999999999,0,4,15.44,0,0.05,20.43,9.74,3.08,14.18,41.98999999999999,59.1,168,2.8125,7.21,0.62,0.51,0.87,0.87,1.7253998732386169
97,314,0,0,1,6,1,0,1,1,0,1,4,2,2,1,1,0,5,33,1,0,0,0,0,0,1,67,66+,ninguna,0,0,0,0,0,3,sur,14,0.08902077151335311,Inactiva(o),0,7,5,85,5,85,85,5,5,5,2,85,5,5,85,85,85,2,4,0,0,22.5,4.75,257.5,51.5,0.42284866468842736,22.92,257.5,50.634569732937685,0,0,26.74,1.91,0,0,26.04,4.19,10.77,98.35,0,0,8.32,0,0,9.47,8.25,0,10.77,98.35,32.84,168,NA,6.59,1.18,1.22,1.89,1.19,10.8532941883602
98,320,0,0,3,7,2,0,0,0,0,0,5,4,2,0,0,0,5,35.6,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,0,0,0,3,norte,1,0,Inactiva(o),0,7,2,4,2,4,4,4,4,4,2,4,4,2,4,2,5,2,9,0,0,0,0,0,0,0,0,262.5,52.5,0,0,53.95,6.81,0,0,63.58,4.54,11.6,27.52,0,0,28.28,0.56,9.15,9.21,14.54,1.82,11.6,27.52,65.3,168.00000000000003,NA,0,0,0,0,0,0
102,332,0,0,4,6,1,0,0,0,0,0,4,4,1,1,1,0,4,41.25,1,1,1,0,0,0,0,61,45-65,técnica,0,0,0,0,0,2,centro,8,0.9836065573770492,Inactiva(o),0,7,5,5,5,4,85,5,5,5,4,85,5,4,85,4,4,3,0,0,0,150,0,152.5,38.125,0,150,152.5,38.125,0,0,1.07,3.1,0.05,0.22,61.8,33.13,10.82,50.78,7.03,0,48.4,0.22,0.31,2.17,7.86,2.84,10.82,50.78,44.6,168.00000000000003,NA,58.14,9.49,9.01,15.57,8.05,49.76082954020725
102,335,0,0,4,6,3,0,0,0,0,0,4,4,1,1,1,0,4,41.25,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,152.5,38.125,0,0,7.09,0.44,3.79,19.62,76.69,2.72,5.55,52.099999999999994,0,0,20.62,0,9.56,9.56,21.11,15.83,5.55,52.099999999999994,33.66,168.00000000000003,NA,0,0,0,0,0,0
104,339,1,1,4,6,1,0,0,0,1,1,2,2,1,1,0,0,3,34.666666666666664,1,1,1,0,0,0,1,44,25-44,universitaria,0,1,45,9,5,4,centro,8,1,Ocupada(o),3,1,2,1,2,2,4,4,2,2,2,4,2,2,4,2,2,2,5,200,200,0,0,200,66.66666666666667,0,200,200,66.66666666666667,45,0,27.67,9.6,3.9,0,33.07,3.62,7.26,37.02,0.86,45,20.01,3.47,0.95,2.7,3.67,2.27,7.26,37.02,45.65,167.99999999999997,4.444444444444445,48.88,16.35,19.71,22.91,13.28,78.88120757340451
105,344,0,0,1,6,4,1,0,1,1,2,2,3,2,0,0,0,4,22,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,0,0,2,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,5,4,5,2,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,150,37.5,0,0,3.44,5.91,0,42.56,44.24,4.96,7.73,56.16999999999999,2.99,0,3.13,2.94,5.78,16.83,8.73,6.82,7.73,56.16999999999999,59.85,168,NA,0,0,0,0,0,0
108,349,1,1,3,6,1,0,0,1,1,1,3,4,1,0,0,0,4,32.5,1,1,1,0,0,0,0,50,45-65,secundaria,0,1,46,9,5,2,norte,2,1,Ocupada(o),2,6,2,4,4,2,4,3,4,4,2,4,4,4,4,4,4,2,1,112.5,112.5,0,0,112.5,28.125,0,112.5,112.5,28.125,46,0,8.55,28.39,0,0,22.13,3.36,4.63,52.24,2.7,46,8.44,0,0.06,0,8.61,5.02,4.63,52.24,43,168.00000000000003,2.4456521739130435,45.76,6.93,7.28,12.4,7.31,32.80955758506457
108,352,0,0,3,6,3,0,0,1,1,1,3,4,1,0,0,0,4,32.5,0,0,0,0,0,0,0,14,12-24,ninguna,1,0,0,0,0,2,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,3,3,3,4,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,112.5,28.125,0,0,1.57,22.1,2.97,30,30.68,4.89,14.9,56.6,4.29,0,5.61,0,0,0.99,7.75,16.33,14.9,56.6,65.82,168,NA,0,0,0,0,0,0
109,354,1,0,2,7,3,0,1,1,0,1,2,2,2,0,0,0,3,20.333333333333332,0,0,0,0,0,0,1,18,12-24,secundaria,0,1,10,10,1,1,norte,4,0.3181818181818182,Ocupada(o),2,3,4,85,85,3,4,3,3,3,3,3,4,5,1,85,85,3,0,14,14,0,0,0,0,1.4318181818181817,15.43,48.5,15.143939393939394,10,0,7.07,0.55,0.43,15.21,60.3,4.52,8.44,59.07000000000001,2.41,10,25.29,5.35,0.25,0.87,21.51,7.03,8.44,59.07000000000001,30.21,168,1.4,7.58,1.28,1.39,2.03,1.99,1.1502600390726236
110,357,1,0,3,7,2,0,0,0,0,0,2,2,2,2,0,0,2,28,0,1,1,0,0,0,0,28,25-44,universitaria,0,1,45,9,5,5,centro,6,0.6,Ocupada(o),3,1,3,4,85,4,5,4,3,2,4,4,3,4,4,4,85,1,1,212.5,262.5,0,0,0,0,0,262.5,437.5,218.75,45,0,10.02,1.44,0,0,61.12,2.19,5.22,41.31,1.7,45,18.9,9.79,2.17,15.15,6.17,8.94,5.22,41.31,15.35,168,5.833333333333333,25.56,24.88,32.59,20.31,16.34,142.8256856709313
111,361,0,0,1,6,8,1,0,2,1,2,3,2,1,0,0,0,5,26.4,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,0,0,1,sur,14,0,Menor de 15 años,0,7,4,85,85,2,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,42.5,6.5,0,0,15.31,18.79,0,28.62,48.85,3.82,8.81,42.64,1.16,0,16.7,4.4,3.18,3.34,8.35,12.88,8.81,42.64,67.69,168,NA,0,0,0,0,0,0
112,365,1,0,2,6,3,1,0,1,0,1,3,3,2,0,0,0,4,32.75,1,0,0,0,0,0,1,22,12-24,secundaria,1,1,25,5,5,4,centro,6,0.10714285714285714,Ocupada(o),3,1,5,85,5,5,5,4,3,4,5,5,3,4,5,85,85,2,6,0,30,0,0,0,0,0.21428571428571427,30.21,282,70.05357142857143,25,0,11.58,26.28,0.11,5.41,29.53,2.25,8.4,57.12,2.32,25,15.31,0.14,0.57,0.16,7.25,6.11,8.4,57.12,47.95,168,1.2,6.02,1.24,1.48,2.05,1.24,18.202203358137794
113,368,0,0,3,7,9,0,0,0,0,0,4,1,0,0,0,0,4,23.75,0,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,3,85,85,2,85,3,1,1,3,85,3,2,85,85,85,1,9,0,0,0,0,0,0,0,0,10,0,0,0,10.7,0.66,0,44.61,59.54,2.67,5.11,42.87000000000001,1.84,0,11.11,12.05,0,20.47,3.01,12.89,5.11,42.87000000000001,60.47,167.99999999999997,NA,0,0,0,0,0,0
115,374,1,1,1,7,1,1,0,1,0,1,2,1,1,0,0,0,3,18.666666666666668,1,1,1,0,0,0,0,26,25-44,secundaria,0,1,40,8,5,2,centro,6,1,Ocupada(o),2,5,4,4,2,2,4,4,4,2,2,4,2,2,4,2,4,1,4,87.5,87.5,0,0,87.5,29.166666666666668,0,87.5,87.5,29.166666666666668,40,0,7.92,13.5,0,0.91,23.08,3.27,8.45,69.51,1.36,40,5.16,3.02,0.91,7.88,4.98,1.13,8.45,69.51,26.96,168,2.1875,27.78,6.03,6.59,9.44,7.85,29.81059952273288
117,380,0,0,4,7,1,0,0,0,0,0,2,1,0,0,2,0,2,75.5,0,1,1,0,0,0,1,76,66+,primaria,0,0,0,0,0,2,metropolitana,13,0.3347107438016529,Inactiva(o),0,7,5,5,85,85,85,4,4,4,4,4,96,4,85,5,85,3,0,0,0,20.25,0,60.5,30.25,0,20.25,60.5,30.25,0,0,28.83,18.44,0,0,40.96,3.29,12.72,63.75999999999999,0,0,14.15,0,0.49,22.38,3.94,0,12.72,63.75999999999999,50.56,168,NA,10.1,0.99,0.85,1.84,0.51,5.951859388180575
120,387,1,1,5,6,1,1,0,1,0,1,2,2,2,0,0,0,3,22.666666666666668,1,1,1,0,1,1,1,33,25-44,primaria,0,1,20,5,4,4,centro,6,0.3150684931506849,Ocupada(o),2,3,2,4,4,2,4,3,2,2,4,4,2,2,2,4,4,2,1,20,57.5,0,10.5,193,64.33333333333334,3.308219178082192,60.81,193,61.93607305936073,20,0,24.04,9.18,0,0,40.1,3.33,3.59,67.32000000000001,0.44,20,31.03,3.11,0.05,1.56,2.34,2.02,3.59,67.32000000000001,36.99,168,2.875,11.64,3.44,4.59,5.22,3.93,31.987652754845534
121,392,0,0,4,6,3,2,0,2,0,2,4,3,0,0,0,0,6,20.166666666666668,1,0,0,0,0,0,1,20,12-24,secundaria,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,85,5,5,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,23.25,0,0,0,10.61,59.69,0,0,16.99,18.14,8.17,54.39999999999999,0,0,8,0.98,0,0,8,0,8.17,54.39999999999999,88.45,168,NA,0,0,0,0,0,0
121,393,0,0,4,6,7,2,0,2,0,2,4,3,0,0,0,0,6,20.166666666666668,1,1,1,0,0,0,1,20,12-24,secundaria,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,4,4,2,85,4,2,4,4,85,5,4,85,4,4,2,4,0,0,0,0,0,0,0,0,23.25,0,0,0,15,20.19,2.91,0,56.49,4.89,9.86,58.65999999999999,0,0,38.26,1.34,0,3.55,13.34,0,9.86,58.65999999999999,42.99,168,NA,0,0,0,0,0,0
123,399,0,0,4,6,3,1,0,2,1,2,3,3,0,0,0,0,5,24.6,0,0,0,0,0,0,0,19,12-24,secundaria,1,0,0,0,0,1,centro,6,0,Inactiva(o),0,7,4,85,85,2,85,5,3,3,3,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,125,25,0,0,2.44,5.36,3.48,20.86,60.71,3.14,5.36,56.21999999999999,10.43,0,40.64,5.76,2.09,1.74,5.14,5.35,5.36,56.21999999999999,45.71,168,NA,0,0,0,0,0,0
