id_household,id_person,is_worker,is_family,weekday,weekend_day,relationship_to_head,n_children_0_5,n_children_6_11,n_children_0_14,n_youth_12_17,n_underage,n_adults,n_time_reporters,n_workers,n_professionals,n_elderly,has_elderly,household_size,mean_age,has_children,in_couple,lives_with_partner,domestic_service,help_from_relatives,external_support,female,age,age_bracket,education_level,in_education,employed,contracted_hours,usual_hours,work_days_per_week,quintile,macrozone,region,income_share,employment_status,cise,occupation_group,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,inc_main_job,inc_labor,inc_pension,inc_group,ing_mon,ing_mon_pc,inc_group_personal,inc_personal,household_income,inc_person_week,t_paid_work,t_job_search,t_care_essential,t_care_education_related,t_care_other,t_domestic_meals,t_domestic_cleaning,t_domestic_laundry,t_domestic_maintenance,t_domestic_admin,t_domestic_shopping,t_domestic_pets,t_voluntary_community,t_voluntary_households,t_personal_care,t_meals,t_sleep,t_education,t_leisure_social,t_leisure_hobbies,t_media_reading,t_media_video,t_media_audio,t_media_computer,t_commute1,t_total,wage,savings,food,clothing,utilities,household_goods,health,transportation,communications,recreation,education_exp,restaurants,total_expenses
2736,8893,1,0,1,7,1,0,0,0,0,0,1,1,1,0,1,0,1,68,1,0,0,0,0,0,0,68,66+,ninguna,0,1,48,8,6,4,centro,6,1,Ocupada(o),2,3,2,85,2,85,4,3,2,4,2,4,2,2,2,85,85,2,9,57.5,57.5,37.5,0,95,95,0,95,95,95,48,0,0,0,0,2.07,18.57,0.98,1.31,15.95,0.49,4.25,0,0,2.55,7.2,33.21999999999999,0,10.8,0,0,20.54,0,0,2.07,168,1.1979166666666667,-50.96120134574564,28.7,4.21,37.36,11.88,19.73,17.51,11.49,7.03,0.96,7.07,145.96120134574565
2737,8895,0,0,5,7,2,0,1,1,0,1,3,2,0,1,0,0,4,26.5,1,1,1,0,0,0,1,38,25-44,secundaria,0,0,0,0,0,1,sur,10,0,Inactiva(o),0,7,1,2,5,85,85,4,5,4,1,85,2,2,85,2,2,1,4,0,0,0,0,0,0,0,0,0,0,0,0,14.97,4.73,8.95,14.17,18.21,6.72,0.44,0,1.63,1.92,0,0,2.39,13.22,36.37999999999999,0,15.95,1.6,7.48,10.58,0.59,8.07,0,167.99999999999997,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2740,8905,1,1,1,7,2,0,0,0,0,0,2,2,2,0,0,0,2,24,1,1,1,0,0,0,0,25,25-44,secundaria,0,1,45,9,5,4,norte,1,0.5932203389830508,Ocupada(o),2,2,5,4,4,3,5,5,5,5,4,5,5,5,4,2,85,3,0,87.5,87.5,0,0,0,0,0,87.5,147.5,73.75,45,0,0,0,0.54,1.09,0.94,1.31,0,1.73,6.11,0,0,0,4.48,8.99,34.85999999999999,0,13.91,0,7.81,20.43,16.9,0.87,3.03,168,1.9444444444444444,-34.12196268547459,17.28,7.14,27.69,5.19,8.43,19.93,9.83,6.55,9.76,9.81,121.62196268547459
2741,8906,0,0,3,6,1,0,2,2,0,2,2,2,1,0,0,0,4,27.25,1,1,1,0,0,0,1,40,25-44,primaria,0,0,0,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,3,3,3,4,4,3,0,0,0,0,1.75,101.75,25.4375,0,0,101.75,25,0,0,8.74,3.08,4.3,9.34,14.19,7.65,0,0,1.83,1.76,0,0,2.51,14.7,71.71000000000001,0,7.21,0,1.51,15.47,4,0,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2741,8907,1,1,3,6,2,0,2,2,0,2,2,2,1,0,0,0,4,27.25,1,1,1,0,0,0,0,51,45-65,primaria,0,1,48,8,6,1,centro,7,1,Ocupada(o),2,4,4,4,4,85,4,4,4,4,4,4,4,4,4,2,4,3,0,100,100,0,0,0,0,1.75,101.75,101.75,25.4375,48,0,1.06,0.15,0.24,0.8,0.79,0.15,0.6,0.07,2.43,0.19,0,0,1.99,11.52,69.62,0,9.16,0.6,0,9.3,1.97,0.42,8.94,168,2.0833333333333335,-22.550103592381713,40.25,8.61,29.23,5.63,6.85,13.33,7.66,5.82,2.94,3.99,124.30010359238172
2742,8912,0,0,2,7,4,1,1,2,1,3,2,3,1,0,0,0,5,19,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,0,0,2,centro,6,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,132.25,18,0,0,0.31,0,10.13,1.17,2.42,1.04,0,0,0.38,1.26,0,0,6.44,4.16,60.89999999999999,0,23.98,0,0,7.56,15.77,32.48,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2745,8925,1,0,2,7,1,0,0,0,1,1,2,3,3,1,0,0,3,29.333333333333332,1,0,0,0,0,0,1,52,45-65,universitaria,0,1,72,12,6,4,metropolitana,13,0.7614213197969543,Ocupada(o),2,1,2,85,4,85,3,2,2,2,4,4,2,5,3,85,85,1,1,150,150,0,0,197,65.66666666666667,0,150,197,65.66666666666667,72,0,0.43,4.53,3.07,3.12,2.54,3.55,0,0.6,0.63,0.35,0,0,3.19,4.16,52.46000000000001,0,5,0.04,0.8,1.62,6.88,0,3.03,168,2.0833333333333335,-54.153421464706724,39.99,9.11,40.67,8.63,15.71,33.22,16.07,10.82,11.57,18.35,204.15342146470672
2745,8926,1,0,2,7,3,0,0,0,1,1,2,3,3,1,0,0,3,29.333333333333332,0,0,0,0,0,0,1,19,12-24,secundaria,1,1,2,2,1,4,metropolitana,13,0.19035532994923857,Ocupada(o),2,1,2,85,85,2,4,4,1,2,4,4,2,2,1,85,85,2,6,37.5,37.5,0,0,0,0,0,37.5,197,65.66666666666667,2,0,0,0,18.38,0.58,0.2,0.6,0,0.17,0,0,0,4.45,3.29,6.58,30.229999999999983,81.18,7.14,3.13,0.2,0.6,3.72,0.1,5.45,168.00000000000003,18.75,-13.538355366176681,10,2.28,10.17,2.16,3.93,8.3,4.02,2.7,2.89,4.59,51.03835536617668
2746,8931,0,0,3,6,3,0,0,0,2,2,2,4,1,0,0,0,4,33,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,0,0,1,norte,5,0,Inactiva(o),0,7,5,85,85,5,85,3,3,5,3,85,3,2,85,85,85,2,6,0,0,0,0,0,0,0,0,74.5,17.5,0,0,0.23,3,4.99,4.24,3.66,1.05,1.5,0,8.99,0.46,0,0,6.69,7.54,51.960000000000015,0.46,6.61,2.03,1.37,20.22,42.08,0.92,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2748,8934,0,0,2,7,3,0,0,0,1,1,3,2,0,0,0,0,4,31.25,0,0,0,0,0,0,1,21,12-24,secundaria,1,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,3,2,85,4,85,1,4,4,1,85,3,3,85,85,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.08,0.2,2.5,0.73,1.95,0.13,0,0.05,0.3,1.3,0.4,0,8.39,8.57,51.26999999999999,38.58,12.98,0,6.39,3.3,16.59,8.39,4.9,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2749,8940,1,0,1,6,3,0,0,0,0,0,4,2,2,2,0,0,4,30.25,0,0,0,1,0,1,0,22,12-24,secundaria,1,1,14,6,2,5,metropolitana,13,0.06521739130434782,Ocupada(o),2,3,4,85,85,3,4,3,3,4,5,3,4,4,4,85,85,2,6,7.5,7.5,0,0,0,0,54.619565217391305,62.12,952.5,42.40489130434782,14,0,0,0,0.43,2.2,0.34,0,0,0,0.41,1.71,0,0,2.08,5.47,50.42999999999999,30.62,21.54,0.1,1.53,1.46,12.24,17.4,6.04,168,0.5357142857142857,15.313915268726474,6.45,1.79,7.39,2.76,4.06,7.99,2.92,3.22,5.67,4.56,46.80608473127352
2750,8941,1,0,4,7,1,0,0,0,0,0,3,3,2,0,1,0,3,48.666666666666664,0,0,0,0,0,0,0,34,25-44,secundaria,0,1,72,12,6,3,sur,11,0.3939393939393939,Ocupada(o),2,6,4,5,85,5,5,4,4,4,5,4,1,2,4,85,85,1,1,65,65,0,0,165,55,0,65,165,55,72,0,0,0,0.29,0,2.23,0,1.81,1.88,5.34,0.1,0,0,5.36,2.15,25.17000000000001,0,7.72,1.33,1.35,0.67,32.4,6.32,1.88,168,0.9027777777777778,1.9445095931539702,16.73,2.41,13.24,3.07,6.24,8.8,5.29,2.71,1.44,3.15,63.05549040684603
2750,8942,1,0,4,7,9,0,0,0,0,0,3,3,2,0,1,0,3,48.666666666666664,0,0,0,0,0,0,0,38,25-44,primaria,0,1,84,12,7,3,sur,11,0.42424242424242425,Ocupada(o),2,3,4,5,85,4,4,4,3,3,4,4,2,2,2,85,85,3,0,70,70,0,0,0,0,0,70,165,55,84,0,0,0,0.97,1.2,7.06,0.15,2.56,0,0.2,0,0,0,4.23,4.93,33.58,0,10.18,0,0,3.9,2.83,10.09,2.12,168,0.8333333333333334,2.094087254165814,18.01,2.6,14.25,3.31,6.72,9.48,5.69,2.91,1.55,3.39,67.90591274583419
2751,8944,1,0,2,6,1,0,0,0,0,0,2,2,1,0,0,0,2,32.5,1,0,0,0,0,0,1,47,45-65,secundaria,0,1,48,8,6,2,norte,4,1,Ocupada(o),2,3,2,85,5,5,5,3,2,2,2,2,2,3,2,85,85,2,1,52.5,52.5,0,24.5,77,38.5,24.5,77,77,38.5,48,0,0,0,0.7,6.04,5.85,0.73,0,0.3,1.24,2.71,0,0,3.52,2.93,48.87000000000001,0,6.28,0.19,0.68,2.29,32.25,0.73,4.69,168,1.09375,-38.998318744085026,25.04,6.09,28.93,4.79,8.6,15.33,9.33,5.74,5.77,6.38,115.99831874408503
2752,8946,1,0,5,6,1,0,0,0,0,0,1,1,1,0,0,0,1,51,0,0,0,0,0,0,0,51,45-65,primaria,0,1,42,7,6,4,sur,9,1,Ocupada(o),3,3,4,85,85,85,4,4,4,4,4,4,4,4,4,85,85,3,0,61.25,98.75,0,0,98.75,98.75,0,98.75,98.75,98.75,42,0,0,0,0.19,11.17,1.8,1.98,0,0,0.02,0.66,0,0.02,1.66,6.6,48.06000000000001,0,21.61,3.3,0,27.77,0.02,0,1.14,168,2.3511904761904763,-64.2130337208775,27.23,6.44,43.55,11.15,17.65,22.06,13.28,8.67,2.93,10.01,162.9630337208775
2754,8948,0,0,3,6,1,0,1,1,1,2,2,2,0,0,0,0,4,27.5,1,1,1,0,0,0,0,50,45-65,secundaria,0,0,48,8,6,1,norte,1,0.47058823529411764,Ocupada(o),1,5,4,2,2,4,3,4,4,4,1,2,5,4,4,2,4,2,1,20,20,0,0,42.5,10.625,0,20,42.5,10.625,48,0,0.97,0,1.46,0.18,3.03,1.36,2.03,0.17,0.48,0.78,0.02,0.17,2.55,9.63,63.31999999999999,0,6.08,0.27,0.04,21.73,1.05,0.02,4.66,168,0.4166666666666667,-37.845690934787484,18.57,3.15,12.26,1.92,3.52,5.97,3.9,2.45,3.98,2.11,57.845690934787484
2756,8957,0,0,4,6,3,0,0,0,0,0,3,3,2,0,1,0,3,44.666666666666664,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,2,4,85,4,85,3,2,5,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,84.85,27.5,0,0,0,0,0.38,2.76,0.28,2.19,0,0,3.94,1.71,0,0,9.29,7.6,47.69,27.31,43.31,2.77,0.46,5.69,4.8,0.99,6.83,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2758,8963,1,1,5,7,7,1,0,2,1,2,4,4,2,0,2,1,6,38.5,1,1,1,0,0,0,0,34,25-44,secundaria,0,1,16,4,4,1,metropolitana,13,0.2830188679245283,Ocupada(o),2,3,3,3,4,4,4,1,4,4,2,4,2,4,4,4,4,1,4,30,30,0,0,0,0,0,30,106,17.666666666666668,16,0,22.57,0.74,13.39,1.26,0.37,0.02,0.29,0,0.68,0.08,0,0.1,2.63,6.98,64.19999999999999,0.04,18.38,4.08,2.65,5.51,6.54,0.08,1.41,168,1.875,-4.013914810017728,17.9,0.93,4.85,0.9,2.29,2.91,1.86,0.87,0.59,0.92,34.01391481001773
2760,8968,0,0,4,6,1,0,0,0,0,0,2,2,1,0,1,0,2,46.5,1,0,0,0,0,0,0,60,45-65,primaria,0,0,0,0,0,4,centro,6,0,Inactiva(o),0,7,5,5,5,85,85,3,5,5,3,85,4,4,85,85,85,3,0,0,0,0,0,200,100,0,0,200,100,0,0,0,0,0,26.2,14.09,0,0,0,0,2.18,0,0,4.78,8.66,67.76,0,4.03,0.11,1,24.23,14.85,0.11,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2760,8969,1,0,4,6,3,0,0,0,0,0,2,2,1,0,1,0,2,46.5,1,0,0,0,0,0,0,33,25-44,secundaria,0,1,40,8,5,4,centro,6,1,Ocupada(o),2,1,4,4,2,4,4,4,4,4,4,4,2,4,2,85,85,3,0,200,200,0,0,0,0,0,200,200,100,40,0,0,0.1,0.08,1.6,1.43,1.13,0.74,0.31,1.13,0.43,0,0,2.62,4.98,44.70000000000001,0,27.13,0.51,1.12,6.96,16.86,1.48,14.69,168.00000000000003,5,-11.569124353976356,39.97,8.69,50.01,12.78,22.3,29.98,17.52,11.1,6.3,12.91,211.56912435397635
2761,8970,1,1,3,6,1,0,0,1,1,1,2,3,1,1,0,0,3,31.333333333333332,1,1,1,0,0,0,0,41,25-44,secundaria,0,1,45,9,5,2,sur,9,1,Ocupada(o),2,5,3,4,4,2,3,4,4,3,4,3,4,4,3,4,4,2,1,110,110,0,0,110,36.666666666666664,0,110,110,36.666666666666664,45,0,3.72,1.34,6.69,3.89,2.1,0.75,0,0.71,1.35,0.55,0,0,2.59,7.94,44.08000000000001,0,17.59,0.81,2.71,11.26,4.83,6,4.09,168,2.4444444444444446,-80.97746547349777,42.63,9.61,40.87,7.74,15.1,25.97,15.02,9.98,13.51,10.55,190.97746547349777
2761,8971,0,0,3,6,2,0,0,1,1,1,2,3,1,1,0,0,3,31.333333333333332,1,1,1,0,0,0,1,40,25-44,universitaria,0,0,0,0,0,2,sur,9,0,Desocupada(o),0,7,4,4,4,2,85,3,3,4,3,85,4,4,85,4,4,2,9,0,0,0,0,0,0,0,0,110,36.666666666666664,0,3.9,2.78,2.6,3.53,10.53,12.56,3.89,1.3,1.43,4.84,0,0,0,2.89,8.92,52.27,0,15.24,0,2.83,19.82,13.83,4.84,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2761,8972,0,0,3,6,3,0,0,1,1,1,2,3,1,1,0,0,3,31.333333333333332,0,0,0,0,0,0,0,13,12-24,ninguna,1,0,0,0,0,2,sur,9,0,Menor de 15 años,0,7,4,85,85,5,85,4,3,4,4,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,110,36.666666666666664,0,0,0,0,1.01,0.88,2.49,0.77,0,0,1.35,0.15,0,0.04,2.34,8.38,50.12,33.52,10.92,11.61,1.8,10.66,23.38,7.36,1.22,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2762,8973,1,1,3,7,1,0,0,0,0,0,2,2,2,0,1,0,2,52.5,1,1,1,0,0,0,0,62,45-65,secundaria,0,1,45,9,5,4,metropolitana,13,0.5333333333333333,Ocupada(o),2,6,3,2,3,4,4,4,2,2,4,4,4,4,2,4,85,2,1,100,100,0,0,187.5,93.75,0,100,187.5,93.75,45,0,0,0,19.84,4.15,4.52,0,2.78,0,2.68,0.09,0,0,1.86,8.93,43.50000000000001,0,15.26,0.49,0.09,4.54,11.64,0,2.63,168,2.2222222222222223,-2.009603824156193,24.42,3.2,23.52,5.91,10.63,13.37,8.05,4.78,1.48,6.64,102.00960382415619
2763,8976,0,0,4,7,2,0,0,0,0,0,2,2,0,0,2,0,2,66.5,1,1,1,0,0,0,1,64,45-65,primaria,0,0,0,0,0,1,norte,4,0,Inactiva(o),0,7,4,4,4,85,85,3,2,3,4,85,4,4,85,4,3,2,5,0,0,0,0,0,0,0,0,22.25,11.125,0,0,0,0,0,0.86,0.5,0.39,0,0,0.34,0.5,0,11.54,1.82,6.11,59.56,0,39.33,6.28,0.5,13.99,26.11,0.17,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2764,8977,1,1,3,7,1,0,0,0,0,0,3,2,1,0,0,0,3,41,1,1,1,0,0,0,0,56,45-65,ninguna,0,1,35,5,7,2,metropolitana,13,1,Ocupada(o),1,5,4,4,2,85,4,4,4,4,3,4,4,4,4,4,2,1,5,120,120,0,0,120,40,0,120,120,40,35,0,0,0,6.94,1.84,3.37,0,1.14,0,0,0.06,0,0,1.54,4.07,49.77000000000001,0,14.09,0,2.44,10.83,31.52,0.5,4.89,167.99999999999997,3.4285714285714284,-15.187967968511721,43.53,4.77,28.52,5.19,10.89,15.17,10.1,5.72,4.6,6.71,135.1879679685117
2765,8980,0,0,5,7,1,0,1,1,0,1,5,2,1,2,1,0,6,44.833333333333336,1,0,0,0,0,0,1,76,66+,ninguna,0,0,0,0,0,4,sur,9,0,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,618.75,103.125,0,0,618.75,103.125,0,0,0,0,1.97,14,6.16,0,0,0,0.17,1.21,4.17,0,3.09,11.15,55.31000000000001,0,34.02,0,3.43,11.8,21.52,0,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2766,8986,0,0,5,7,1,0,0,1,1,1,5,6,4,0,0,0,6,37,1,1,1,0,0,0,1,51,45-65,secundaria,0,0,0,0,0,4,norte,5,0,Inactiva(o),0,7,2,2,4,4,85,4,2,4,2,85,4,4,85,2,4,2,2,0,0,0,4.75,397.25,66.20833333333333,0,0,397.25,65.41666666666666,0,0,0.01,0.4,18.95,11.35,18.62,5.39,0,0,2.09,0.85,0,0,2.54,13.38,30.63000000000001,0.11,8.27,2.15,0.92,16.45,34.98,0.91,0,168,NA,0,0,0,0,0,0,0,0,0,0,0,0
2766,8988,1,1,5,7,2,0,0,1,1,1,5,6,4,0,0,0,6,37,1,1,1,0,0,0,0,43,25-44,primaria,0,1,45,9,5,4,norte,5,0.25477707006369427,Ocupada(o),4,5,3,4,4,2,2,2,2,2,2,2,2,3,4,2,4,2,1,100,100,0,0,0,0,1.2101910828025477,101.21,397.25,65.6183651804671,45,0,0.28,0,0.1,0.34,0.51,0.17,0,0,2.18,0.34,0,0,3.31,17.41,46.29,0,16.72,0,0,17.65,13.11,0.14,4.45,168,2.2222222222222223,20.50832660545285,24.9,3.12,10,2.71,7.01,13.31,6.44,3.24,5.76,4.21,80.70167339454714
2767,8992,1,0,3,7,1,0,0,0,0,0,3,3,3,0,0,0,3,49,0,1,1,0,0,0,1,45,45-65,primaria,0,1,45,9,5,4,centro,7,0.4,Ocupada(o),2,3,4,4,85,85,4,4,4,4,4,4,4,4,4,4,85,3,0,100,100,0,0,250,83.33333333333333,0,100,250,83.33333333333333,45,0,0,0,2.07,8.5,8,6.19,0,1.54,2.71,1.61,0,0,2.34,8.93,50.68,0,5.89,0.53,2.18,8.94,2.35,5.61,4.93,168,2.2222222222222223,13.974312962606732,20.08,3.38,17.16,4.59,8.82,13.86,7.29,4.04,1.64,5.19,86.02568703739327
2768,8996,1,1,5,7,2,1,0,1,0,1,2,2,2,1,0,0,3,24,1,1,1,0,0,0,0,37,25-44,técnica,0,1,55,11,5,3,metropolitana,13,0.46296296296296297,Ocupada(o),2,2,3,3,3,2,4,3,3,3,2,3,3,3,3,3,4,1,4,62.5,62.5,0,0,0,0,0,62.5,135,45,55,0,5.19,1.51,5,3.88,0.57,0.15,0.42,0.15,1.11,0.19,3.39,0,2.25,7.96,30.13000000000001,0,12.14,2.47,0.39,17.39,2.26,14.07,2.38,168,1.1363636363636365,-31.49978407421227,20.16,4.4,22.67,4.58,7.57,13.19,6.81,4.46,3.71,6.45,93.99978407421227
2771,9004,0,0,5,7,1,0,0,1,1,1,4,5,2,2,0,0,5,27.6,1,1,1,0,0,0,1,43,25-44,técnica,0,0,0,0,0,4,sur,10,0,Inactiva(o),0,7,4,3,3,3,85,4,1,3,4,85,2,4,85,3,4,2,9,0,0,0,0,395,79,0,0,395,79,0,0,3.8,2.17,1.83,22.29,3.58,2.04,0,0,2.77,0.78,0,0.12,2.66,5.35,40.71999999999999,0,66.84,4.33,0.42,5.03,1.55,1.72,0,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2771,9006,0,0,5,7,3,0,0,1,1,1,4,5,2,2,0,0,5,27.6,0,0,0,0,0,0,0,18,12-24,primaria,1,0,0,0,0,4,sur,10,0,Inactiva(o),0,7,4,85,85,3,85,4,2,4,4,85,1,4,85,85,85,2,9,0,0,0,0,0,0,0,0,395,79,0,0,0,0.29,1.13,0.29,0,0,1.18,0,0.25,0.08,0,0,0.71,2.13,40.68999999999999,17.68,79.68,6.79,0,6.35,4.94,4.04,1.77,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2771,9007,0,0,5,7,3,0,0,1,1,1,4,5,2,2,0,0,5,27.6,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,0,0,4,sur,10,0,Menor de 15 años,0,7,4,85,85,3,85,5,5,4,5,85,3,3,85,85,85,3,0,0,0,0,0,0,0,0,0,395,79,0,0,0,0,0,0.47,0.08,0,0,0,0,0.17,0,0,2.22,3.75,60.02,27.38,52.76,14.44,0,2.99,1.49,1.49,0.74,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2771,9008,1,0,5,7,3,0,0,1,1,1,4,5,2,2,0,0,5,27.6,0,0,0,0,0,0,1,20,12-24,secundaria,1,1,22,11,2,4,sur,10,0.05063291139240506,Ocupada(o),2,3,4,4,85,5,5,4,3,4,4,5,3,4,4,85,85,2,6,20,20,0,0,0,0,0,20,395,79,22,0,8.28,0.46,7.48,0.64,1.07,2.39,0.12,0.15,2.21,0.17,0,0,2.3,9.33,56.04,20.71,20.57,2.68,0.01,6.19,0.94,2.41,1.85,168.00000000000003,0.9090909090909091,-3.208494123391441,3.82,1.03,3.21,0.99,2.1,3.86,1.69,1.38,3.44,1.69,23.20849412339144
2773,9013,0,0,2,6,2,0,1,2,2,3,3,4,1,2,0,0,6,25.166666666666668,1,1,1,0,0,0,1,48,45-65,universitaria,0,0,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,4,4,2,2,85,4,4,4,2,85,4,4,85,4,4,2,9,0,0,0,0,0,0,0,0,250,41.666666666666664,0,1.47,9.53,2.57,4.31,21.4,11.12,9.69,0.37,0.11,5.51,0.95,0,0,4.39,7.72,47.76000000000001,0,9.22,5.42,2.74,5.96,6.9,10.86,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2773,9014,0,0,2,6,3,0,1,2,2,3,3,4,1,2,0,0,6,25.166666666666668,0,0,0,0,0,0,0,18,12-24,secundaria,1,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,5,5,85,4,85,5,5,4,4,85,5,5,85,85,85,3,0,0,0,0,0,0,0,0,0,250,41.666666666666664,0,0,5.36,1.43,0.75,5.75,1.54,0.31,6.28,0,2.82,0.01,0,0.97,3.77,13.32,63.349999999999994,19.02,23.35,8.04,0,1.05,5.94,0.57,4.37,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2773,9015,0,0,2,6,3,0,1,2,2,3,3,4,1,2,0,0,6,25.166666666666668,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,4,85,85,4,85,4,4,2,3,85,4,4,4,85,85,2,6,0,0,0,0,0,0,0,0,250,41.666666666666664,0,0,3.94,0,0.47,1.54,1.1,1.5,0,0,0.47,0.24,0,1.58,4.72,6.92,57.75000000000001,44.29,19.55,11.97,3.77,1.88,4.87,0.94,0.5,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2774,9018,0,0,2,6,1,1,1,2,0,2,2,2,1,2,0,0,4,26.5,1,1,1,0,0,0,1,45,45-65,técnica,0,0,0,0,0,2,centro,6,0,Inactiva(o),0,7,2,4,5,5,85,3,3,2,2,85,2,4,85,4,4,2,4,0,0,0,7.25,149.75,37.4375,0,0,149.75,35.625,0,0,12.1,7.03,8.8,9.1,10.6,1.47,0,2.93,2.46,1.47,0,17.61,3.41,9.23,59.599999999999994,0,7.53,0.47,1.78,4.59,5.87,1.95,0,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2774,9019,1,1,2,6,2,1,1,2,0,2,2,2,1,2,0,0,4,26.5,1,1,1,0,0,0,0,48,45-65,universitaria,0,1,45,9,5,2,centro,6,1,Ocupada(o),3,1,2,2,2,85,4,3,2,2,3,4,3,4,3,4,4,1,1,142.5,142.5,0,0,0,0,7.25,149.75,149.75,37.4375,45,0,6.05,0,6.88,1.28,1.29,0,0,0.32,2.58,0.24,0,0,2.4,6.72,48.68000000000001,0,19.74,0.97,1.68,11.04,6.26,2.88,3.99,168,3.1666666666666665,-139.6444361237884,58.66,16.24,64.23,19.12,27.97,40.19,19.28,18.3,11.1,14.31,289.3944361237884
2775,9022,0,0,5,7,1,0,0,0,0,0,4,1,0,0,1,0,4,51.75,1,0,0,0,0,0,1,79,66+,ninguna,0,0,0,0,0,3,metropolitana,13,0,Inactiva(o),0,7,4,85,2,85,85,3,4,4,1,85,4,2,85,85,85,1,9,0,0,0,17.5,226.25,56.5625,0,0,226.25,52.1875,0,0,0,0,5.03,10.38,1.1,1.02,0,0,0.17,0,0,1.02,12.51,17.54,20.77999999999999,0,23.09,1.53,0,73.83,0,0,0,168.00000000000003,NA,0,0,0,0,0,0,0,0,0,0,0,0
2777,9029,1,0,2,6,3,0,0,0,1,1,2,3,1,0,1,0,3,52.666666666666664,1,0,0,0,0,0,1,53,45-65,secundaria,0,1,25,5,5,2,centro,8,0.38709677419354843,Ocupada(o),2,3,1,85,2,4,4,3,1,2,1,2,2,2,3,85,85,1,4,30,30,0,0,0,0,9.67741935483871,39.68,102.5,29.059139784946236,25,0,0,0,1.38,23.85,12.62,2.32,0,0.01,0.82,2.36,0,0,6.32,6.34,60.709999999999994,0,9.19,0.02,0.02,7.7,5.23,0.82,3.29,168.00000000000003,1.2,-8.178458847409136,14.93,1.67,10,2.27,4.81,5.61,3.75,2.03,0.92,1.87,47.85845884740914
2777,9030,0,0,2,6,8,0,0,0,1,1,2,3,1,0,1,0,3,52.666666666666664,0,0,0,0,0,0,1,16,12-24,primaria,1,0,0,0,0,2,centro,8,0,Inactiva(o),0,7,5,85,85,3,85,5,5,5,2,85,4,4,85,85,85,2,4,0,0,0,0,0,0,0,0,102.5,25.833333333333332,0,0,0,0,0,0.03,0,0,0,0,0,1.25,0,0,8.51,10.97,44.86,22.02,46.1,0.55,1.67,18.01,4.02,8.01,2,168.00000000000003,NA,-0,0,0,0,0,0,0,0,0,0,0,0
2780,9039,1,1,3,7,1,0,0,0,0,0,2,2,2,0,0,0,2,49.5,1,1,1,0,0,0,0,49,45-65,primaria,0,1,60,10,6,4,norte,2,0.8928571428571429,Ocupada(o),1,6,2,2,3,3,5,3,2,2,4,4,2,2,4,4,4,3,0,125,125,0,0,140,70,0,125,140,70,60,0,0,0,0,0.08,0.1,0,0,0,0.63,0.02,0,0,2.44,9.01,36.76,0,9.12,0,0.61,19.93,2.91,0.2,26.19,168,2.0833333333333335,-34.769962543669486,31.59,6.39,37.16,9.66,16.82,23.81,13.37,8.06,3.07,9.85,159.7699625436695
