"","FOLIO","id_hogar","g.alimentos","g.vestimenta","g.cuentas","g.hogar","g.salud","g.transporte","g.comunicaciones","g.recreacion","g.educacion","g.restaurantes","total_expenses","savings","n_personas","macrozona","quintil","n_menores_0_4","n_menores_5_14","n_trabajadores","edad_promedio","n_profesionales","income_person_week","ingreso_hogar","n_personas_cut","n_menores_0_4_cut","n_menores_5_14_cut","n_trabajadores_cut","n_profesionales_cut"
"91","00090-1",91,50.4553972191522,32.4722899332021,78.6076961289772,8.98523942046265,2.80316173798131,51.9922312754947,12.0731707317073,90.385500888566,0,34.852066204414,362.626753539957,397.221783108417,2,"regiones",5,0,0,1,57,0,379.924268324187,759.848536648374,2,0,0,1,0
"92","00091-1",92,7.06799995236281,0,47.9647467166979,0,7.81291878852855,0.952682926829268,8.37560975609756,3.77544707507622,0,0,75.9494052155923,406.493521613676,1,"metropolitana",5,0,0,0,82,1,482.442926829268,482.442926829268,1,0,0,0,1
"93","00092-1",93,38.2434147309094,4.60823724154204,15.1478155990351,1.24631466094881,3.48968105065666,0.508130061451982,1.8780487804878,0,0,4.40552853467988,69.5271706597117,5.13258543784929,4,"regiones",1,1,1,0,23.75,0,18.6649390243902,74.659756097561,4,1,1,0,0
"94","00093-1",94,63.3973628048781,0,114.364884125206,12.6687220378625,4.18423540696081,42.309604538593,11.7073170731707,4.07782954234037,0,16.2418162983425,268.951771827354,-110.039820607842,2,"metropolitana",2,0,0,0,59.5,0,79.4559756097561,158.911951219512,2,0,0,0,0
"95","00094-1",95,18.7929866797008,0.0476363736480963,15.9646884974683,11.0449789610153,1.56532475733833,5.65867233959297,5.25764925200671,5.69845594389981,0,1.20149370603104,65.2318865107013,43.5705525136889,2,"metropolitana",1,0,0,0,90.5,0,54.4012195121951,108.80243902439,2,0,0,0,0
"96","00095-1",96,36.0517073170732,17.5472603771416,28.4305941986102,11.9036479321315,3.43584305408272,79.5193862895286,5.73170731707317,4.71063976235253,0,0.556733828207847,187.887520076201,73.0304457774572,5,"regiones",4,0,3,1,19,0,52.1835931707317,260.917965853659,5,0,3,1,0
"97","00096-1",97,45.3574033869028,8.0362003937734,27.8691018192931,21.1002079788593,26.201668493767,42.4462908118876,12.2646476504536,33.0158419365551,5.10162601626016,39.7992698256983,261.192258313451,76.2527416865495,4,"metropolitana",4,0,0,2,35,1,84.36125,337.445,4,0,0,2,1
"98","00097-1",98,162.970213957996,4.20331736353078,60.2135214160701,4.27667682926829,11.1051829566025,21.5401008261894,5.02926829268293,12.0908099854366,64.9186991869919,18.0234756097561,364.371266424524,57.3880018681585,8,"metropolitana",4,1,0,4,31,0,52.7199085365854,421.759268292683,7,1,0,3,0
"99","00098-1",99,29.7103612256181,2.78745474671254,79.0324868163533,0.761690108575078,0.471286424472204,27.5628829060756,4.41015993667441,6.29768217554238,0,12.049566159057,163.083570499081,29.7213075496999,4,"metropolitana",3,2,0,1,20,0,48.2012195121951,192.80487804878,4,2,0,1,0
"100","00099-1",100,32.6522118508627,10.2544509422187,8.42764621123253,17.545242967678,14.0425912445556,42.3667585868832,20.153334796991,13.2789970109487,0.203252032520325,11.2511985020815,170.175684145972,-23.8342207313382,4,"metropolitana",2,1,1,0,18.5,0,36.5853658536585,146.341463414634,4,1,1,0,0
"101","00100-1",101,19.3202254282853,0.00187449130305259,11.994418726932,5.01852528548081,9.66789711627671,0.43366723217274,10.2163109370909,0.0241346926119697,0,0.0472787773323216,56.7243326874857,16.6689803206444,1,"regiones",1,0,0,0,85,0,73.3933130081301,73.3933130081301,1,0,0,0,0
"102","00101-1",102,73.2910774615392,3.90768178709824,26.3320395269627,1.83289103712057,31.094512195122,2.03844666173935,0,29.3295272252541,0,2.54613570415233,170.372311598988,263.711834742475,2,"regiones",5,0,0,1,62,0,217.042073170732,434.084146341463,2,0,0,1,0
"103","00102-1",103,71.9599095241412,10.0112427702885,26.9826671875888,2.33419186537015,18.1542754982701,49.4949014751163,18.9617731823255,6.91646763288988,0.40650406504065,9.68104903161654,214.902982232648,92.8416519136939,6,"metropolitana",4,0,2,3,29.5,0,51.2907723577236,307.744634146341,6,0,3,3,0
"104","00104-1",104,28.7047713712367,18.2449628844114,125.976773011743,2.33917682926829,0.904029692470838,75.9392946118256,30.4878048780488,0,0,37.3795731856183,319.976386464623,295.124254185784,2,"regiones",5,0,0,2,24,2,307.550320325203,615.100640650407,2,0,0,2,3
"105","00105-1",105,43.1282882466956,5.45208698313389,59.5751102039464,3.15774769244549,13.8712018690383,41.3357481535312,14.2120903050379,30.6835452393358,7.92682926829268,12.3759905243387,231.718638485796,195.822581026399,3,"regiones",5,0,1,1,32,1,142.513739837398,427.541219512195,3,0,1,1,1
"106","00106-1",106,14.0405603801323,12.6071054237779,35.1699586857806,1.17804211601944,0.604878048780488,9.06595530047221,10.995108401098,2.00865729821228,0.13879495638972,0.026182212724403,85.8352428233873,24.3325620546615,2,"regiones",1,0,0,0,29.5,0,55.0839024390244,110.167804878049,2,0,0,0,0
"107","00107-1",107,18.6199527428705,1.14270193676166,13.1910010293939,0.0943957743911695,8.9885637353815,29.4537012479053,11.0133940952689,0.121875399835827,0,0.238748426746814,82.8643343885555,24.9893241480298,2,"metropolitana",1,0,0,1,58.5,0,53.9268292682927,107.853658536585,2,0,0,1,0
"108","00108-1",108,99.7410823170732,45.1992566187346,178.365162194099,50.3478658536585,55.4255516840883,49.3057180189149,43.3933384146342,21.2584132021949,98.5772357723577,34.7911927575908,676.404816833346,400.705183166654,4,"regiones",5,0,0,1,30,1,269.2775,1077.11,4,0,0,1,1
"109","00109-1",109,103.011420553495,12.9786742407154,15.4249928941094,4.78513280320884,12.5292682926829,20.8487804878049,15.9600878919059,16.5417670028501,0.131019715235768,0.566045906135213,202.777189788143,-76.612555641802,5,"regiones",2,1,0,1,37,0,25.2329268292683,126.164634146341,5,1,0,1,0
"110","00110-1",110,16.7756097560976,1.65033052199681,42.3971833424184,9.19838307104247,14.8318759972646,20.535604853536,20.6405288351949,15.2787782083428,11.1219512195122,1.12562814070352,153.555873946109,-74.1214023698897,2,"metropolitana",1,0,0,1,34.5,0,39.7172357881098,79.4344715762195,2,0,0,1,0
"111","00111-1",111,108.645763987276,19.6799363889918,19.5783389514964,38.2094503020459,88.0303886054095,26.9424866200422,11.0251481955431,12.0683301914195,0,39.5006376755587,363.680480917783,-294.607310186075,2,"metropolitana",1,0,0,0,44,1,34.5365853658537,69.0731707317073,2,0,0,0,1
"112","00112-1",112,0.277235762433308,2.99115518627714,47.2061634621917,0,57.9951755561512,0,11.4634146341463,0.124631466094881,0,22.9047160227706,142.962492090065,-63.6941994071383,1,"regiones",1,0,0,1,28,1,79.2682926829268,79.2682926829268,1,0,0,1,1
"113","00113-1",113,30.6773984732279,3.18541102077688,9.56845283182202,0.751056931658489,0,0,17.6603432700994,40.5958282801016,0,1.61300816977896,104.051498977465,17.6558180957055,2,"metropolitana",2,0,0,1,46,0,60.8536585365854,121.707317073171,2,0,0,1,0
"114","00114-1",114,57.8009755204364,1.19300106044539,11.2343589069128,12.7029691875373,1.25853658536585,12.8048780487805,2.5609756097561,2.92682920874619,0,0.726829268292683,103.209353396273,-22.4776460791999,2,"metropolitana",1,0,0,0,75.5,0,40.3658536585366,80.7317073170732,2,0,0,0,0
"115","00115-1",115,20.4858536585366,0,24.2398373785252,0.487804878048781,15.3442276422764,11.219512195122,1.87146341463415,0.101626013779059,0,0,73.7503251809221,59.6360162824925,2,"metropolitana",2,0,0,0,69,0,66.6931707317073,133.386341463415,2,0,0,0,0
"116","00116-1",116,39.6463414634146,11.214953271028,230.552656987028,74.9908365625712,25.6903578755414,72.8456434669358,37.3538423826449,41.2002868532475,286.162515243902,36.4195367079299,856.076970814244,251.138921868683,2,"regiones",5,0,0,1,74.5,2,553.607946341464,1107.21589268293,2,0,0,1,3
"117","00117-1",117,60.5907317073171,8.96615407836526,31.7077589254153,5.48243902439024,10.5056627783669,20.7707317073171,6.70487804878049,0.182926829268293,0,0.775609756097561,145.686892855318,-58.7195757821475,7,"regiones",1,0,4,1,21.5714285714286,0,12.4239024390244,86.9673170731707,7,0,3,1,0
"118","00118-1",118,69.9602204080675,3.50443514329953,48.1179031130194,1.32648066698072,14.1374201196819,23.8343425727662,8.54698753334823,4.11639041498261,0,35.3317591323048,208.875939104451,32.2247926028663,5,"metropolitana",3,1,0,4,27,0,48.2201463414634,241.100731707317,5,1,0,3,0
"119","00119-1",119,176.027112160682,14.9271419506559,154.139407042374,145.42766720969,52.161923896413,159.372806867351,28.0209695840816,28.5410332763091,133.248873352274,137.379043375551,1029.24597871538,1330.61531686919,5,"metropolitana",5,1,2,1,21.4,1,471.972259116914,2359.86129558457,5,1,3,1,1
"120","00120-1",120,32.0625691185928,2.74189225408738,8.2427235970846,1.56260166075172,2.23943359440436,62.1964034898861,6.20325213176448,0.604878048780488,0,1.51219512195122,117.365949017303,-33.4391197490105,3,"regiones",1,0,0,0,49.6666666666667,0,27.9756097560976,83.9268292682927,3,0,0,0,0
"121","00121-1",121,89.6270701537558,10.7583541830904,112.347664374188,1.98585897145142,23.8809900418367,18.7928003011898,14.0594892254436,3.13515889128967,0.536879933693143,25.7046658353059,300.828931911244,-87.7706392283174,2,"metropolitana",3,0,0,2,41.5,0,106.529146341463,213.058292682927,2,0,0,2,0
"122","00122-1",122,6.65869932593369,1.60569105194836,34.5625255386003,0,0.420054200542005,8.36702135672837,9.75609756097561,0.162601630978468,0,0,61.5326906657068,106.759992261122,3,"metropolitana",2,0,1,1,19.6666666666667,0,56.0975609756098,168.292682926829,3,0,1,1,0
"123","00123-1",123,57.0580487804878,11.7276422664983,39.8376746265244,21.9728491021174,87.6274952667335,18.8825515947467,19.598445456982,19.4215491726004,89.1869918699187,4.49573840793353,369.808986544543,10.016083134319,3,"regiones",4,0,0,1,31,1,126.608356559621,379.825069678862,3,0,0,1,1
"124","00124-1",124,16.1552845280345,3.38443670150987,37.8536585365854,0,2.62833914053426,7.31707317073171,8.21138207412348,0,0,0,75.5501741515192,-19.4526131759094,2,"metropolitana",1,0,0,0,77,0,28.0487804878049,56.0975609756098,2,0,0,0,0
"125","00125-1",125,120.083902439024,9.84146341463415,65.9171981876169,33.7722272849102,93.8052037284045,45.9576521039936,29.2682926829268,103.792785505589,198.123333333333,38.190243902439,738.752302582872,-43.5827930932787,4,"metropolitana",5,0,2,1,29,2,173.792377372398,695.169509489594,4,0,3,1,3
"126","00126-1",126,103.403684377046,3.3930914469286,109.974947228387,29.8628116076291,85.1206386244632,51.8678907949158,12.2083873240144,42.751615817711,0,83.296292806845,521.87936002794,247.840396069621,2,"metropolitana",5,0,0,2,54,2,384.859878048781,769.719756097561,2,0,0,2,3
"127","00127-1",127,24.2754573170732,0.0424773910660455,45.892015259754,6.35067123703005,51.0603727048506,6.14329268292683,13.2682926829268,0.472560975609756,0,2.36280487804878,149.867945129286,95.0362012121773,3,"metropolitana",3,0,0,2,65,0,81.6347154471545,244.904146341463,3,0,0,2,0
"128","00128-1",128,46.3200214749689,10.3670171066489,11.5836598465282,83.3988076816545,27.244049108315,10.4744336225372,11.6969712170965,8.77932971704642,0,12.0454233974592,221.909713172255,-58.4950790259133,2,"regiones",2,0,0,0,83,0,81.7073170731707,163.414634146341,2,0,0,0,0
"129","00129-1",129,50.6008841463415,7.84316202090592,59.3879823375884,1.60670731707317,41.2746007549361,82.5469512195122,20.7255371660859,0,0,17.7635670731707,281.749392035614,34.8400469887763,4,"regiones",4,0,0,3,47,0,79.1473597560976,316.58943902439,4,0,0,3,0
"130","00130-1",130,55.6851676829268,4.80369272851607,42.5522451410061,4.66442129581661,7.41887608274447,8.86837891106184,15.000243902439,7.74085365853659,0,6.93246951219512,153.666348915243,40.6019437676842,3,"regiones",3,0,0,1,52.6666666666667,0,64.7560975609756,194.268292682927,3,0,0,1,0
"131","00132-1",131,33.2186737804878,0,27.8538982181049,3.91138719512195,10.6609756097561,0.945121951219512,0.897865853658537,0.945121951219512,0,3.16615853658537,81.5992030961537,64.552626172139,2,"regiones",2,0,0,2,56.5,0,73.0759146341463,146.151829268293,2,0,0,2,0
"132","00133-1",132,78.2712190581531,15.5998586767526,44.2468742540925,0,50.5810527405886,34.624532192388,29.0668080593849,29.9585362280869,51.4837398373984,19.6585366449123,353.491157691757,131.639980551129,5,"regiones",5,0,1,3,36.6,0,97.0262276485772,485.131138242886,5,0,1,3,0
"133","00134-1",133,21.0507641899295,14.4572500670062,84.7566413395579,8.51674792778201,0.20162602122237,34.7414367189322,13.4146341463415,2.29778459368206,8.63821138211382,63.7727389838336,251.847835370401,21.0111012454526,2,"metropolitana",4,0,0,1,27,1,136.429468307927,272.858936615854,2,0,0,1,1
"134","00135-1",134,47.6396913333055,0,37.3800433221163,9.34846236757285,5.43348874793747,22.5238985874786,0.504065060499238,0.504065060499238,0,9.67804889958079,133.01176337899,65.3319561332051,3,"metropolitana",3,0,0,2,32.3333333333333,0,66.1145731707317,198.343719512195,3,0,0,2,0
"135","00136-1",135,118.863268323869,1.4243600889394,62.2686141295506,7.62991994842462,9.5227855951644,23.3500101879369,40.0017885680101,37.6611955622244,2.68439966846571,26.5956956425817,330.002037715167,317.492430577516,2,"metropolitana",5,0,0,2,34.5,0,323.747234146341,647.494468292683,2,0,0,2,0
"136","00137-1",136,49.5863412773318,14.5425402669121,34.0281300763386,72.6647450110865,31.3621445006903,73.5177853082133,28.0487804878049,72.4689582683735,111.837804878049,67.1313131313131,555.188543206113,239.502676306082,2,"regiones",5,0,0,0,45,1,397.345609756098,794.691219512195,2,0,0,0,1
"137","00138-1",137,191.952877673135,61.777444598649,396.666279885548,280.465834304532,93.1983583842138,155.883249286281,140.080461428949,113.488748805402,0,44.6543842707192,1478.16763863743,384.336745102409,2,"metropolitana",5,0,0,2,64.5,2,931.252191869919,1862.50438373984,2,0,0,2,3
"138","00139-1",138,37.8824389797304,2.18828356507864,30.3896255968089,8.17998632322772,11.8821518121723,24.2511967175747,16.5853658536585,5.21996808753134,2.23577235772358,3.60975609756098,142.424545391067,-13.7855210008231,4,"metropolitana",2,0,0,1,37,1,32.159756097561,128.639024390244,4,0,0,1,1
"139","00140-1",139,13.928357420562,3.22006442705937,28.2460346877427,18.3492978566149,3.8150391164289,29.8244869309757,16.5853658536585,5.81500230096641,66.869918699187,10.4924063143481,197.145973607544,-31.5713394612021,2,"metropolitana",2,0,0,2,36,1,82.7873170731707,165.574634146341,2,0,0,2,1
"140","00141-1",140,90.8248629756502,62.4249676976966,209.734563182227,27.5820149528128,43.5035331661728,8.29268292682927,4.87804878048781,2.61402325051288,0,49.0380638536181,498.892760786007,-219.663624200641,4,"metropolitana",4,1,1,2,20,0,69.8072841463415,279.229136585366,4,1,1,2,0
"141","00142-1",141,70.1320448640592,51.0749646067503,124.823062726116,107.807665110021,88.2104758694579,184.507980120661,31.6534118186911,151.91522163315,102.086904312388,143.902866654008,1056.1145977153,-182.162883363994,4,"metropolitana",5,0,0,1,33.25,1,218.487928587827,873.951714351309,4,0,0,1,1
"142","00143-1",142,28.6907317073171,0,32.7002818738789,1.02439024390244,0.0627177700348432,4.39024390243902,3.65853658536585,9.62772785622593,0,3.41463414634146,83.5692640855056,-12.7156055489202,2,"metropolitana",1,0,0,1,28,1,35.4268292682927,70.8536585365854,2,0,0,1,1
"143","00144-1",143,69.9697723984137,3.67569016349504,18.8629415597292,17.0354043102239,7.58013028772866,14.7669172331068,21.1951219512195,11.9433171565358,40.4471544715447,6.68580307167498,212.162252603672,86.3123815426692,4,"regiones",4,0,1,1,28.25,0,74.6186585365854,298.474634146341,4,0,1,1,0
"144","00145-1",144,50.8251290714092,14.9191158751392,12.6374608073116,7.42946544447031,16.7611900840124,15.5658193866822,5.82583324301524,16.5591454117467,36.7479674796748,1.61399863553457,178.885125438996,-90.2597595853377,5,"regiones",1,1,0,2,27.2,0,17.7250731707317,88.6253658536585,5,1,0,2,0
"145","00146-1",145,29.8780487804878,13.6767722817415,37.8981657243968,0,6.77925689537269,33.6769211913225,43.038203783907,23.2834580928348,6.91056910569106,26.5061894840054,221.64758533976,235.488868318777,3,"metropolitana",5,0,0,2,50.3333333333333,0,152.378817886179,457.136453658537,3,0,0,2,0
"146","00147-1",146,16.9028215384952,0.498525864379523,6.51146341463415,2.92357728539444,0.554471524866616,2.87317076148056,1.00813012099848,6.50243890529726,0,1.68155260552399,39.4561520210702,32.8048235886859,1,"metropolitana",1,0,0,1,62,0,72.2609756097561,72.2609756097561,1,0,0,1,0
"147","00149-1",147,69.8971350967952,16.6332102834626,64.1877548672991,14.8626998353857,98.3703187918292,37.7853662258241,28.4568685411432,68.3277379740531,31.9885442884783,30.1758422495857,460.685478153856,-134.587917178246,6,"metropolitana",4,1,2,2,17.1666666666667,0,54.349593495935,326.09756097561,6,1,3,2,0
"148","00150-1",148,8.63841463414634,16.5144856839873,114.15809040434,4.90867576882291,8.21845174973489,18.0542414902171,10.978021978022,5.02896341463415,0,26.3760687483248,212.87541387223,300.03318372025,1,"regiones",5,0,0,1,30,1,512.90859759248,512.90859759248,1,0,0,1,1
"149","00151-1",149,120.264878041337,7.74284399447768,19.8663973088968,3.01463414634146,75.865770823746,54.273815002301,35.3658536585366,4.87804878048781,109.552845528455,14.1560975609756,444.981184845555,-19.1433799675066,7,"metropolitana",5,0,0,1,45.7142857142857,0,60.8339721254355,425.837804878049,7,0,0,1,0
"150","00152-1",150,70.556585589153,3.13008125119093,21.655487804878,2.1019512195122,13.6,18.3707317073171,5.85317073170732,13.8048780487805,1.01626016260163,5.60975609756098,155.698902612702,25.1456095824203,5,"metropolitana",3,0,2,2,37.6,0,36.1689024390244,180.844512195122,5,0,3,2,0
"151","00153-1",151,95.7431216505097,31.2954596622889,204.751588192683,128.930796910728,140.776291801639,98.6029284072504,112.879275757588,39.9039025581174,0,46.4773175495427,899.360682490347,632.271006707385,2,"metropolitana",5,0,0,1,71.5,1,765.815844598866,1531.63168919773,2,0,0,1,1
"152","00154-1",152,139.109824057979,23.4837487272725,22.5318991044058,7.59850698726017,64.0367138308799,27.2888561783154,25.8551440635152,8.31644391906827,63.9837398373984,0.758186688039636,382.963063394134,-176.011843881939,5,"regiones",3,0,0,1,48.6,0,41.390243902439,206.951219512195,5,0,0,1,0
"153","00155-1",153,47.5939002139434,15.5370048987735,23.5125452530177,58.8768513167757,29.5207241909948,119.027756452715,20.285604591268,4.58980294206652,0,9.67781423674912,328.622004096304,-96.3676138524012,1,"metropolitana",3,0,0,1,56,0,232.254390243902,232.254390243902,1,0,0,1,0
"154","00156-1",154,40.1385365853659,5.56295003326097,51.9009277027847,6.6001393728223,8.01170731707317,0.386178871713034,6.3390243902439,0,0,3.07317073170732,122.012635004971,21.8926495478743,6,"metropolitana",2,2,2,1,14.5,0,23.9842140921409,143.905284552846,6,2,3,1,0
"155","00157-1",155,29.2024390243902,8.00114874636508,13.4856839872747,4.10243902439024,11.0299045599152,2.47804878048781,1.46341463414634,0.304878048780488,0.264227642276423,2.78682926829268,73.1190137163191,-17.0214527407094,2,"regiones",1,0,0,0,31.5,0,28.0487804878049,56.0975609756098,2,0,0,0,0
"156","00158-1",156,5.38390243902439,0,51.8292682926829,0,5.4707089126966,4.44715439214939,6.36374891667698,0,71.7479674796748,1.07317073170732,146.315921164612,29.2938349329486,1,"regiones",2,0,0,0,25,0,175.609756097561,175.609756097561,1,0,0,0,0
"157","00159-1",157,45.5804878048781,2.74655355249205,14.3758536585366,4.36691410392365,1.41463414634146,0,0,0,0,1.95121951219512,70.4356627783669,15.1945811240721,2,"metropolitana",1,0,0,2,32,0,42.8151219512195,85.630243902439,2,0,0,2,0
"158","00160-1",158,16.4239024464677,6.09756073742378,74.4878048780488,0.682926829268293,13.4536585365854,0.487804878048781,0,17.3519163763066,0.813008130081301,1.80000001488662,131.598582827117,-90.3790706319953,5,"regiones",1,0,2,0,21.8,0,8.24390243902439,41.219512195122,5,0,3,0,0
"159","00161-1",159,32.5565987777121,0.0444606170055745,40.0701158093065,0.478430949164063,2.77153890004698,0.870858442615291,0.0629116618614739,6.93478051620647,0,1.21006090745721,84.9997565813757,-17.6529273130831,2,"metropolitana",1,0,0,0,80.5,0,33.6734146341463,67.3468292682927,2,0,0,0,0
