id_hogar,id_persona,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w,savings,alimentos,vestimenta,cuentas,hogar,salud,transporte,comunicaciones,recreacion,educacion,restaurantes,total_expenses
5454,17558,0,0,2,7,3,1,1,3,1,3,2,2,0,1,0,5,18,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,3,metropolitana,13,0,Menor de 15 años,0,7,5,85,85,3,85,4,4,5,3,85,4,3,85,85,85,2,9,0,0,0,0,0,0,0,0,300,50,0,0,8.02,2.57,0,27.64,70.48,4.93,9.4,41.89000000000001,3.07,167.99999999999997,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5455,17561,1,1,3,6,1,1,1,2,0,2,2,1,1,2,0,4,21,1,1,1,0,0,0,0,40,25-44,universitaria,0,1,25,4,centro,8,0.2912621359223301,Ocupada(o),2,1,4,3,3,2,4,3,3,4,3,4,4,3,4,4,4,2,1,112.5,112.5,0,0,386.25,96.5625,0,112.5,386.25,96.5625,25,0,20.88,27.74,0.01,0,35.45,2.64,8.81,46.12,1.35,168,168,4.5,-16.396486027129072,17.41,7.58,25.15,8.43,11.77,20.15,8.83,9.12,11.47,8.98,128.89648602712907
5458,17573,0,0,5,7,1,0,0,0,0,0,1,1,0,0,0,1,72,1,0,0,0,0,0,1,72,66+,ninguna,0,0,0,1,sur,14,1,Inactiva(o),0,7,5,85,4,4,85,4,5,5,4,85,5,5,85,85,85,2,9,0,0,21.25,0,21.25,21.25,0,21.25,21.25,21.25,0,0,27.45,0,0,0,51.07,2.7,15.77,71.01,0,168,168,NA,-12.414430743615597,10.65,0.89,9.28,1.87,3.52,2.64,2.32,1.26,0.24,0.99,33.6644307436156
5459,17575,1,1,5,7,2,0,0,0,0,0,4,3,2,0,0,4,52,1,1,1,0,0,0,1,58,45-65,secundaria,0,1,30,1,sur,9,0.5,Ocupada(o),1,3,2,4,4,4,2,2,2,2,2,4,4,2,4,1,2,2,4,25,25,0,0,0,0,0,25,50,12.5,30,0,47.14,5.8,0,0,30.93,4.96,8.37,40.79999999999999,0,168,168,0.8333333333333334,-9.514569983809654,14.38,1.12,6.49,1.23,2.82,3.47,2.34,1.12,0.5,1.05,34.51456998380965
5460,17578,1,1,1,6,1,1,0,1,0,1,3,3,3,2,0,4,38.75,1,1,1,0,0,0,0,62,45-65,universitaria,0,1,40,5,metropolitana,13,0.7593457943925234,Ocupada(o),2,1,4,4,4,85,4,2,4,4,4,4,4,4,4,4,4,3,0,625,1625,0,75,2215,553.75,56.95093457943925,1681.95,2215,549.2377336448599,40,0,5.6,0.04,0,0,57.75,3.86,12.67,44.73,3.35,168,168,40.625,861.7504420597712,133.12,29.2,139.13,59.5,85.03,149.97,53.33,55.13,39.35,76.44,820.1995579402288
5462,17585,1,1,2,7,1,1,0,1,1,2,2,3,2,0,0,4,29.25,1,1,1,0,0,0,1,46,45-65,secundaria,0,1,12,1,centro,7,0.05405405405405405,Ocupada(o),1,3,1,1,4,85,4,3,4,2,1,1,2,1,2,3,3,1,4,5,5,0,7,99.5,24.875,0.3783783783783784,5.38,99.5,23.219594594594593,12,0,29.17,30.98,0.04,0,44.94,1.13,7.61,28.29999999999999,13.83,167.99999999999997,168,0.4166666666666667,-0.564579083995308,2.03,0.3,1.23,0.18,0.38,0.71,0.42,0.22,0.23,0.24,5.944579083995308
5462,17586,1,1,2,7,2,1,0,1,1,2,2,3,2,0,0,4,29.25,1,1,1,0,0,0,0,52,45-65,primaria,0,1,60,1,centro,7,0.945945945945946,Ocupada(o),1,3,4,4,4,2,4,3,3,3,2,3,2,2,3,4,3,2,1,87.5,87.5,0,0,0,0,6.621621621621622,94.12,99.5,24.780405405405407,60,0,10.44,7.77,0,0,43.19,1.3,5.69,38.12,1.49,168,168,1.4583333333333333,-9.88013396991789,35.49,5.18,21.61,3.19,6.64,12.41,7.36,3.86,4.01,4.25,104.0001339699179
5462,17587,0,0,2,7,3,1,0,1,1,2,2,3,2,0,0,4,29.25,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,85,5,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,99.5,23.125,0,0,5.65,5.44,0,28.64,68.78,2.22,6.77,45.77,4.73,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5464,17590,1,1,1,6,1,0,0,0,0,0,2,1,1,2,0,2,84.5,1,1,1,0,0,0,0,82,66+,universitaria,0,1,20,5,centro,7,0.8798813643104301,Ocupada(o),3,1,4,4,4,85,4,4,4,4,4,4,4,4,4,4,85,3,0,170,170,275,0,505.75,252.875,0,445,505.75,252.875,20,0,14.01,0.72,0,0,39.33,40.71,9.61,42.91,0.71,168,168,8.5,-13.015870101116601,68.73,9.07,87.47,61.1,85.83,58.62,29.3,29.61,4.47,23.82,458.0158701011166
5465,17592,0,0,4,7,1,0,0,0,0,0,1,1,0,0,0,1,77,1,0,0,0,0,0,1,77,66+,ninguna,0,0,0,3,sur,14,1,Inactiva(o),0,7,4,85,4,85,85,4,4,3,2,85,4,4,85,85,85,2,5,0,0,50,0,50,50,0,50,50,50,0,0,58.65,0,0,0,47.43,7.62,13.07,41.23000000000001,0,168,168,NA,-51.12003889748732,24.59,2.42,25.49,7.53,14.18,9.93,7.96,4.29,0.95,3.78,101.12003889748732
5468,17601,1,0,5,6,9,2,0,3,1,3,6,5,4,0,0,9,29.666666666666668,0,0,0,0,0,0,1,57,45-65,ninguna,0,1,55,3,metropolitana,13,0.17721518987341772,Ocupada(o),2,3,3,85,85,85,5,1,5,3,1,3,4,5,85,85,85,2,4,70,70,0,0,0,0,0,70,395,43.88888888888889,55,0,2.67,2.34,0.72,0,52.16,1.61,10.21,36.94,6.35,168,168,1.2727272727272727,19.591637090227213,21.54,1.57,5.81,1.36,3.74,6.69,3.36,1.51,2.7,2.13,50.40836290977279
5473,17621,0,0,3,6,1,0,0,0,0,0,1,1,0,0,0,1,40,1,0,0,0,0,0,0,40,25-44,primaria,0,0,0,1,norte,4,0,Desocupada(o),0,7,4,85,2,1,85,4,4,4,1,85,4,4,85,85,85,1,4,0,0,0,0,0,0,0,0,0,0,0,6.78,38.83,0.13,13.56,0,48.31,6.65,9.09,44.65,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5474,17623,0,0,4,6,2,0,1,1,0,1,3,2,1,0,0,4,29,1,1,1,0,0,0,1,41,25-44,primaria,0,0,0,1,centro,7,0,Inactiva(o),0,7,4,4,4,4,85,4,4,4,4,85,4,4,85,4,4,2,2,0,0,0,0,0,0,0,0,100,25,0,0,31.81,10.49,0,0,56.91,5.4,13.25,50.14000000000001,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5474,17624,0,0,4,6,3,0,1,1,0,1,3,2,1,0,0,4,29,0,0,0,0,0,0,1,20,12-24,secundaria,1,0,0,1,centro,7,0,Inactiva(o),0,7,2,85,85,4,85,2,2,2,85,85,2,2,85,85,85,2,6,0,0,0,0,0,0,0,0,100,25,0,0,0.41,1.18,0,33.68,57.65,6.28,9.2,45.20000000000001,14.4,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5475,17626,1,1,2,7,1,1,0,1,1,2,2,3,2,0,0,4,26.75,1,1,1,0,0,0,0,45,45-65,secundaria,0,1,50,3,metropolitana,13,0.7125,Ocupada(o),2,6,3,3,3,2,1,2,4,3,2,2,2,2,3,4,4,3,0,142.5,142.5,0,0.97,200.97,50.2425,0.691125,143.19,200.97,50.17278125,50,0,12.3,18.7,1.98,0,15.45,1.36,19.5,32.81,15.9,168,168,2.85,-3.327058538576833,41.27,6.16,28.06,5.22,10.75,20.27,11.08,5.96,8.76,8.97,146.51705853857683
5476,17630,0,0,1,7,1,0,0,0,0,0,2,1,0,0,0,2,81,1,1,1,0,0,0,1,81,66+,ninguna,0,0,0,1,centro,8,1,Inactiva(o),0,7,3,5,5,85,85,3,4,5,3,85,3,2,85,2,2,1,9,0,0,44.5,0,44.5,22.25,0,44.5,44.5,22.25,0,0,21.7,21.78,0,0,71.46,3.9,6.84,42.31999999999999,0,168,168,NA,-0.036359106856984624,17.26,0.91,10.05,2.42,5.18,3.16,2.88,1.44,0.24,1.02,44.536359106856985
5477,17634,0,0,3,6,8,0,0,1,1,1,2,3,2,0,0,3,36,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,2,centro,6,0,Menor de 15 años,0,7,3,85,85,3,85,4,5,2,3,85,3,4,85,85,85,3,0,0,0,0,0,0,0,0,0,115.5,38.5,0,0,3.54,4.14,0,35.18,61.33,4.02,5.62,51.40999999999999,2.76,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5478,17635,1,0,5,7,1,0,1,1,0,1,1,1,1,1,0,2,28.5,1,0,0,0,0,0,1,49,45-65,técnica,0,1,48,3,norte,5,1,Ocupada(o),2,3,2,2,2,1,4,2,1,2,4,4,2,4,2,85,85,2,4,65,65,0,22.5,87.5,43.75,22.5,87.5,87.5,43.75,48,0,12.43,5.29,0.43,0,55.35,2.61,4.74,38.16,0.99,168,168,1.3541666666666667,-106.65278683347387,30.65,11.76,51.82,11.37,15.1,26.7,14.76,11.25,8.88,11.86,194.15278683347387
5481,17645,1,1,4,7,1,2,0,2,0,2,2,2,2,2,0,4,20,1,1,1,0,0,0,1,40,25-44,universitaria,0,1,40,5,centro,7,0.5862068965517241,Ocupada(o),3,1,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,425,425,0,0,725,181.25,0,425,725,181.25,40,0,25.13,20.53,0,0,18.64,2.41,10.69,45.9,4.7,168,168,10.625,46.09936171553512,37.96,19.51,61.75,23.8,30.81,71.84,22.87,26.72,50.19,33.45,378.9006382844649
5482,17650,0,0,3,7,2,0,0,0,0,0,5,2,2,0,0,5,52.2,1,1,1,0,0,0,1,60,45-65,primaria,0,0,0,4,metropolitana,13,0.06322459225617778,Inactiva(o),0,7,1,2,4,1,85,2,1,1,3,85,1,1,85,4,4,1,9,0,0,22.441,0,0,0,0,22.44,354.941,70.98819999999999,0,0,44.3,18.7,0,0,43.72,3.75,8.74,48.79,0,168,168,NA,4.986621933079175,6.33,0.44,2.58,0.81,1.93,2.19,1.26,0.66,0.44,0.82,17.453378066920827
5483,17657,0,0,1,6,6,0,1,1,0,1,5,1,0,1,0,6,42.833333333333336,1,1,1,0,0,0,1,64,45-65,primaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,1,4,4,85,85,3,3,2,2,85,2,2,85,4,4,1,3,0,0,0,0,0,0,0,0,150,25,0,0,25.65,39,0,0,38.45,2.38,12.13,50.39,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5484,17660,1,1,1,6,1,0,0,0,1,1,3,4,2,1,0,4,33.75,1,1,1,0,0,0,0,48,45-65,secundaria,0,1,48,2,centro,8,0.5333333333333333,Ocupada(o),2,4,4,4,4,85,4,4,4,3,3,4,3,4,4,4,4,2,1,80,80,0,0,150,37.5,0,80,150,37.5,48,0,4.18,7.7,0,0,16.45,4.77,16.81,51.51,18.58,168,168,1.6666666666666667,-25.90960980106549,28.97,4.92,20.35,4.4,9.05,15.22,8.15,4.98,4.64,5.22,105.90960980106549
5484,17661,0,0,1,6,2,0,0,0,1,1,3,4,2,1,0,4,33.75,1,1,1,0,0,0,1,47,45-65,secundaria,0,0,0,2,centro,8,0,Desocupada(o),0,7,3,4,4,4,85,4,4,4,3,85,4,4,85,4,4,2,4,0,0,0,0,0,0,0,0,150,37.5,0,0,47.99,0.77,27.92,0,14.18,3.25,14.12,59.77,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5484,17662,0,0,1,6,3,0,0,0,1,1,3,4,2,1,0,4,33.75,0,0,0,0,0,0,0,17,12-24,primaria,1,0,0,2,centro,8,0,Desocupada(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,150,37.5,0,0,3.76,17.08,0,52.11,17.17,2.92,16.11,54.62,4.23,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5487,17668,1,0,5,6,1,0,0,0,0,0,2,2,1,0,0,2,35.5,1,0,0,0,0,0,1,49,45-65,secundaria,0,1,40,3,metropolitana,13,1,Ocupada(o),3,3,4,85,5,5,3,3,3,3,3,3,3,3,3,85,85,2,4,95,95,0,0,95,47.5,0,95,95,47.5,40,0,29.38,4.4,2.29,0,29.77,5.77,10.88,39.01,6.5,168,168,2.375,-51.62476785657776,33.24,5.93,36.79,6.68,11.88,18.24,11.4,6.72,6.23,9.52,146.62476785657776
5487,17669,0,0,5,6,3,0,0,0,0,0,2,2,1,0,0,2,35.5,0,0,0,0,0,0,1,22,12-24,secundaria,1,0,0,3,metropolitana,13,0,Inactiva(o),0,7,4,85,85,5,85,3,3,3,4,85,3,3,3,85,85,2,6,0,0,0,0,0,0,0,0,95,47.5,0,0,5.76,0.3,0,43.62,53.3,1.87,12.22,49.63000000000001,1.3,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5488,17671,0,0,2,6,3,0,1,1,0,1,3,3,2,0,0,4,32.5,1,0,0,0,0,0,1,37,25-44,primaria,0,0,0,1,norte,5,0,Inactiva(o),0,7,2,85,4,4,85,2,2,1,3,85,2,2,85,85,85,1,9,0,0,0,0,0,0,0,0,65.25,16.3125,0,0,15.39,54.74,6.17,0,42.77,2.15,6.88,39.9,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5489,17674,1,1,1,6,1,0,0,0,1,1,2,3,1,0,0,3,41,1,1,1,0,0,0,0,53,45-65,primaria,0,1,48,3,sur,10,0.5757575757575757,Ocupada(o),1,5,3,5,5,85,4,2,2,3,3,4,4,4,4,3,4,2,1,95,95,0,4.5,169.5,56.5,2.590909090909091,97.59,169.5,55.86363636363636,48,0,10.98,6.22,2.94,0,15.4,3.51,9.61,66.93,4.41,168,168,1.9791666666666667,-8.550753223982422,25.48,4.46,23.21,5.19,10.13,14.35,8.61,4.76,4.58,5.37,106.14075322398243
5489,17675,0,0,1,6,2,0,0,0,1,1,2,3,1,0,0,3,41,1,1,1,0,0,0,1,53,45-65,primaria,0,0,0,3,sur,10,0,Desocupada(o),0,7,3,3,4,85,85,3,4,4,3,85,3,4,85,4,4,2,4,0,0,0,0,0,0,0,0,169.5,55,0,0,22.81,2.27,5.07,28.95,25.36,7.31,12.83,63.39999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5490,17677,1,0,2,7,1,0,0,0,0,0,2,2,2,1,0,2,36.5,1,0,0,0,0,0,1,50,45-65,primaria,0,1,50,4,centro,8,0.375,Ocupada(o),4,3,3,85,2,2,4,3,3,3,3,4,2,4,3,85,85,2,1,75,75,0,0,200,100,0,75,200,100,50,0,17.89,4.51,0,0,43.25,2.03,6.26,34.75,9.31,168.00000000000003,168,1.5,-20.08803746587364,14.41,4.63,22.09,5.41,8.8,15.31,7.71,5.53,3.97,7.23,95.08803746587364
5491,17680,0,0,3,6,3,0,0,0,0,0,2,2,1,0,0,2,45,0,0,0,0,0,0,1,26,25-44,secundaria,1,0,0,4,norte,4,0,Inactiva(o),0,7,3,85,85,2,85,3,2,2,4,85,2,2,85,85,85,2,6,0,0,0,0,0,0,0,0,170,85,0,0,7.77,1.56,0,47.33,56.61,5.4,6.84,40.11000000000001,2.38,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5497,17700,1,0,4,6,3,0,0,0,0,0,2,2,2,1,0,2,66,1,0,0,0,0,0,1,57,45-65,técnica,0,1,72,3,norte,5,0.5095541401273885,Ocupada(o),1,3,1,85,1,2,3,2,3,3,1,5,1,3,1,85,85,2,1,60,60,0,0,0,0,0,60,117.75,58.875,72,0,0.73,0,0.1,0,52.85,4.9,4.02,30.89,2.51,168,168,0.8333333333333334,-24.609209172928058,20.39,2.5,19.04,5.52,10.61,10.74,6.92,3.89,0.96,4.04,84.60920917292806
5498,17701,1,1,2,7,1,1,0,2,1,2,2,3,2,2,0,4,18.5,1,1,1,0,0,0,0,21,12-24,universitaria,0,1,45,4,metropolitana,13,0.47058823529411764,Ocupada(o),2,1,3,3,4,2,4,2,4,2,3,4,4,3,4,4,4,2,4,200,200,0,0,425,106.25,0,200,425,106.25,45,0,14.33,34.16,0,0,18.18,2.73,8.01,44.37000000000001,1.22,168,168,4.444444444444445,-14.544678913066873,33.73,9.97,38.71,10.26,17.98,34.52,14.82,13.37,21.39,19.8,214.54467891306686
5498,17703,0,0,2,7,3,1,0,2,1,2,2,3,2,2,0,4,18.5,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,4,metropolitana,13,0,Menor de 15 años,0,7,5,85,85,5,85,5,3,4,5,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,425,106.25,0,0,4.15,15.29,0,33.84,45.87,5.14,15.47,47.36000000000001,0.88,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5500,17708,1,1,4,7,1,0,0,1,1,1,2,3,1,0,0,3,35,1,1,1,0,0,0,0,42,25-44,secundaria,0,1,48,2,metropolitana,13,1,Ocupada(o),2,3,2,2,2,1,5,2,2,2,3,4,3,3,2,4,5,3,0,87.5,87.5,0,0,87.5,29.166666666666668,0,87.5,87.5,29.166666666666668,48,0,6.31,3.36,0,0,46.82,2.52,4.17,43.39999999999999,13.42,168,168,1.8229166666666667,-45.718620409333546,40.28,5.15,29.38,5.24,10.35,15.37,9.72,5.69,5.22,6.82,133.21862040933354
5500,17710,0,0,4,7,3,0,0,1,1,1,2,3,1,0,0,3,35,0,0,0,0,0,0,1,14,12-24,ninguna,1,0,0,2,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,3,85,4,3,3,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,87.5,29.166666666666668,0,0,5.58,2.89,0,40.16,42.54,3.3,3.92,56.21999999999999,13.39,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5501,17711,1,1,1,7,1,0,0,0,0,0,2,2,1,1,0,2,81,1,1,1,0,0,0,0,79,66+,universitaria,0,1,20,4,centro,6,0.8904109589041096,Ocupada(o),1,1,4,4,4,85,4,4,5,4,4,5,4,4,4,4,85,2,5,100,100,62.5,0,182.5,91.25,0,162.5,182.5,91.25,20,0,5.71,1.29,0,0,68.03,6.1,9.73,55.63000000000001,1.51,168,168,5,-37.91172515968955,46.63,4.33,41.18,17.13,33.4,22.64,15.43,9.55,1.62,8.49,200.41172515968955
5501,17712,0,0,1,7,2,0,0,0,0,0,2,2,1,1,0,2,81,1,1,1,0,0,0,1,83,66+,primaria,0,0,0,4,centro,6,0.1095890410958904,Inactiva(o),0,7,5,5,5,85,85,5,5,5,5,85,5,5,85,5,85,2,5,0,0,20,0,0,0,0,20,182.5,91.25,0,0,32.9,0.16,0,0,66.35,5.66,10.55,52.38000000000001,0,168,168,NA,-4.66605848119256,5.74,0.53,5.07,2.11,4.11,2.79,1.9,1.18,0.2,1.05,24.66605848119256
5504,17721,1,1,4,7,1,0,0,0,0,0,2,2,1,0,0,2,58.5,1,1,1,0,0,0,1,58,45-65,secundaria,0,1,40,2,centro,8,0.6269592476489029,Ocupada(o),4,3,4,4,4,85,4,4,4,4,3,4,4,4,3,4,85,3,0,50,50,0,0,79.75,39.875,0,50,79.75,39.875,40,0,29.88,2.17,4.8,0,17.4,2.13,7.97,54.74000000000001,8.91,168,168,1.25,-8.782535779225507,16.58,1.96,13.87,3.18,6.19,6.62,4.6,2.56,0.89,2.34,58.782535779225505
5504,17722,0,0,4,7,2,0,0,0,0,0,2,2,1,0,0,2,58.5,0,1,1,0,0,0,0,59,45-65,primaria,0,0,2,2,centro,8,0.3730407523510972,Ocupada(o),1,3,3,4,85,85,4,3,4,4,3,3,2,4,4,4,85,3,0,7.5,7.5,22.25,0,0,0,0,29.75,79.75,39.875,2,0,74.23,0,0.03,0,34.93,1.86,5.47,49.47999999999998,0,168,168,3.75,-5.225608788639176,9.87,1.16,8.26,1.89,3.68,3.94,2.74,1.52,0.53,1.39,34.97560878863918
5505,17723,1,1,3,7,1,0,1,1,0,1,5,5,3,3,0,6,56.666666666666664,1,1,1,0,0,0,0,60,45-65,universitaria,0,1,40,5,centro,8,0.36218761318362913,Ocupada(o),1,1,4,3,4,3,4,3,3,4,4,5,4,4,4,4,4,3,0,500,500,0,37.5,1418,236.33333333333334,13.582035494386092,513.58,1418,232.347005915731,40,0,5.14,18.95,0,0.16,43.19,3.77,11.39,41.2,4.2,168,168,12.5,208.24486489931004,69.04,9.6,40.6,29.4,42.88,53.08,19.32,18.88,6.87,15.67,305.33513510068997
5505,17724,1,1,3,7,2,0,1,1,0,1,5,5,3,3,1,6,56.666666666666664,1,1,1,0,0,0,1,59,45-65,universitaria,0,1,40,5,centro,8,0.45273451647953644,Ocupada(o),1,1,4,4,4,3,5,4,4,4,4,5,4,4,4,4,4,2,1,625,625,0,0,0,0,16.977544367982613,641.98,1418,232.91292406133041,40,0,6.45,11.59,0,7.46,31.26,2.41,9.37,55.029999999999994,4.43,168.00000000000003,168,15.625,260.30608112413756,86.3,12,50.75,36.75,53.6,66.36,24.15,23.6,8.58,19.59,381.67391887586246
5505,17728,0,0,3,7,6,0,1,1,0,1,5,5,3,3,0,6,56.666666666666664,1,0,0,0,0,0,1,88,66+,primaria,0,0,0,5,centro,8,0.02571532053603767,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,2,5,0,0,35.5,0,0,0,0.9643245201014126,36.46,1418,230.24405408668355,0,0,35.5,2.58,0,0,55.59,3.07,6.8,64.46,0,168,168,NA,14.785385407851013,4.9,0.68,2.88,2.09,3.04,3.77,1.37,1.34,0.49,1.11,21.674614592148988
5506,17729,1,1,2,6,1,1,0,1,0,1,2,2,2,1,0,3,23.333333333333332,1,1,1,0,0,0,0,32,25-44,secundaria,0,1,65,4,sur,10,0.45454545454545453,Ocupada(o),2,6,4,4,4,4,4,4,4,4,4,4,4,4,4,2,4,3,0,87.5,87.5,0,0,192.5,64.16666666666666,0,87.5,192.5,64.16666666666666,65,0,3.58,4.92,0,0,44.02,3.48,3.53,42.14999999999999,1.32,168,168,1.3461538461538463,-35.835073892024944,18.57,6.91,25.46,5.83,9.83,20.91,9.6,6.97,9.67,9.58,123.33507389202495
5507,17732,0,0,3,6,1,0,0,0,1,1,3,4,1,2,0,4,36.5,1,1,1,0,0,0,0,56,45-65,universitaria,0,0,0,1,norte,5,0,Desocupada(o),0,7,3,3,2,85,85,2,2,2,3,85,2,2,85,4,4,1,9,0,0,0,0,22.5,5.625,0,0,22.5,5.625,0,0,12.44,0.8,0.02,0.03,70.63,5.2,12.79,66.09,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5507,17733,1,1,3,6,2,0,0,0,1,1,3,4,1,2,0,4,36.5,1,1,1,0,0,0,1,54,45-65,técnica,0,1,6,1,norte,5,1,Ocupada(o),4,3,4,4,4,85,4,5,4,4,4,4,2,4,5,4,5,3,0,22.5,22.5,0,0,0,0,0,22.5,22.5,5.625,6,0,47.33,2.58,3.4,0,36.41,6.98,12.87,45.23,7.2,168,168,3.75,-203.07226046999435,62.16,9.92,48.38,10.66,21.09,26.61,15.42,11.74,9.35,10.24,225.57226046999435
5507,17734,0,0,3,6,3,0,0,0,1,1,3,4,1,2,0,4,36.5,0,0,0,0,0,0,1,19,12-24,secundaria,1,0,0,1,norte,5,0,Inactiva(o),0,7,4,85,85,3,85,5,5,5,3,85,2,2,85,85,85,3,0,0,0,0,0,0,0,0,0,22.5,5.625,0,0,0.6,0,0,44.5,64.78,1.65,3.76,46.46,6.25,168.00000000000003,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5509,17741,0,0,1,6,3,0,1,2,1,2,3,2,1,2,0,5,34,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,2,centro,8,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,152.5,30.5,0,0,2.53,15.22,0,40.61,32.32,4.93,7.95,62.49999999999999,1.94,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5510,17744,1,1,3,6,1,0,0,0,0,0,3,2,2,1,0,3,61.333333333333336,1,1,1,0,0,0,0,62,45-65,universitaria,0,1,25,3,centro,8,0.9497645211930926,Ocupada(o),3,1,4,4,2,85,5,4,4,3,4,5,4,4,4,4,96,1,1,75,151.25,0,0,159.25,53.083333333333336,0,151.25,159.25,53.083333333333336,25,0,43.82,0.78,0.27,0,35.04,3.64,9.38,47.38,2.69,168,168,6.05,-31.653361734301935,49.19,5.52,36.74,10.93,22.6,23.92,14.76,8.1,2.8,8.35,182.90336173430194
5511,17747,0,0,3,7,1,0,0,0,0,0,3,1,0,1,0,3,50,0,0,0,0,0,0,1,34,25-44,universitaria,0,0,0,1,metropolitana,13,0,Desocupada(o),0,7,2,85,85,2,85,2,3,2,1,85,4,4,85,85,85,3,0,0,0,0,0,61.25,20.416666666666668,0,0,61.25,20.416666666666668,0,3.87,21.66,7.74,24.23,0,46.75,5.32,10.16,48.26999999999999,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5512,17751,0,0,5,6,2,0,0,0,0,0,2,2,1,0,0,2,60,1,1,1,0,0,0,1,60,45-65,primaria,0,0,0,4,norte,5,0.11764705882352941,Desocupada(o),0,7,4,4,4,85,85,3,3,4,3,85,4,3,85,2,85,2,9,0,0,20,0,0,0,0,20,170,85,0,0,26.65,0.98,0,0,72.37,2.64,8.72,56.64,0,168.00000000000003,168,NA,-2.557093753803421,4.87,0.73,5.12,1.53,2.82,2.93,1.84,1.11,0.44,1.17,22.55709375380342
5513,17753,0,0,1,6,2,1,0,1,0,1,2,2,1,0,0,3,13.666666666666666,1,1,1,0,0,0,1,18,12-24,primaria,1,0,0,2,norte,5,0,Inactiva(o),0,7,1,2,4,1,85,3,2,4,1,85,3,3,85,4,4,2,4,0,0,0,0,0,0,0,0,80,26.666666666666668,0,0,19.44,18.87,0.01,26.26,32.18,3.1,6.39,61.75,0,168,168,NA,-0,0,0,0,0,0,0,0,0,0,0,0
5514,17755,1,0,1,6,1,1,0,1,0,1,4,3,2,0,0,5,28.8,1,0,0,0,0,0,1,61,45-65,primaria,0,1,25,1,norte,5,0.5,Ocupada(o),2,3,5,85,5,85,5,5,4,3,2,5,5,5,5,85,85,1,4,37.5,37.5,0,0,75,15,0,37.5,75,15,25,0,18,5.68,0,0,62.93,2.36,6.06,45.07,2.9,168,168,1.5,-14.575693838494775,20.12,2.4,9.27,1.47,3.35,6.06,3.53,1.78,2.22,1.88,52.07569383849477
