id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_paid_work,t_job_search,t_domestic_work,t_care_work,t_unpaid_voluntary,t_education,t_leisure,t_personal_care,t_meals,t_sleep,t_commute1,t_total,temp,w
24392,7563,0,0,1,7,3,1,0,2,1,2,2,3,2,0,0,4,17.25,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,2,centro,7,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,85,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,137.5,34.375,0,0,3.4,4.98,0,35.46,52.5,1.45,9.73,58.29,2.19,168,168,NA
24395,7564,0,0,4,7,2,0,0,1,2,2,3,3,0,0,0,5,32.4,1,1,1,0,0,0,1,53,45-65,primaria,0,0,0,1,centro,8,0,Inactiva(o),0,7,1,2,3,2,85,1,4,2,1,85,1,4,85,5,1,1,2,0,0,0,0,0,0,0,0,7.125,0,0,0,54.92,9.65,0,0,21.77,3.75,13.53,64.38,0,168.00000000000003,168,NA
24400,7565,1,1,2,6,2,1,0,1,0,1,2,2,2,0,0,3,23,1,1,1,0,0,0,0,38,25-44,primaria,0,1,40,2,sur,11,0.5268817204301075,Ocupada(o),2,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,0,61.25,61.25,0,0,0,0,2.5026881720430105,63.75,121,39.584229390681,40,0,7.15,8.06,0,0,42.1,0.99,5.12,51.60999999999999,12.97,168,168,1.53125
24402,7566,0,0,2,7,1,0,0,0,0,0,2,2,0,0,0,2,41.5,1,0,0,0,0,0,1,54,45-65,ninguna,0,0,0,1,sur,14,0,Inactiva(o),0,7,4,85,4,85,85,4,4,4,4,85,4,4,85,85,85,2,9,0,0,0,0,15,7.5,0,0,15,7.5,0,0,43.82,0.19,1.04,0,53.57,2.77,8.79,57.82,0,168,168,NA
24403,7566,0,0,2,7,3,0,0,0,0,0,2,2,0,0,0,2,41.5,0,0,0,0,0,0,0,29,25-44,secundaria,0,0,12,1,sur,14,1,Ocupada(o),1,3,5,85,85,5,4,4,2,4,1,2,5,5,5,85,85,3,0,15,15,0,0,0,0,0,15,15,7.5,12,0,11.21,0.39,0,0.13,72.61,2.97,10.41,58.15,0.13,168.00000000000003,168,1.25
24404,7567,0,0,2,7,1,0,0,0,0,0,2,2,1,0,0,2,44,0,0,0,0,0,0,0,31,25-44,secundaria,1,0,0,2,metropolitana,13,0,Desocupada(o),0,7,2,85,85,2,85,4,4,1,1,85,2,4,85,85,85,1,4,0,0,0,0,62.5,31.25,0,0,62.5,31.25,0,18.38,18.16,0.46,0,41.91,33.28,1.75,6.24,40.86,6.96,168,168,NA
24405,7567,1,0,2,7,5,0,0,0,0,0,2,2,1,0,0,2,44,1,0,0,0,0,0,1,57,45-65,primaria,0,1,66,2,metropolitana,13,1,Ocupada(o),2,3,2,85,2,85,1,2,1,1,1,1,1,1,2,85,85,1,7,0,62.5,0,0,0,0,0,62.5,62.5,31.25,66,0,7.51,2.86,0,0,6.91,1.15,4.6,47.69,31.28,168,168,0.946969696969697
24406,7568,0,0,2,7,1,1,1,2,0,2,3,3,1,1,0,5,21.4,1,0,0,0,0,0,1,46,45-65,técnica,0,0,0,1,metropolitana,13,0,Desocupada(o),0,7,4,85,4,4,85,4,2,4,2,85,4,4,85,85,85,1,4,0,0,0,0,75,15,0,0,75,15,0,2.37,22.7,20.49,0,0,64.71,1.92,6.77,49.040000000000006,0,168,168,NA
24408,7568,0,0,2,7,7,1,1,2,0,2,3,3,1,1,0,5,21.4,1,1,1,0,0,0,1,25,25-44,secundaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,2,2,5,3,85,2,4,2,2,85,2,4,85,4,5,2,5,0,0,0,0,0,0,0,0,75,15,0,1.78,18.87,63.48,0,0,26.5,3.1,17.18,37.09,0,168,168,NA
24417,7572,0,0,3,7,3,2,0,2,1,3,4,3,1,0,0,7,27,1,1,1,0,0,0,1,25,25-44,secundaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,4,4,2,85,4,4,2,4,85,2,2,85,4,4,2,2,0,0,0,0,0,0,0,0,109.75,12.678571428571429,0,0,40.18,36.44,0,0,41.92,2.85,9.67,36.93999999999999,0,168,168,NA
24418,7572,0,0,3,7,3,2,0,2,1,3,4,3,1,0,0,7,27,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,109.75,12.678571428571429,0,0,6.85,12.36,0,32.89,48.12,3.16,17.8,44.47,2.35,168,168,NA
24426,7573,1,0,3,6,7,0,0,0,0,0,5,5,3,1,0,5,39.8,0,1,1,0,0,0,0,24,12-24,secundaria,0,1,45,4,centro,6,0.1441111923920995,Ocupada(o),2,3,4,5,85,1,5,3,5,3,1,1,1,3,3,2,85,2,1,49.25,49.25,0,0,0,0,0,49.25,341.75,68.35,45,0,4.38,1.14,1.1,0,66.65,2.92,7.69,36.89000000000001,2.23,168,168,1.0944444444444446
24431,7575,1,0,5,6,1,0,0,0,0,0,3,3,3,1,0,3,35.666666666666664,1,0,0,0,0,0,0,65,45-65,universitaria,0,1,48,3,centro,8,0.5198358413132695,Ocupada(o),2,5,2,85,5,85,4,2,4,2,2,4,4,4,2,85,85,2,1,95,95,0,0,182.75,60.916666666666664,0,95,182.75,60.916666666666664,48,0,15.79,1.19,1.08,0,23.53,2.67,9.73,49.83000000000001,16.18,168,168,1.9791666666666667
24432,7575,1,0,5,6,3,0,0,0,0,0,3,3,3,1,0,3,35.666666666666664,0,0,0,0,0,0,1,20,12-24,secundaria,1,1,20,3,centro,8,0.15047879616963064,Ocupada(o),2,3,1,85,85,2,3,2,2,2,2,4,2,4,2,85,85,1,1,27.5,27.5,0,0,0,0,0,27.5,182.75,60.916666666666664,20,0,14.91,0.15,15.96,15.96,25.97,4.96,5.88,54.59,9.62,168,168,1.375
24434,7576,1,1,5,6,1,0,1,2,1,2,2,3,3,0,0,4,25.5,1,1,1,0,0,0,0,43,25-44,ninguna,0,1,40,1,sur,10,0.7067448680351907,Ocupada(o),2,5,2,2,2,1,5,2,2,2,2,4,2,2,2,4,4,1,1,60.25,60.25,0,7,92.25,23.0625,4.947214076246335,65.2,92.25,22.549303519061585,40,0,6.14,15.59,0,0,40.81,3.25,13.34,47.45000000000001,1.42,168,168,1.50625
24436,7576,0,0,5,6,3,0,1,2,1,2,2,3,3,0,0,4,25.5,0,0,0,0,0,0,0,14,12-24,primaria,1,1,5,1,sur,10,0,Menor de 15 años,2,3,4,85,85,2,4,4,4,4,5,4,4,4,4,85,85,3,0,0,0,0,0,0,0,0,0,92.25,21.3125,5,0,1.71,8.56,0,21.55,45.89,5.74,10.9,58.75999999999999,9.89,168,168,0
24438,7577,1,0,5,7,1,0,0,0,1,1,3,4,2,0,0,4,24.5,1,0,0,0,0,0,1,42,25-44,secundaria,0,1,50,2,metropolitana,13,0.5,Ocupada(o),2,3,3,85,4,4,3,3,3,3,3,3,96,2,3,85,85,1,4,67.5,67.5,0,0,135,33.75,0,67.5,135,33.75,50,0,16.07,8.2,1.21,0,41.43,1.89,10.16,36.17,2.87,168.00000000000003,168,1.35
24439,7577,1,0,5,7,3,0,0,0,1,1,3,4,2,0,0,4,24.5,0,0,0,0,0,0,0,20,12-24,secundaria,0,1,54,2,metropolitana,13,0.5,Ocupada(o),2,3,3,85,85,5,3,3,3,3,3,3,3,3,3,85,85,1,4,67.5,67.5,0,0,0,0,0,67.5,135,33.75,54,0,0.29,3.41,0,0,48.92,2.19,13.15,43.459999999999994,2.58,168,168,1.25
24440,7577,0,0,5,7,3,0,0,0,1,1,3,4,2,0,0,4,24.5,0,0,0,0,0,0,1,19,12-24,secundaria,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,4,85,85,5,85,3,3,3,3,85,3,3,3,85,85,1,4,0,0,0,0,0,0,0,0,135,33.75,0,0,32.16,4.52,0,0,64.71,5.6,10.26,48.34,2.41,168,168,NA
24441,7577,0,0,5,7,3,0,0,0,1,1,3,4,2,0,0,4,24.5,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,2,metropolitana,13,0,Inactiva(o),0,7,4,85,85,5,85,4,4,4,4,85,3,3,4,85,85,2,6,0,0,0,0,0,0,0,0,135,33.75,0,0,5.28,1.02,0,38.28,60.38,1.85,5.99,52.51999999999999,2.68,168,168,NA
24443,7579,1,1,5,6,1,0,0,1,1,1,3,4,1,0,0,4,26.25,1,1,1,0,0,0,0,35,25-44,secundaria,0,1,50,4,norte,5,0.9411764705882353,Ocupada(o),2,1,2,2,2,2,2,2,2,4,2,2,2,4,1,2,4,3,0,400,400,0,0,425,106.25,0,400,425,106.25,50,0,7,3.41,0.1,0,53.75,1.94,3.46,39.47999999999999,8.86,168,168,8
24445,7579,0,0,5,6,3,0,0,1,1,1,3,4,1,0,0,4,26.25,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,4,norte,5,0,Menor de 15 años,0,7,4,85,85,5,85,3,4,4,5,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,425,106.25,0,0,6.5,0.19,0,26.54,64.23,2.18,8.42,57.13,2.81,168,168,NA
24446,7579,0,0,5,6,10,0,0,1,1,1,3,4,1,0,0,4,26.25,0,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,4,norte,5,0,Inactiva(o),0,7,4,85,85,3,85,4,4,4,4,85,3,4,85,85,85,3,0,0,0,0,0,0,0,0,0,425,106.25,0,0,1.58,0.94,0,27.78,92.64,3.03,4.65,32.48000000000001,4.9,168,168,NA
24447,7580,1,0,5,6,1,0,0,0,0,0,2,1,2,2,0,2,41.5,1,0,0,0,0,0,1,58,45-65,técnica,0,1,52,2,sur,9,0.391304347826087,Ocupada(o),4,3,2,85,4,85,5,2,4,4,3,5,4,4,4,85,85,2,1,22.5,22.5,0,0,57.5,28.75,0,22.5,57.5,28.75,52,0,27.94,2.64,0.02,0,43.84,1.8,5.39,33.97999999999998,0.39,168,168,0.4326923076923077
24450,7581,0,0,1,7,3,0,0,0,0,0,2,1,1,0,0,2,32.5,1,0,0,0,0,0,0,21,12-24,secundaria,1,0,0,3,norte,4,0,Inactiva(o),0,7,4,4,2,2,85,2,4,4,3,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,115,57.5,0,0,1.06,0.4,0,40.51,55.62,4,5.69,56.9,3.82,167.99999999999997,168,NA
24456,7583,0,0,4,7,2,2,0,2,0,2,2,2,1,2,0,4,21.75,1,1,1,0,0,0,1,39,25-44,universitaria,0,0,0,5,centro,6,0,Inactiva(o),0,7,1,3,5,4,85,1,4,3,4,85,4,3,85,4,4,2,9,0,0,0,0,0,0,0,0,825,187.5,0,0,7.12,81.34,0,0,38.99,1.72,3.34,35.209999999999994,0.28,168,168,NA
24460,7585,1,1,1,6,1,0,1,2,1,2,5,6,2,1,0,7,38.42857142857143,1,1,1,0,0,0,0,79,66+,secundaria,0,1,45,2,sur,9,0.7425742574257427,Ocupada(o),3,3,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,150,150,0,29.25,231.25,33.035714285714285,21.720297029702973,171.72,231.25,31.960042432814713,45,0,6.08,7.91,8.15,0.05,44.4,4.4,7.72,41.849999999999994,2.44,168,168,3.3333333333333335
24461,7585,0,0,1,6,2,0,1,2,1,2,5,6,2,1,0,7,38.42857142857143,1,1,1,0,0,0,1,65,45-65,primaria,0,0,0,2,sur,9,0,Inactiva(o),0,7,2,2,2,85,85,2,2,2,4,85,4,4,85,4,4,3,0,0,0,0,0,0,0,0,0,231.25,28.857142857142858,0,0,46.52,2.15,0,0,41.96,3.57,11.04,62.76,0,168,168,NA
24465,7585,0,0,1,6,8,0,1,2,1,2,5,6,2,1,1,7,38.42857142857143,0,0,0,0,0,0,0,14,12-24,primaria,1,0,0,2,sur,9,0,Menor de 15 años,0,7,4,85,85,4,85,4,4,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,231.25,28.857142857142858,0,0,1.89,4.75,0,34.62,76.86,2.46,5.25,41.61000000000001,0.56,168,168,NA
24467,7586,1,1,1,7,1,0,0,0,0,0,2,2,2,0,0,2,62.5,1,1,1,0,0,0,0,60,45-65,primaria,0,1,63,3,norte,5,0.6578947368421053,Ocupada(o),1,4,5,5,2,85,5,5,5,5,5,5,5,5,5,5,5,2,4,42.5,42.5,20,0,95,47.5,0,62.5,95,47.5,63,0,10.46,0.29,0,0,36.03,3.15,8.81,43.76,2.5,168,168,0.6746031746031746
24473,7589,1,1,1,6,1,1,2,3,0,3,2,2,2,1,0,5,18.8,1,1,1,0,0,0,0,41,25-44,universitaria,0,1,35,2,centro,7,0.625,Ocupada(o),2,1,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,125,125,0,1.2,201.2,40.24,0.75,125.75,201.2,40.15,35,0,14.35,26.16,0.03,0,22.54,1.59,9.82,53.75000000000001,4.76,168,168,3.5714285714285716
24474,7589,1,1,1,6,2,1,2,3,0,3,2,2,2,1,0,5,18.8,1,1,1,0,0,0,1,37,25-44,secundaria,0,1,35,2,centro,7,0.375,Ocupada(o),2,2,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,75,75,0,0,0,0,0.45,75.45,201.2,40.09,35,0,29.66,24.11,0,0,18.1,2.25,7.58,47.220000000000006,4.08,168,168,2.142857142857143
24491,7594,1,1,5,7,2,1,0,1,0,1,2,1,1,0,0,3,24.333333333333332,1,1,1,0,0,0,1,33,25-44,secundaria,0,1,30,3,metropolitana,13,0.19230769230769232,Ocupada(o),2,3,4,4,5,2,2,96,5,2,1,2,4,4,4,4,5,3,0,25,25,0,0,0,0,0.4326923076923077,25.43,132.25,43.4775641025641,30,0,20.15,15.12,0.25,0,42.86,4.68,8.45,40.2,6.29,168,168,0.8333333333333334
24499,7596,0,0,2,7,2,0,0,0,0,0,4,4,2,0,0,4,49.25,1,1,1,0,0,0,1,61,45-65,primaria,0,0,0,4,metropolitana,13,0,Inactiva(o),0,7,2,3,2,85,85,2,1,2,4,85,2,2,85,2,3,1,2,0,0,0,0,0,0,0,0,293.75,73.4375,0,0,51.43,21.15,0,0,30.8,10.93,14.24,37.74,1.71,167.99999999999997,168,NA
24500,7596,1,1,2,7,3,0,0,0,0,0,4,4,2,0,1,4,49.25,1,1,1,0,0,0,0,34,25-44,secundaria,0,1,58,4,metropolitana,13,0.5106382978723404,Ocupada(o),3,1,4,4,2,4,4,3,2,2,2,4,2,4,2,4,4,2,1,150,150,0,0,0,0,0,150,293.75,73.4375,58,0,4.73,20.2,0,0,32.59,2.63,5.04,38.54,6.27,168,168,2.586206896551724
24504,7598,0,0,3,6,1,0,0,0,0,0,1,1,0,0,0,1,55,0,0,0,0,0,0,0,55,45-65,primaria,0,0,3,1,metropolitana,13,1,Ocupada(o),1,5,5,85,85,85,5,4,4,5,2,1,5,5,5,85,85,1,4,5,5,0,0,5,5,0,5,5,5,3,0.04,24.19,0,0,0,64.06,4.43,6.52,65.76,0,168,168,1.6666666666666667
24505,7599,1,0,5,7,1,0,0,0,0,0,1,1,1,0,0,1,51,1,0,0,0,0,0,1,51,45-65,secundaria,0,1,48,4,centro,8,1,Ocupada(o),2,3,4,85,5,3,4,3,4,5,4,4,3,5,4,85,85,2,9,75,75,0,0,75,75,0,75,75,75,48,0,12.68,0,0,0,47.54,5.15,8.8,43.17,2.66,168,168,1.5625
24506,7600,1,0,1,7,1,0,0,0,0,0,2,2,2,0,0,2,54.5,0,1,1,0,0,0,1,55,45-65,secundaria,0,1,30,5,metropolitana,13,0.5932203389830508,Ocupada(o),2,1,1,2,85,85,4,3,1,1,4,4,4,2,4,4,85,3,0,175,175,0,0,295,147.5,0,175,295,147.5,30,0,9.8,2.1,0,0,59.16,3,8.88,47.98,7.08,168,168,5.833333333333333
24508,7601,0,0,5,6,1,0,0,0,0,0,2,1,1,0,0,2,68,0,1,1,0,0,0,0,73,66+,primaria,0,0,0,3,sur,9,0.2222222222222222,Inactiva(o),0,7,4,4,85,85,85,3,4,4,4,85,4,3,85,4,85,2,4,0,0,20,0,90,45,0,20,90,45,0,0,29.12,0.8,0,0,42.23,4.39,18.44,73.02,0,168,168,NA
24510,7602,1,1,1,7,1,0,1,1,0,1,5,5,2,4,0,6,32.166666666666664,1,1,1,0,0,0,1,56,45-65,universitaria,0,1,28,4,sur,14,0.5294117647058824,Ocupada(o),2,1,2,2,2,3,4,1,1,4,2,4,2,2,4,5,5,2,1,337.5,337.5,0,0,637.5,106.25,0,337.5,637.5,106.25,28,0,6.39,22.46,0,0,42.38,6.61,9.09,51.28,1.79,168,168,12.053571428571429
24511,7602,1,1,1,7,2,0,1,1,0,1,5,5,2,4,0,6,32.166666666666664,1,1,1,0,0,0,0,55,45-65,universitaria,0,1,54,4,sur,14,0.39215686274509803,Ocupada(o),2,1,2,4,4,85,4,4,1,2,2,4,2,2,2,4,4,2,1,250,250,0,0,0,0,0,250,637.5,106.25,54,0,2.08,10.31,0.31,0,51.6,4.67,7.68,35.290000000000006,2.06,168,168,4.62962962962963
24512,7602,0,0,1,7,3,0,1,1,0,1,5,5,2,4,0,6,32.166666666666664,1,0,0,0,0,0,1,30,25-44,universitaria,0,0,0,4,sur,14,0,Inactiva(o),0,7,4,85,4,4,85,2,2,4,2,85,4,3,85,85,85,3,0,0,0,0,0,0,0,0,0,637.5,106.25,0,0,16.5,36.85,0.14,0,58.77,9.12,7.07,39.54999999999998,0,168,168,NA
24514,7602,0,0,1,7,3,0,1,1,0,1,5,5,2,4,0,6,32.166666666666664,0,0,0,0,0,0,0,18,12-24,primaria,1,0,0,4,sur,14,0,Inactiva(o),0,7,4,85,85,4,85,4,2,2,4,85,3,3,85,85,85,2,9,0,0,0,0,0,0,0,0,637.5,106.25,0,0,1.87,11.82,0,28.63,59.98,8.36,8.99,43.89999999999999,4.45,168,168,NA
24522,7604,1,1,5,7,1,2,1,3,0,3,6,5,2,3,0,9,34.111111111111114,1,1,1,0,0,0,0,66,66+,primaria,0,1,50,1,metropolitana,13,0.7058823529411765,Ocupada(o),2,6,4,5,5,85,4,4,4,2,4,4,2,2,2,4,4,2,1,100,100,50,0,212.5,23.61111111111111,0,150,212.5,23.61111111111111,50,0,3.99,14.11,0,0,20.91,2.6,22.43,36.19,17.77,168,168,2
24523,7604,0,0,5,7,2,2,1,3,0,3,6,5,2,3,1,9,34.111111111111114,1,1,1,0,0,0,1,58,45-65,ninguna,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,2,4,5,85,4,4,4,3,85,3,3,3,2,4,1,4,0,0,0,0,0,0,0,0,212.5,23.61111111111111,0,0,50.92,14.69,0,0,36.59,1.86,14.69,49.25000000000001,0,168,168,NA
24524,7604,0,0,5,7,3,2,1,3,0,3,6,5,2,3,1,9,34.111111111111114,1,1,1,0,0,0,1,31,25-44,técnica,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,3,4,3,4,85,3,3,3,3,85,3,3,3,4,4,1,4,0,0,0,0,0,0,0,0,212.5,23.61111111111111,0,0,22.43,28.77,7.72,0,48.6,2.39,10.95,47.13,0.01,168.00000000000003,168,NA
24525,7604,1,1,5,7,7,2,1,3,0,3,6,5,2,3,1,9,34.111111111111114,1,1,1,0,0,0,0,31,25-44,técnica,0,1,60,1,metropolitana,13,0.29411764705882354,Ocupada(o),2,3,4,5,5,5,3,4,2,2,3,3,2,2,2,4,4,2,4,62.5,62.5,0,0,0,0,0,62.5,212.5,23.61111111111111,60,0,0.47,8.24,0,0,41.52,1.59,7.5,46.28000000000001,2.4,168,168,1.0416666666666667
24526,7604,0,0,5,7,3,2,1,3,0,3,6,5,2,3,1,9,34.111111111111114,1,0,0,0,0,0,1,26,25-44,técnica,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,4,85,5,4,85,3,3,3,3,85,3,3,3,85,85,1,4,0,0,0,0,0,0,0,0,212.5,23.61111111111111,0,0,26.42,28.14,0.76,0,54.78,2.18,12.46,43.25,0.01,168.00000000000003,168,NA
24538,7607,0,0,2,7,3,1,1,3,1,3,1,2,0,0,0,4,14.25,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,1,norte,1,0,Menor de 15 años,0,7,5,85,85,5,4,5,5,5,4,4,4,4,4,85,85,3,0,0,0,0,0,0,0,0,0,22.441,5.61025,0,0,6.92,6.36,0,23.25,65.67,3.41,8.14,49.81999999999999,4.43,168,168,NA
24541,7608,1,1,5,7,1,0,0,0,0,0,2,2,2,0,0,2,43,1,1,1,0,0,0,0,52,45-65,secundaria,1,1,48,5,sur,10,0.631578947368421,Ocupada(o),3,2,2,4,1,1,4,2,1,2,2,4,1,4,4,4,3,2,6,150,150,0,0,237.5,118.75,0,150,237.5,118.75,48,0,18.66,23.49,0,15.52,14.55,2.08,9.02,34.32,2.36,168,168,3.125
24542,7608,1,1,5,7,2,0,0,0,0,0,2,2,2,0,0,2,43,1,1,1,0,0,0,1,34,25-44,secundaria,1,1,40,5,sur,10,0.3684210526315789,Ocupada(o),2,3,2,2,2,4,4,4,1,2,4,4,1,4,2,4,3,1,9,87.5,87.5,0,0,0,0,0,87.5,237.5,118.75,40,0,12.21,26.84,0.58,18.39,11.37,4.79,8.12,42.58,3.12,168,168,2.1875
24544,7609,0,0,5,7,2,2,0,2,0,2,4,4,2,0,0,6,23,1,1,1,0,0,0,1,24,12-24,secundaria,0,0,0,4,norte,2,0,Inactiva(o),0,7,5,2,4,4,85,4,4,4,5,85,4,4,85,4,4,2,7,0,0,0,0,0,0,0,0,537.5,75,0,0,29.32,17.76,0,20.66,38.66,2.54,7.56,51.5,0,168,168,NA
24552,7610,0,0,4,7,3,0,0,1,1,1,3,3,0,0,0,4,36.5,0,0,0,0,0,0,1,14,12-24,ninguna,1,0,0,3,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,2,85,2,4,4,3,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,178.25,44.375,0,0,4.81,0.31,47.17,29.88,46.94,2.98,5.5,29.79000000000001,0.62,168,168,NA
24553,7611,0,0,1,7,1,1,1,2,0,2,2,1,1,0,0,4,19,1,1,1,0,0,0,0,36,25-44,secundaria,0,0,0,2,metropolitana,13,0,Desocupada(o),0,7,3,4,5,4,85,2,2,4,2,85,2,2,85,4,4,3,0,0,0,0,0,103.75,25.9375,0,0,103.75,25.9375,0,0,12.45,19.45,0,0.98,78.07,1.89,7,47.83,0.33,168.00000000000003,168,NA
24558,7612,1,0,1,6,3,1,0,1,0,1,2,2,1,0,0,3,35.666666666666664,1,0,0,0,0,0,1,40,25-44,primaria,0,1,16,1,centro,8,1,Ocupada(o),4,3,1,2,5,5,5,4,5,5,5,4,4,4,4,85,85,2,9,24.5,24.5,0,0,0,0,0,24.5,24.5,8.166666666666668,16,0,10.12,23.04,0.11,0,42.3,6.39,10.19,58.91,0.94,167.99999999999997,168,1.53125
24563,7614,0,0,2,6,2,0,0,0,0,0,3,3,1,0,0,3,31.666666666666668,1,1,1,0,0,0,1,39,25-44,secundaria,0,0,0,3,centro,7,0,Inactiva(o),0,7,4,4,4,3,85,4,4,4,4,85,4,4,85,2,4,2,2,0,0,0,0,0,0,0,0,175,58.333333333333336,0,0,31.19,0.84,0,0,54.03,2.03,11.76,68.15,0,168,168,NA
24564,7614,0,0,2,6,3,0,0,0,0,0,3,3,1,0,0,3,31.666666666666668,0,0,0,0,0,0,0,18,12-24,secundaria,1,0,0,3,centro,7,0,Inactiva(o),0,7,4,85,85,4,85,4,4,3,85,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,175,58.333333333333336,0,0,1.94,0,0.51,32.41,45.41,2.36,11.37,69.5,4.5,168.00000000000003,168,NA
24568,7617,1,1,2,6,2,2,0,3,1,3,6,7,5,0,0,10,27.9,1,1,1,0,0,0,1,60,45-65,primaria,0,1,5,2,norte,4,0.1079136690647482,Ocupada(o),1,3,1,4,5,85,5,3,2,1,1,1,1,1,1,4,5,1,1,37.5,37.5,0,0,0,0,0,37.5,347.5,34.75,5,0,41.15,28.19,0.11,0,26.06,4,17.97,45.52,0,168,168,7.5
24576,7617,0,0,2,6,8,2,0,3,1,3,6,7,5,0,1,10,27.9,0,0,0,0,0,0,0,18,12-24,secundaria,1,0,0,2,norte,4,0,Inactiva(o),0,7,1,5,85,5,85,5,5,5,3,85,3,2,85,85,85,1,9,0,0,0,0,0,0,0,0,347.5,34.75,0,0,21.18,21.47,0.13,0.01,29.38,7.37,1.98,86.48,0,168,168,NA
24582,7620,0,0,3,7,1,0,0,0,0,0,2,1,0,0,0,2,50,1,0,0,0,0,0,1,68,66+,secundaria,0,0,0,3,sur,12,0.29577464788732394,Inactiva(o),0,7,4,85,4,4,85,2,3,4,2,85,4,4,3,85,85,2,9,0,0,26.25,0,88.75,44.375,0,26.25,88.75,44.375,0,0,29.79,11.72,0,0,49.14,17.17,8,52.18000000000001,0,168.00000000000003,168,NA
24584,7621,1,1,1,6,1,1,0,1,0,1,2,2,2,0,0,3,17.333333333333332,1,1,1,0,0,0,1,22,12-24,secundaria,0,1,35,2,centro,7,0.5091649694501018,Ocupada(o),2,3,4,4,4,85,4,4,4,4,4,4,4,4,4,4,4,3,0,62.5,62.5,0,0,122.75,40.916666666666664,0,62.5,122.75,40.916666666666664,35,0,22.43,22.31,0,0,20.44,1.97,8.67,53.62000000000001,3.56,168.00000000000003,168,1.7857142857142858
24585,7621,1,1,1,6,2,1,0,1,0,1,2,2,2,0,0,3,17.333333333333332,1,1,1,0,0,0,0,26,25-44,secundaria,0,1,42,2,centro,7,0.4908350305498982,Ocupada(o),2,6,3,4,4,85,3,3,3,3,3,3,3,3,3,2,4,2,4,60.25,60.25,0,0,0,0,0,60.25,122.75,40.916666666666664,42,0,7.07,10.5,0,0,30.05,2.13,9.75,61.85,4.65,168,168,1.4345238095238095
24587,7622,1,0,3,6,1,0,0,0,1,1,1,2,1,1,0,2,24.5,1,0,0,0,0,0,1,32,25-44,técnica,0,1,40,3,centro,6,1,Ocupada(o),3,2,1,85,1,1,1,2,1,2,1,2,2,1,2,85,85,1,4,125,125,0,0,125,62.5,0,125,125,62.5,40,0,12.16,8.49,0.85,0,57.96,2.59,4.76,39.87000000000001,1.32,168,168,3.125
24589,7623,0,0,3,6,1,0,0,0,0,0,2,2,1,0,0,2,55.5,1,0,0,0,0,0,1,68,66+,primaria,0,0,0,2,centro,6,0.27586206896551724,Inactiva(o),0,7,4,85,4,85,85,4,5,4,2,85,4,4,85,85,85,1,9,0,0,20,0,72.5,36.25,0,20,72.5,36.25,0,0,34.47,1.53,0,0,78.99,3.32,7.9,41.790000000000006,0,168,168,NA
