id_persona,id_hogar,es_trabajador,es_familia,dia_semana,dia_fin_semana,parentesco,n_menores6,n_menores12,n_men15,n_menores18,n_menores,n_mayores,n_tiempo,n_trabajadores,n_profesionales,hay_tercera,n_personas,edad_promedio,tiene_hijos,en_pareja,vive_pareja,servicio_domestico,ayuda_cercanos,fuentes_externas,sexo,edad_años,tramo_edad,nivel_escolaridad,estudia,trabaja,horas_trabajo,quintil,macrozona,region,prop_hogar,cae,cise,ciuo_agrupada,t11_1_1,t11_1_2,t11_1_3,t11_1_4,t11_1_5,t11_1_6,t11_1_7,t11_1_8,t12_1_1,t12_1_2,t12_1_3,t12_1_4,t12_1_5,t13_1_1,t13_1_2,t14_1_1,t15_1_1,ing_ocuppal,ing_trab,ing_jub_aps,ing_g,ing_mon,ing_mon_pc,ing_gpp,ing_personal,ingreso_hogar,income_person_week,t_to,t_to_js,t_tcnr_ce,t_tcnr_re,t_tcnr_oac,t_tdnr_psc,t_tdnr_lv,t_tdnr_lrc,t_tdnr_mrm,t_tdnr_admnhog,t_tdnr_comphog,t_tdnr_cmp,t_tvaoh_tv,t_tvaoh_oh,t_cpaf_cp,t_cpag_comer,t_cpag_dormir,t_ed,t_vsyo_csar,t_vsyo_aa,t_mcm,t_tt1,t_total,w
9888,3050,0,0,4,6,1,0,0,0,0,0,3,2,1,0,0,3,56,1,1,1,0,0,0,1,66,66+,ninguna,0,0,0,4,centro,8,0.0924092409240924,Inactiva(o),0,7,3,3,3,85,85,3,2,3,3,85,3,3,85,2,2,1,5,0,0,17.5,0,189.375,63.125,0,17.5,189.375,63.125,0,0,0,0,0.09,12.84,3.97,4.75,0,0,3.71,2.73,0,13.78,13.25,10.28,63.15,0,7.06,0,29.47,2.92,168,NA
9897,3054,0,0,5,7,1,0,0,0,0,0,2,2,0,0,0,2,83.5,1,1,1,0,0,0,0,84,66+,secundaria,0,0,0,4,norte,5,0.4594594594594595,Inactiva(o),0,7,5,5,4,85,85,4,5,4,5,85,5,5,85,5,85,3,0,0,0,85,0,185,92.5,0,85,185,92.5,0,0,0,0,0,4.83,4.38,0,1.1,15.76,6.14,3.2,0,0,4.38,15.93,78.48,3.94,6.14,0,23.72,0,168,NA
9902,3056,1,0,1,6,1,0,0,0,0,0,2,2,2,2,0,2,41.5,0,1,1,0,0,0,0,46,45-65,técnica,0,1,45,4,metropolitana,13,0.660377358490566,Ocupada(o),2,2,4,4,85,4,4,3,2,2,3,4,4,3,3,4,85,2,1,87.5,87.5,0,0,132.5,66.25,0,87.5,132.5,66.25,45,0,0.58,0,1.66,2.1,4.63,1.44,0,0,0.19,0.19,0,5.26,2.42,14.45,46.05000000000001,0,16.79,0,22.85,4.39,168,1.9444444444444444
9910,3059,1,1,3,6,1,0,0,0,0,0,6,3,4,0,0,7,39.714285714285715,1,1,1,0,0,0,0,53,45-65,primaria,0,1,40,2,metropolitana,13,0.32,Ocupada(o),2,6,4,4,4,96,4,4,3,4,4,4,4,4,4,4,4,3,0,80,80,0,0,250,35.714285714285715,0,80,250,35.714285714285715,40,0,0.69,0,2.88,0.92,0.72,0.55,0,0.07,2.12,0.2,0,0,3,9.46,54.25999999999999,0,6.52,3,27.32,16.29,168,2
9920,3061,0,0,4,7,3,0,1,1,0,1,3,1,2,0,0,4,27.25,0,0,0,0,0,0,1,25,25-44,secundaria,0,0,0,2,metropolitana,13,0,Inactiva(o),0,7,3,85,85,4,85,4,2,2,3,85,2,2,85,85,85,1,9,0,0,0,0,0,0,0,0,142.5,35.625,0,0,20.06,7.16,7.44,5.73,6.82,4.07,0.48,0,5.02,2.46,0,0,2.9,10.3,46.09,0,10.77,5.79,32.91,0,168,NA
9930,3062,1,0,2,7,3,1,1,3,1,3,6,5,4,1,1,10,29.2,1,0,0,0,0,0,0,23,12-24,primaria,0,1,42,3,metropolitana,13,0.2028169014084507,Ocupada(o),2,3,4,85,3,4,5,1,1,1,4,4,2,2,3,85,85,3,0,90,90,0,0,0,0,1.0647887323943661,91.06,449,44.48147887323944,42,0,3.55,4.46,6.42,4.57,5.83,8.12,1.32,0.07,4.01,3.29,0,0,5.38,4.93,33.75000000000001,0,7.66,9.48,12.49,10.67,168,2.142857142857143
9934,3063,0,0,1,7,3,0,1,1,1,2,2,2,0,1,0,4,28.75,0,0,0,0,0,0,1,17,12-24,primaria,1,0,0,1,sur,9,0,Inactiva(o),0,7,4,85,85,2,85,4,2,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,60,15,0,0,0,2.73,1.66,1.6,0.65,0.49,0,0,1.3,1.61,0,0,4.41,8.44,62.12999999999999,39.35,6.19,7.2,24.55,5.69,168,NA
9938,3065,0,0,2,6,2,0,0,0,0,0,4,4,1,1,0,4,35,1,1,1,0,0,0,1,50,45-65,secundaria,0,0,49,5,norte,5,0.10891089108910891,Ocupada(o),1,3,5,1,4,85,5,4,1,4,5,5,5,4,4,5,5,2,2,275,275,0,0,0,0,0,275,2525,631.25,49,0,0,0,3.62,14.15,7.64,4.22,0,0,4.42,0.1,0,5.2,3.54,6.06,39.11999999999999,0,2.9,0,28.03,0,168,5.612244897959184
9939,3065,0,0,2,6,3,0,0,0,0,0,4,4,1,1,0,4,35,0,0,0,0,0,0,1,25,25-44,universitaria,1,0,0,5,norte,5,0,Inactiva(o),0,7,4,85,85,4,85,4,3,2,5,85,2,4,85,85,85,2,6,0,0,0,0,0,0,0,0,2525,631.25,0,0,0.24,0,6.02,1.25,0.7,1.12,0,0,0.22,0.91,0,0.25,1.69,4.62,34.44000000000001,64.55,7.78,1.11,30.75,12.35,168.00000000000003,NA
9940,3065,0,0,2,6,3,0,0,0,0,0,4,4,1,1,0,4,35,0,0,0,0,0,0,0,18,12-24,primaria,1,0,0,5,norte,5,0,Inactiva(o),0,7,3,85,85,3,85,1,4,5,5,85,4,3,85,85,85,2,6,0,0,0,0,0,0,0,0,2525,631.25,0,0,0,0,0,1.84,0.8,0.09,0,0,0,0.12,0,0,3.41,5.97,57.33,58.05,5.04,6.2,23.32,5.83,168,NA
9941,3066,0,0,3,6,1,0,0,0,0,0,2,1,1,1,0,2,44,1,0,0,0,0,0,1,62,45-65,ninguna,0,0,0,1,sur,10,0.7377049180327869,Inactiva(o),0,7,4,85,4,85,85,4,4,4,3,85,4,4,85,85,85,2,9,0,0,22.5,0,30.5,15.25,0,22.5,30.5,15.25,0,0,0,0,2.84,27.09,6.11,6,0,5.05,0.47,5.98,1.9,20.18,6.47,13.74,46.88999999999999,0,11.69,0,13.59,0,168,NA
9943,3067,0,0,2,7,1,0,1,3,2,3,2,2,0,0,0,5,28,1,0,0,0,0,0,1,68,66+,primaria,0,0,0,2,metropolitana,13,0.21296296296296297,Inactiva(o),0,7,4,85,2,85,85,2,4,4,1,85,4,4,85,85,85,2,9,0,0,23,32.5,140.5,28.1,6.921296296296297,29.92,140.5,22.984259259259257,0,0,4.21,0.59,2.98,14.78,1.15,1.39,0,3.69,6.2,2.88,0,0,2.07,8.11,39.26,0,12.02,2.81,65.86,0,168,NA
9946,3067,0,0,2,7,8,0,1,3,2,3,2,2,0,0,0,5,28,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,2,metropolitana,13,0,Menor de 15 años,0,7,4,85,85,2,85,3,4,4,5,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,140.5,21.6,0,0,5.35,0.69,0.91,1.02,2.4,0,0,0,0.61,9.26,0,0,1.11,4.61,57.10999999999999,31.2,18.12,8.77,26.07,0.77,168.00000000000003,NA
9954,3070,1,1,5,6,1,1,1,2,0,2,3,2,2,0,0,5,24.8,1,1,1,0,0,0,1,30,25-44,secundaria,0,1,63,1,norte,5,0.5833333333333334,Ocupada(o),2,3,1,4,2,4,4,3,4,2,2,5,4,4,4,3,5,3,0,35,35,0,0,60,12,0,35,60,12,63,0,5.13,6.59,7.57,1.82,7.21,0.36,0,1.14,1.32,0.38,0,0.1,1.11,2.88,32.86000000000001,0,14.5,1.62,16.89,3.52,168,0.5555555555555556
9959,3071,1,1,3,6,1,1,1,2,0,2,4,4,2,0,0,6,29.833333333333332,1,1,1,0,0,0,0,58,45-65,primaria,0,1,45,1,metropolitana,13,0.4915254237288136,Ocupada(o),2,6,2,2,2,4,2,3,2,2,4,2,2,2,3,3,4,2,1,72.5,72.5,0,0,147.5,24.583333333333332,0,72.5,147.5,24.583333333333332,45,0,10.72,0,0,0.02,0.02,0,0.01,0,0,0,0,1.07,3.18,16.3,38.42999999999999,0,28.68,5.9,14.56,4.11,168,1.6111111111111112
9961,3071,0,0,3,6,3,1,1,2,0,2,4,4,2,0,0,6,29.833333333333332,1,1,1,0,0,0,1,28,25-44,secundaria,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,2,3,3,3,85,4,2,2,1,85,2,3,85,4,4,2,9,0,0,0,0,0,0,0,0,147.5,24.583333333333332,0,0,17.64,11.12,21.31,15.6,4.72,1.85,0,0,3.73,0.08,0,0,4.83,9.44,45.06000000000001,0,14.69,1.85,16.08,0,168,NA
9971,3073,0,0,2,6,12,1,1,2,0,2,6,8,5,0,0,11,33,0,0,0,0,0,0,0,18,12-24,ninguna,0,0,0,1,metropolitana,13,0,Inactiva(o),0,7,3,85,85,4,85,4,4,4,1,85,4,1,85,85,85,2,4,0,0,0,0,0,0,0,0,42.5,3.8636363636363633,0,0,1.33,0.08,0.13,1.29,2.62,1.32,0,0,0.35,0.08,0,0,2.45,5.64,77.27,0,25.69,0.47,49.28,0,167.99999999999997,NA
9980,3075,1,0,4,7,3,0,0,0,0,0,3,3,3,2,0,3,38,0,0,0,0,0,0,1,25,25-44,universitaria,0,1,35,4,norte,5,0.5208333333333334,Ocupada(o),2,1,3,4,85,3,3,4,2,2,4,3,3,2,5,85,85,2,1,125,125,0,0,0,0,0,125,240,80,35,0,0,0,0.18,11.38,1.55,0.22,16.03,0.59,1.55,0.15,0,0,6,11.41,34.61,0,30.22,4.52,11.92,2.67,168,3.5714285714285716
9983,3076,1,0,5,6,3,0,0,0,0,0,3,3,3,0,0,3,39,0,0,0,0,0,0,1,19,12-24,secundaria,0,1,8,2,sur,10,0.11764705882352941,Ocupada(o),4,3,5,4,85,2,85,2,3,4,3,85,3,3,3,85,85,2,4,15,15,0,0,0,0,0,15,127.5,42.5,8,0,0.05,0,0.06,8.06,4.1,5.64,0,0,0.39,1.3,0.63,5.63,7.78,5.38,56.49999999999999,0,27.03,12.23,24.13,1.09,168,1.875
9987,3077,1,0,3,6,9,0,0,0,0,0,4,3,3,0,0,4,31,0,0,0,0,0,0,1,24,12-24,secundaria,0,1,50,3,centro,6,0.18823529411764706,Ocupada(o),4,3,4,85,85,5,4,3,3,4,4,4,4,4,4,85,85,2,1,25,40,0,0,0,0,0,40,212.5,53.125,50,0,0,0,1.85,12.34,2.42,0.59,0,0,0.8,0.09,0,0,5.61,4.02,40.94000000000001,0,28.82,0.61,19.66,0.25,168,0.8
9991,3079,0,0,3,7,2,0,1,2,1,2,2,3,1,1,0,4,28.75,1,1,1,0,0,0,1,46,45-65,secundaria,0,0,0,4,sur,10,0,Inactiva(o),0,7,2,4,4,85,85,4,4,2,3,85,2,4,85,2,2,2,2,0,0,0,0,0,0,0,0,362.5,90.625,0,0,2.62,0,0.12,25.24,11.98,6.25,0,0,1.01,0.03,16.95,0,2.03,12.45,44.86999999999999,0,24.76,0,19.69,0,168,NA
9992,3079,0,0,3,7,3,0,1,2,1,2,2,3,1,1,0,4,28.75,0,0,0,0,0,0,1,14,12-24,primaria,1,0,0,4,sur,10,0,Menor de 15 años,0,7,3,85,85,4,85,4,5,2,4,85,2,3,85,85,85,2,6,0,0,0,0,0,0,0,0,362.5,90.625,0,0,0.51,0,0.66,0.55,0.63,0.55,0,0,1.01,2.6,0,0,6.76,7.33,45.80999999999999,45,39.88,1.27,12.79,2.65,168,NA
9996,3080,0,0,5,7,3,0,0,0,0,0,4,2,1,0,1,4,45,0,0,0,0,0,0,0,24,12-24,secundaria,0,0,0,1,centro,8,0,Desocupada(o),0,7,5,5,85,5,85,5,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,50,12.5,0,0,0,0,4.95,6.18,1.01,0.73,6.18,0,3.25,0.08,0,4.87,2.18,6.07,53.4,0,22.13,12.03,44.94,0,168,NA
9998,3081,1,1,1,7,1,0,0,1,1,1,2,3,1,0,0,3,37.666666666666664,1,1,1,0,0,0,0,51,45-65,ninguna,0,1,84,2,sur,11,1,Ocupada(o),3,6,5,2,2,85,5,5,3,3,5,5,5,5,1,1,1,2,5,82.5,82.5,0,0,82.5,27.5,0,82.5,82.5,27.5,84,0,0,0.48,0.05,0.64,0.16,0.11,0,0,0.32,0.03,0,0,2.29,7.07,43.63000000000001,0,8.19,0,13.46,7.57,167.99999999999997,0.9821428571428571
10000,3081,0,0,1,7,3,0,0,1,1,1,2,3,1,0,0,3,37.666666666666664,0,0,0,0,0,0,1,12,12-24,ninguna,1,0,0,2,sur,11,0,Menor de 15 años,0,7,5,85,85,5,85,4,5,5,5,85,5,4,5,85,85,2,6,0,0,0,0,0,0,0,0,82.5,27.5,0,0,0,0,0,0.51,0.42,0.11,0,0,0,11.65,0,0,2.59,9.5,65.54999999999998,40.34,15.66,5.92,13.38,2.37,168,NA
10002,3082,1,1,3,6,2,3,0,3,0,3,2,1,2,0,0,5,12.2,1,1,1,0,0,0,1,29,25-44,secundaria,0,1,6,1,norte,3,0.22330097087378642,Ocupada(o),2,3,1,1,4,1,2,1,1,1,3,2,2,3,1,4,3,1,9,28.75,28.75,0,0,0,0,0,28.75,128.75,25.75,6,0,19.88,1.55,1.37,13.39,12.98,15.28,0.51,3.25,1.87,0.43,0,0,3.88,10.2,32.93999999999999,0,2.22,8.39,33.54,0.32,168,4.791666666666667
10007,3084,1,0,4,6,1,0,0,0,0,0,1,1,1,1,0,1,36,0,0,0,0,0,0,1,36,25-44,técnica,1,1,45,5,norte,5,1,Ocupada(o),3,2,4,85,85,85,5,4,2,2,4,5,3,2,85,85,85,2,1,425,425,0,50,475,475,50,475,475,475,45,0,0,0,2.55,2.06,2.97,0.57,0,1.16,3.82,2.64,0,0,3.3,6.75,38.44999999999999,0,13.3,1.7,42.28,1.45,168,9.444444444444445
10015,3087,0,0,1,7,2,0,0,0,0,0,5,3,1,0,0,5,46,1,1,1,0,0,0,1,67,66+,primaria,0,0,0,1,norte,4,0.17475728155339806,Inactiva(o),0,7,4,5,4,3,85,4,4,5,3,85,5,2,85,4,4,1,2,0,0,22.5,0,0,0,0,22.5,128.75,25.75,0,0,0.1,0,8.88,22.87,14.27,5.62,5.07,0,1.07,0.23,0,0,15.6,8.79,59.18999999999999,0,3.98,0,22.33,0,168,NA
10020,3089,1,0,4,6,1,0,1,1,0,1,1,1,1,0,0,2,26,1,0,0,0,0,0,1,44,25-44,secundaria,0,1,60,5,norte,5,1,Ocupada(o),1,1,2,4,4,2,5,3,2,2,4,4,2,4,2,85,85,1,1,250,250,0,38.125,288.125,144.0625,38.125,288.12,288.125,144.0625,60,0,10.82,7.96,1.02,4.01,1.44,0.3,0,0.22,1.39,0.8,0,0,4.97,4.68,41.38,0,15.46,0,12.3,1.25,168,4.166666666666667
10022,3090,0,0,3,6,1,0,0,0,0,0,1,1,0,1,0,1,51,1,1,0,0,0,0,0,51,45-65,técnica,0,0,0,1,metropolitana,13,0,Desocupada(o),0,7,5,85,4,4,85,4,2,1,2,85,2,2,2,85,85,2,4,0,0,0,0,0,0,0,0,0,0,0,1.25,0.4,0,1.83,8.69,1.44,0.86,0.08,0,0.76,2.16,0,0,12.76,10.78,63.50000000000001,0,2.42,0.6,56.8,3.67,168,NA
10024,3091,0,0,3,6,2,1,0,1,1,2,2,2,1,0,0,4,24.75,1,1,1,0,0,0,1,41,25-44,primaria,0,0,0,2,sur,10,0,Inactiva(o),0,7,1,2,2,2,85,4,1,2,4,85,2,2,85,2,1,2,2,0,0,0,0,0,0,0,0,155,38.75,0,0,21.41,15.72,11.51,13.04,4.41,2.62,0,3.75,1.15,3.14,7.77,0,2.65,2.3,59.00000000000001,0,8.03,0,11.5,0,168,NA
10025,3091,0,0,3,6,3,1,0,1,1,2,2,2,1,0,0,4,24.75,0,0,0,0,0,0,0,15,12-24,primaria,1,0,5,2,sur,10,0.1935483870967742,Ocupada(o),2,3,4,85,85,2,3,4,3,1,4,4,1,3,3,85,85,1,6,30,30,0,0,0,0,0,30,155,38.75,5,0,3.24,0,5.11,2.61,0.19,0,0,0,2.91,0.62,0,2.51,6.52,4.86,46.44999999999999,45.43,11.27,7.37,18.6,5.31,168.00000000000003,6
10027,3092,1,0,5,7,1,1,0,2,2,3,2,4,2,0,0,5,18.4,1,0,0,0,0,0,1,41,25-44,primaria,0,1,45,2,norte,2,0.6031746031746031,Ocupada(o),3,3,2,1,2,2,4,2,2,2,2,4,2,2,2,85,85,2,1,95,95,0,0,157.5,31.5,0,95,157.5,31.5,45,0,4.74,0.56,3.35,16.16,8.6,7.85,1.27,1.69,8.72,1.85,0,0,2.31,4.56,36.459999999999994,0,4.96,0,18.25,1.67,168,2.111111111111111
10029,3092,0,0,5,7,3,1,0,2,2,3,2,4,2,0,0,5,18.4,0,0,0,0,0,0,0,16,12-24,primaria,1,0,0,2,norte,2,0,Inactiva(o),0,7,4,85,85,3,85,4,3,3,4,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,157.5,31.5,0,0,4.02,1.71,0.4,2.84,2.96,0.4,0.24,0,1.27,0,0,0,5.38,6.8,43.81999999999999,19.56,30.45,7.07,39.85,1.23,168,NA
10030,3092,0,0,5,7,3,1,0,2,2,3,2,4,2,0,0,5,18.4,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,2,norte,2,0,Menor de 15 años,0,7,4,85,85,4,85,4,3,4,4,85,4,4,85,85,85,2,6,0,0,0,0,0,0,0,0,157.5,31.5,0,0,6.86,0,0.02,0.44,5.29,0.03,0,0,0,2.01,0,0.46,11.58,19.77,57.02,24.75,15.31,0.98,21.83,1.65,168,NA
10034,3094,0,0,2,7,1,0,0,0,0,0,4,3,0,0,0,4,61,1,1,1,0,0,0,1,85,66+,ninguna,0,0,0,1,sur,9,1,Inactiva(o),0,7,4,4,4,85,85,3,4,4,4,85,4,4,85,4,4,3,0,0,0,42.5,0,42.5,10.625,0,42.5,42.5,10.625,0,0,1.33,0,1.44,5.39,0.47,9.28,0,0,0.33,1.66,0,0,1.44,17.82,53.25000000000001,0,8.62,9.28,57.69,0,167.99999999999997,NA
10036,3094,0,0,2,7,3,0,0,0,0,0,4,3,0,0,1,4,61,0,0,0,0,0,0,1,54,45-65,primaria,0,0,0,1,sur,9,0,Inactiva(o),0,7,2,85,85,2,85,4,2,4,2,85,2,2,85,85,85,1,3,0,0,0,0,0,0,0,0,42.5,10.625,0,0,9.86,0,19.98,6.6,13.23,4.88,0,0,0.64,4.87,0,0,0.76,15.89,44.81000000000001,0,9,1.65,35.83,0,168,NA
10038,3095,0,0,4,7,1,0,0,0,0,0,1,1,0,1,0,1,66,0,0,0,0,0,0,1,66,66+,universitaria,94,0,0,1,centro,7,0,Inactiva(o),0,7,4,85,85,85,85,4,4,4,4,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47,0,0.31,13.86,4.06,2.6,0,0,2.82,2.24,0,0,3.49,9.19,71.09,0,9.71,0,48.16,0,167.99999999999997,NA
10042,3097,0,0,5,6,3,0,0,0,1,1,2,2,1,0,0,3,34.666666666666664,1,0,0,0,0,0,1,33,25-44,secundaria,0,0,0,2,norte,1,0,Desocupada(o),0,7,4,85,4,4,4,4,4,4,2,3,4,4,85,85,85,2,9,0,0,0,0,0,0,0,0,85,28.333333333333332,0,10.64,1.35,0,2.01,1.67,0.89,1.77,0,0.29,0.01,0.34,0,0,1.54,5.72,44.56,0,57.13,0,40.08,0,168,NA
10044,3098,0,0,1,7,1,0,0,0,0,0,2,2,0,0,0,2,80.5,0,1,1,0,0,0,1,80,66+,ninguna,0,0,0,2,sur,9,0.37280701754385964,Inactiva(o),0,7,4,4,85,85,85,4,4,4,2,85,3,3,85,3,85,3,0,0,0,21.25,0,57,28.5,0,21.25,57,28.5,0,0,0,0,0.94,14.37,11.27,7.93,0,0,1.25,2.33,0,0,3.99,12.64,57.66,0,20.39,9.66,25.57,0,168,NA
10055,3100,0,0,1,7,3,0,0,0,0,0,3,3,1,0,1,3,54,0,0,0,0,0,0,0,33,25-44,secundaria,1,0,0,4,norte,4,0,Inactiva(o),0,7,3,85,85,4,85,3,4,4,3,85,3,3,85,85,85,2,6,0,0,0,0,0,0,0,0,300,79.16666666666667,0,0.01,0,0,0.06,2.01,1.43,0,1.53,0,0,0.84,0,0,2.71,7.31,53.209999999999994,42.85,9.8,0,46.24,0,168,NA
10056,3101,1,0,2,7,1,0,0,0,0,0,2,1,1,0,0,2,29,1,0,0,0,0,0,1,38,25-44,secundaria,0,1,20,2,sur,9,0.6666666666666666,Ocupada(o),1,3,5,4,5,3,4,3,4,4,3,4,4,4,4,85,85,2,4,50,50,0,0,75,37.5,0,50,75,37.5,20,0,0.07,0,4.97,6.77,7.11,1.64,0.2,0,4.67,10.85,0,0.11,4.48,8.07,43.76000000000001,0,1.91,0.14,49.86,3.39,168.00000000000003,2.5
10061,3103,0,0,1,7,2,0,0,0,0,0,2,2,0,1,0,2,74,0,1,1,0,0,0,1,62,45-65,ninguna,0,0,0,4,centro,8,0,Inactiva(o),0,7,4,4,85,85,85,4,4,4,4,85,3,4,85,4,85,3,0,0,0,0,0,0,0,0,0,150,75,0,0,0,0,0.22,7.99,2.4,17.8,0,0,3.21,4.93,0,0,7.32,6.14,52.41,0,13.85,0,50.12,1.61,168,NA
10062,3104,1,0,3,7,1,0,0,0,0,0,1,1,1,0,0,1,60,0,0,0,0,0,0,0,60,45-65,secundaria,0,1,30,3,metropolitana,13,1,Ocupada(o),1,5,4,3,85,85,4,4,4,4,4,3,4,4,4,85,85,1,4,50,50,0,0,50,50,0,50,50,50,30,0,0.47,0,0.09,8.79,3.42,3.68,3.51,10.53,7.3,0,2.25,0,2.51,12.2,43.19999999999999,0,9.87,0.56,28.05,1.57,168.00000000000003,1.6666666666666667
10071,3107,0,0,1,6,3,0,1,1,1,2,2,3,2,0,0,4,25.25,0,0,0,0,0,0,1,15,12-24,primaria,1,0,0,3,norte,15,0,Inactiva(o),0,7,4,85,85,2,85,4,4,2,2,85,2,2,85,85,85,2,4,0,0,0,0,0,0,0,0,231,57.75,0,0,0.16,0.48,0.96,0.8,0.76,0.36,0,0,0.16,0.2,0,0,3.45,10.36,58.280000000000015,44.33,12.04,1,31.55,3.11,168,NA
10082,3111,1,1,2,6,1,1,0,2,1,2,2,3,2,1,0,4,23,1,1,1,0,0,0,0,39,25-44,técnica,0,1,54,4,sur,9,0.6363636363636364,Ocupada(o),3,3,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,2,1,175,175,0,0,275,68.75,0,175,275,68.75,54,0,2.95,0,6.3,3.7,0.49,0,0,0.48,0.93,1.02,0,0,1.89,4.19,32.35000000000001,0,9.59,0.73,18.68,30.7,167.99999999999997,3.240740740740741
10083,3111,1,1,2,6,2,1,0,2,1,2,2,3,2,1,0,4,23,1,1,1,0,0,0,1,35,25-44,secundaria,0,1,48,4,sur,9,0.36363636363636365,Ocupada(o),2,2,2,2,1,2,2,2,2,1,4,4,2,2,3,4,4,2,1,100,100,0,0,0,0,0,100,275,68.75,48,0,9.6,4.06,3.28,9.04,7.74,1.91,0,0,5.15,1.26,0,0,1.47,4.63,42.4,0,5.53,0,23.38,0.55,167.99999999999997,2.0833333333333335
10084,3111,0,0,2,6,3,1,0,2,1,2,2,3,2,1,0,4,23,0,0,0,0,0,0,1,13,12-24,ninguna,1,0,0,4,sur,9,0,Menor de 15 años,0,7,4,85,85,2,85,2,4,4,5,85,3,3,85,85,85,3,0,0,0,0,0,0,0,0,0,275,68.75,0,0,9.63,7.15,2.33,2.99,2.48,1.27,0,0,2.05,2.88,0,0,2.35,7.04,55.14000000000001,33,17.76,1.82,18.44,1.67,168,NA
10090,3113,0,0,1,6,1,0,0,0,0,0,2,1,0,0,0,2,41,1,0,0,0,0,0,1,55,45-65,secundaria,0,0,0,1,centro,8,0,Inactiva(o),0,7,4,85,5,5,85,2,2,2,2,85,2,2,85,85,85,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.16,23.06,5.79,6.92,0,7.26,3.67,1.22,0,41.5,3.19,7.01,35.96999999999999,0,8.71,0,22.54,0,168,NA
10096,3114,0,0,4,6,3,0,1,2,1,2,4,3,0,0,0,6,23.166666666666668,0,0,0,0,0,0,0,18,12-24,primaria,0,0,0,3,norte,2,0,Desocupada(o),0,7,2,85,85,2,85,3,5,5,1,85,4,4,85,85,85,3,0,0,0,0,0,0,0,0,0,375,54.166666666666664,0,1.77,2.18,5.92,0,3.51,3.9,0,0,3.55,0,0,0,2.85,2.56,9.26,54.04,0,12.46,0.97,65.03,0,168,NA
10097,3114,0,0,4,6,3,0,1,2,1,2,4,3,0,0,0,6,23.166666666666668,0,0,0,0,0,0,1,21,12-24,secundaria,1,0,0,3,norte,2,0,Inactiva(o),0,7,4,85,85,4,85,4,2,1,2,85,3,4,85,85,85,2,6,0,0,0,0,0,0,0,0,375,54.166666666666664,0,0,7.83,13.51,5.31,7.36,6.16,5.36,0,0,4.77,3.2,0,0,2.7,10.16,41.24000000000001,29.61,2.4,1.4,15.89,11.1,168,NA
10098,3115,0,0,4,6,1,0,0,0,0,0,1,1,0,0,0,1,68,1,0,0,0,0,0,1,68,66+,secundaria,0,0,0,5,centro,7,1,Inactiva(o),0,7,5,85,5,85,85,5,5,5,3,85,4,4,85,85,85,2,4,0,0,200,0,200,200,0,200,200,200,0,0,0,0,0.01,11.5,16.28,14.93,0,3.07,5.86,6.37,0,0,2.41,8.86,31.6,0.01,15.5,7.2,44.4,0,168,NA
10106,3118,1,1,5,7,1,0,0,0,0,0,2,2,1,0,0,2,56,1,1,1,0,0,0,0,56,45-65,secundaria,0,1,40,4,centro,8,1,Ocupada(o),3,7,4,4,4,85,4,4,4,4,4,4,4,4,5,4,5,2,1,181.125,181.125,0,0,181.125,90.5625,0,181.12,181.125,90.5625,40,0,0,0,12.73,0.72,4.3,1.44,1.19,2.57,3.13,6.14,0,0,4.65,11.93,42.31,0,6.1,2.12,27.82,0.85,168,4.528125
10107,3118,0,0,5,7,2,0,0,0,0,0,2,2,1,0,0,2,56,1,1,1,0,0,0,1,56,45-65,primaria,0,0,0,4,centro,8,0,Inactiva(o),0,7,4,4,4,85,85,4,4,4,4,85,4,4,85,4,4,3,0,0,0,0,0,0,0,0,0,181.125,90.5625,0,0,0,0,9.39,18.34,1.37,0.74,0,4.47,0,14.34,0,0,7.6,8.05,49.18,0,1.78,0,52.74,0,168,NA
10112,3120,1,1,3,6,1,0,1,1,1,2,2,3,2,0,0,4,27.25,1,1,1,0,0,0,0,48,45-65,secundaria,0,1,45,4,sur,9,0.2252252252252252,Ocupada(o),3,3,4,4,5,5,4,4,4,4,3,4,4,5,4,4,4,3,0,62.5,62.5,0,5.5,283,70.75,1.2387387387387387,63.74,283,69.68468468468468,45,0,0.18,0,3.86,1.3,1.78,0.45,0.05,0,0.7,2.26,0,0,2.54,7.65,47.45,0,20.44,0.76,30.41,3.17,168.00000000000003,1.3888888888888888
